Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000079697:group5_P1_C7:scan:491	0.82	7	NoID
0.0	mzspec:MSV000079720:group5_P1_C7:scan:491	0.82	7	NoID
0.0	mzspec:MSV000087087:5556860:scan:414	0.82	7	NoID
0.0	mzspec:MSV000079697:group4_P1_E1:scan:538	0.82	6	NoID
-0.0	mzspec:MSV000079710:group1_P2_A12:scan:572	0.82	6	NoID
0.0	mzspec:MSV000079709:group1_P1_F9:scan:604	0.82	6	NoID
-0.0	mzspec:MSV000079712:group4_P1_C12:scan:554	0.82	6	NoID
-0.0	mzspec:MSV000079710:group1_P2_F10:scan:566	0.82	6	NoID
-0.0	mzspec:MSV000079697:group5_P2_F9:scan:606	0.82	6	NoID
0.0	mzspec:MSV000079697:group2_P2_E5:scan:594	0.82	6	NoID
0.0	mzspec:MSV000079697:group2_P2_C11:scan:604	0.82	6	NoID
-0.0	mzspec:MSV000079697:group1_P2_B7:scan:566	0.82	6	NoID
0.0	mzspec:MSV000079720:group5_P1_H5:scan:512	0.82	6	NoID
0.0	mzspec:MSV000079718:group2_P2_C11:scan:604	0.82	6	NoID
0.0	mzspec:MSV000079720:group5_P2_B1:scan:584	0.82	6	NoID
0.0	mzspec:MSV000087087:5556637:scan:468	0.82	6	NoID
0.0	mzspec:MSV000079717:group2_P2_E5:scan:594	0.82	6	NoID
-0.0	mzspec:MSV000079697:group1_P1_G10:scan:546	0.82	6	NoID
-0.0	mzspec:MSV000079697:group5_P2_G5:scan:556	0.82	6	NoID
-0.0	mzspec:MSV000079697:group4_P2_G10:scan:498	0.82	6	NoID
0.0	mzspec:MSV000079697:group5_P2_B1:scan:584	0.82	6	NoID
0.0	mzspec:MSV000079697:group5_P1_H5:scan:512	0.82	6	NoID
0.0	mzspec:MSV000079717:group2_P2_F5:scan:587	0.82	6	NoID
-0.0	mzspec:MSV000079714:group4_P2_G10:scan:498	0.82	6	NoID
-0.0	mzspec:MSV000079697:group4_P1_C12:scan:554	0.82	6	NoID
-0.0	mzspec:MSV000079719:group5_P2_F9:scan:606	0.82	6	NoID
0.0	mzspec:MSV000079709:group1_P2_F2:scan:572	0.82	6	NoID
-0.0	mzspec:MSV000079697:group1_P2_A12:scan:572	0.82	6	NoID
-0.0	mzspec:MSV000079710:group1_P2_B7:scan:566	0.82	6	NoID
0.0	mzspec:MSV000079697:group1_P2_F2:scan:572	0.82	6	NoID
0.0	mzspec:MSV000082433:M-615:scan:384	0.82	6	NoID
-0.0	mzspec:MSV000079719:group5_P2_G5:scan:556	0.82	6	NoID
0.0	mzspec:MSV000079712:group4_P1_E1:scan:538	0.82	6	NoID
0.0	mzspec:MSV000079697:group5_P2_E11:scan:551	0.82	6	NoID
-0.0	mzspec:MSV000079697:group1_P2_F10:scan:566	0.82	6	NoID
0.0	mzspec:MSV000079714:group4_P2_E1:scan:536	0.82	6	NoID
0.0	mzspec:MSV000082433:M-375:scan:482	0.82	6	NoID
0.0	mzspec:MSV000079710:group1_P1_C3:scan:595	0.82	6	NoID
-0.0	mzspec:MSV000089540:F8_NPS:scan:846	0.82	6	NoID
-0.0	mzspec:MSV000079710:group1_P1_G6:scan:542	0.82	6	NoID
0.0	mzspec:MSV000082433:114:scan:443	0.82	6	NoID
0.0	mzspec:MSV000082433:M-202:scan:568	0.82	6	NoID
0.0	mzspec:MSV000082953:P1_C1:scan:452	0.82	6	NoID
0.0	mzspec:MSV000079697:group1_P1_C3:scan:595	0.82	6	NoID
0.0	mzspec:MSV000082953:P2_A12:scan:445	0.82	6	NoID
-0.0	mzspec:MSV000079709:group1_P2_F10:scan:566	0.82	6	NoID
-0.0	mzspec:MSV000079717:group2_P2_G2:scan:537	0.82	6	NoID
0.0	mzspec:MSV000079720:group5_P2_E11:scan:551	0.82	6	NoID
0.0	mzspec:MSV000079720:group5_P1_D9:scan:521	0.82	6	NoID
0.0	mzspec:MSV000079697:group1_P1_C2:scan:544	0.82	6	NoID
0.0	mzspec:MSV000079697:group2_P2_D3:scan:611	0.82	6	NoID
0.0	mzspec:MSV000079720:group5_P1_F5:scan:531	0.82	6	NoID
0.0	mzspec:MSV000088137:2082:scan:538	0.82	6	NoID
0.0	mzspec:MSV000079697:group5_P1_D9:scan:521	0.82	6	NoID
0.0	mzspec:MSV000079710:group1_P2_G9:scan:537	0.82	6	NoID
0.0	mzspec:MSV000079697:group4_P2_E1:scan:536	0.82	6	NoID
0.0	mzspec:MSV000079706:group3_P2_A10:scan:616	0.82	6	NoID
0.0	mzspec:MSV000087087:5556730:scan:403	0.82	6	NoID
0.0	mzspec:MSV000079697:group3_P2_A10:scan:616	0.82	6	NoID
0.0	mzspec:MSV000079720:group5_P1_F11:scan:530	0.82	6	NoID
0.0	mzspec:MSV000082953:blank_swab_end:scan:540	0.82	6	NoID
0.0	mzspec:MSV000079710:group1_P1_C2:scan:544	0.82	6	NoID
-0.0	mzspec:MSV000079697:group2_P2_G2:scan:537	0.82	6	NoID
0.0	mzspec:MSV000079714:group4_P2_G11:scan:620	0.82	6	NoID
0.0	mzspec:MSV000079697:group1_P2_G9:scan:537	0.82	6	NoID
0.0	mzspec:MSV000079697:group5_P1_F5:scan:531	0.82	6	NoID
0.0	mzspec:MSV000082953:MzMine_Export_MS2Filtered_forGNPS:scan:4497	0.82	6	NoID
0.0	mzspec:MSV000079697:group4_P2_G11:scan:620	0.82	6	NoID
0.0	mzspec:MSV000079697:group5_P1_F11:scan:530	0.82	6	NoID
-0.0	mzspec:MSV000079710:group1_P1_G10:scan:546	0.82	6	NoID
0.0	mzspec:MSV000079697:group1_P1_F9:scan:604	0.82	6	NoID
0.0	mzspec:MSV000079697:group2_P2_F5:scan:587	0.82	6	NoID
0.0	mzspec:MSV000079717:group2_P2_D3:scan:611	0.82	6	NoID
-0.0	mzspec:MSV000079697:group1_P1_G6:scan:542	0.82	6	NoID
0.0	mzspec:MSV000082433:M-479:scan:543	0.82	5	NoID
-0.03	mzspec:MSV000084314:MSV000080905:scan:37353	0.82	5	NoID
-0.0	mzspec:MSV000088640:6035115:scan:553	0.82	5	NoID
-0.0	mzspec:MSV000084314:MSV000088137:scan:24238	0.82	5	NoID
0.04	mzspec:MSV000083559:11713.4.S.4F:scan:644	0.82	5	NoID
0.0	mzspec:MSV000083559:11713.16.S.16E:scan:655	0.82	5	NoID
0.0	mzspec:MSV000083264:13232_POS:scan:2636	0.82	5	NoID
-0.0	mzspec:MSV000084314:MSV000083559:scan:14547	0.82	5	NoID
0.0	mzspec:MSV000083559:11713.9.S.9C:scan:661	0.82	5	NoID
0.0	mzspec:MSV000079720:group5_P1_D1:scan:493	0.81	7	NoID
0.0	mzspec:MSV000079697:group5_P1_D1:scan:493	0.81	7	NoID
-0.0	mzspec:MSV000088640:6035046:scan:411	0.81	7	NoID
-0.0	mzspec:MSV000079697:group2_P2_C12:scan:540	0.81	6	NoID
0.0	mzspec:MSV000083559:11713.18.O.18C:scan:421	0.81	6	NoID
0.0	mzspec:MSV000079709:group1_P1_D7:scan:594	0.81	6	NoID
0.0	mzspec:MSV000088640:6035054:scan:411	0.81	6	NoID
0.0	mzspec:MSV000080905:P3_EMP_92:scan:343	0.81	6	NoID
-0.0	mzspec:MSV000079718:group2_P2_C12:scan:540	0.81	6	NoID
0.0	mzspec:MSV000086415:86934089:scan:483	0.81	6	NoID
0.0	mzspec:MSV000079720:group5_P2_E8:scan:495	0.81	6	NoID
0.0	mzspec:MSV000079717:group2_P2_G7:scan:566	0.81	6	NoID
0.0	mzspec:MSV000079697:group3_P1_G5:scan:559	0.81	6	NoID
0.0	mzspec:MSV000082433:M-009:scan:543	0.81	6	NoID
0.0	mzspec:MSV000079709:group1_P2_C6:scan:560	0.81	6	NoID
-0.0	mzspec:MSV000079718:group2_P1_G9:scan:584	0.81	6	NoID
0.0	mzspec:MSV000079712:group4_P1_A4:scan:546	0.81	6	NoID
0.0	mzspec:MSV000079697:group4_P1_D10:scan:549	0.81	6	NoID
0.0	mzspec:MSV000088640:6034550:scan:560	0.81	6	NoID
0.0	mzspec:MSV000079714:group4_P2_B6:scan:534	0.81	6	NoID
0.0	mzspec:MSV000082433:454:scan:445	0.81	6	NoID
0.0	mzspec:MSV000079709:group1_P1_C6:scan:580	0.81	6	NoID
0.0	mzspec:MSV000079697:group1_P1_C6:scan:580	0.81	6	NoID
0.0	mzspec:MSV000079697:group4_P2_B6:scan:534	0.81	6	NoID
-0.0	mzspec:MSV000082433:M-0029:scan:558	0.81	6	NoID
0.0	mzspec:MSV000079720:group5_P1_A9:scan:596	0.81	6	NoID
0.0	mzspec:MSV000079697:group4_P1_A4:scan:546	0.81	6	NoID
0.0	mzspec:MSV000082433:504:scan:576	0.81	6	NoID
0.0	mzspec:MSV000079697:group1_P1_D7:scan:594	0.81	6	NoID
-0.0	mzspec:MSV000079697:group1_P2_F11:scan:524	0.81	6	NoID
0.0	mzspec:MSV000079697:group1_P2_C6:scan:560	0.81	6	NoID
0.0	mzspec:MSV000079697:group5_P2_D6:scan:624	0.81	6	NoID
-0.0	mzspec:MSV000079710:group1_P2_C1:scan:539	0.81	6	NoID
0.0	mzspec:MSV000079710:group1_P2_A2:scan:538	0.81	6	NoID
0.0	mzspec:MSV000079707:group3_P1_D10:scan:565	0.81	6	NoID
0.0	mzspec:MSV000079714:group4_P2_A12:scan:587	0.81	6	NoID
0.0	mzspec:MSV000079707:group3_P1_C1:scan:590	0.81	6	NoID
0.0	mzspec:MSV000079697:group3_P1_D10:scan:565	0.81	6	NoID
-0.0	mzspec:MSV000082433:168:scan:509	0.81	6	NoID
0.0	mzspec:MSV000086415:50302716:scan:456	0.81	6	NoID
0.0	mzspec:MSV000086415:54458919:scan:516	0.81	6	NoID
0.0	mzspec:MSV000079697:group1_P2_A2:scan:538	0.81	6	NoID
0.0	mzspec:MSV000079697:group3_P1_G8:scan:556	0.81	6	NoID
0.0	mzspec:MSV000079706:group3_P1_G5:scan:559	0.81	6	NoID
0.0	mzspec:MSV000079697:group4_P2_A12:scan:587	0.81	6	NoID
0.0	mzspec:MSV000082433:450:scan:442	0.81	6	NoID
0.0	mzspec:MSV000079709:group1_P2_A2:scan:538	0.81	6	NoID
-0.0	mzspec:MSV000079697:group1_P2_C1:scan:539	0.81	6	NoID
0.0	mzspec:MSV000079706:group3_P1_G8:scan:556	0.81	6	NoID
0.0	mzspec:MSV000079720:group5_P2_D6:scan:624	0.81	6	NoID
0.0	mzspec:MSV000079712:group4_P1_D10:scan:549	0.81	6	NoID
0.0	mzspec:MSV000079697:group2_P2_G7:scan:566	0.81	6	NoID
0.0	mzspec:MSV000079697:group5_P2_E8:scan:495	0.81	6	NoID
-0.0	mzspec:MSV000079697:group2_P1_G9:scan:584	0.81	6	NoID
0.0	mzspec:MSV000079697:group5_P1_A9:scan:596	0.81	6	NoID
0.0	mzspec:MSV000087948:CMI_YB5_05ul:scan:418	0.81	6	NoID
-0.0	mzspec:MSV000088640:6034634:scan:498	0.81	6	NoID
-0.0	mzspec:MSV000079710:group1_P2_F11:scan:524	0.81	6	NoID
0.0	mzspec:MSV000079697:group3_P1_C1:scan:590	0.81	6	NoID
0.0	mzspec:MSV000079710:group1_P1_G12:scan:532	0.81	5	NoID
0.0	mzspec:MSV000084314:MSV000083264:scan:1320	0.81	5	NoID
0.0	mzspec:MSV000082433:458:scan:570	0.81	5	NoID
0.0	mzspec:MSV000082433:198:scan:599	0.81	5	NoID
0.0	mzspec:MSV000079709:group1_P2_E1:scan:633	0.81	5	NoID
0.0	mzspec:MSV000088137:2258:scan:516	0.81	5	NoID
0.0	mzspec:MSV000086415:39800111:scan:543	0.81	5	NoID
-0.0	mzspec:MSV000084314:MSV000086415:scan:80212	0.81	5	NoID
0.0	mzspec:MSV000080905:P5_EMP_90:scan:479	0.81	5	NoID
0.0	mzspec:MSV000079697:group1_P1_B1:scan:593	0.81	5	NoID
0.0	mzspec:MSV000079697:group1_P1_F4:scan:608	0.81	5	NoID
0.0	mzspec:MSV000079697:group1_P2_E1:scan:633	0.81	5	NoID
0.0	mzspec:MSV000086415:20613887:scan:541	0.81	5	NoID
0.0	mzspec:MSV000082633:C2C10Res_pos_2:scan:670	0.81	5	NoID
-0.0	mzspec:MSV000083559:11713.20.S.20C:scan:584	0.81	5	NoID
0.0	mzspec:MSV000083264:18503_POS:scan:2682	0.81	5	NoID
0.0	mzspec:MSV000083559:11713.15.S.15G:scan:552	0.81	5	NoID
0.0	mzspec:MSV000079710:group1_P1_B1:scan:593	0.81	5	NoID
0.0	mzspec:MSV000087087:5556689:scan:535	0.81	5	NoID
0.0	mzspec:MSV000086415:85171938:scan:530	0.81	5	NoID
0.0	mzspec:MSV000082952:DOM_2D_acidic_3g:scan:714	0.81	5	NoID
0.0	mzspec:MSV000079697:group1_P1_G12:scan:532	0.81	5	NoID
0.0	mzspec:MSV000079709:group1_P1_F4:scan:608	0.81	5	NoID
0.0	mzspec:MSV000082952:DOM_2D_acidic_19:scan:668	0.81	5	NoID
0.0	mzspec:MSV000079697:group4_P2_E2:scan:592	0.81	5	NoID
0.0	mzspec:MSV000087087:5556688:scan:556	0.81	5	NoID
0.0	mzspec:MSV000082082:blank_3:scan:1664	0.81	5	NoID
0.0	mzspec:MSV000088137:2209:scan:548	0.81	5	NoID
0.0	mzspec:MSV000088137:mars00037:scan:555	0.81	5	NoID
0.0	mzspec:MSV000083559:11713.2.S.2B:scan:655	0.81	5	NoID
0.0	mzspec:MSV000079714:group4_P2_E2:scan:592	0.81	5	NoID
-0.0	mzspec:MSV000084314:MSV000082952:scan:930	0.81	5	NoID
0.0	mzspec:MSV000082433:184:scan:505	0.81	5	NoID
0.0	mzspec:MSV000083559:11713.4.S.4B:scan:576	0.81	5	NoID
0.0	mzspec:MSV000079697:group5_P2_G4:scan:592	0.8	6	NoID
0.0	mzspec:MSV000080905:P5_EMP_7:scan:401	0.8	6	NoID
0.0	mzspec:MSV000082433:M-367:scan:551	0.8	6	NoID
0.0	mzspec:MSV000086415:35941263:scan:529	0.8	6	NoID
-0.0	mzspec:MSV000083559:11713.5.S.5B:scan:423	0.8	6	NoID
-0.0	mzspec:MSV000083559:11713.3.O.3B:scan:456	0.8	6	NoID
-0.02	mzspec:MSV000084314:MSV000087087:scan:19306	0.8	6	NoID
0.0	mzspec:MSV000079714:group4_P2_A10:scan:528	0.8	6	NoID
0.0	mzspec:MSV000079697:group2_P2_C8:scan:565	0.8	6	NoID
0.0	mzspec:MSV000083559:11713.2.S.2A:scan:396	0.8	6	NoID
-0.0	mzspec:MSV000079697:group3_P2_A3:scan:571	0.8	6	NoID
-0.0	mzspec:MSV000079717:group2_P1_A2:scan:564	0.8	6	NoID
0.0	mzspec:MSV000079697:group2_P1_C2:scan:597	0.8	6	NoID
0.0	mzspec:MSV000079697:group3_P2_G7:scan:577	0.8	6	NoID
0.0	mzspec:MSV000079697:group3_P1_E4:scan:600	0.8	6	NoID
0.0	mzspec:MSV000079719:group5_P2_H2:scan:558	0.8	6	NoID
-0.0	mzspec:MSV000079697:group2_P1_A2:scan:564	0.8	6	NoID
-0.0	mzspec:MSV000079706:group3_P2_A3:scan:571	0.8	6	NoID
0.0	mzspec:MSV000079697:group5_P2_F5:scan:506	0.8	6	NoID
0.0	mzspec:MSV000079697:group5_P2_H2:scan:558	0.8	6	NoID
0.0	mzspec:MSV000079707:group3_P1_E4:scan:600	0.8	6	NoID
0.0	mzspec:MSV000079697:group3_P2_D2:scan:565	0.8	6	NoID
0.0	mzspec:MSV000079717:group2_P1_C2:scan:597	0.8	6	NoID
0.0	mzspec:MSV000079718:group2_P2_C8:scan:565	0.8	6	NoID
0.0	mzspec:MSV000082433:M-443:scan:460	0.8	6	NoID
0.0	mzspec:MSV000079706:group3_P2_G7:scan:577	0.8	6	NoID
0.0	mzspec:MSV000079697:group4_P2_A10:scan:528	0.8	6	NoID
-0.0	mzspec:MSV000082433:M-661:scan:552	0.8	6	NoID
0.0	mzspec:MSV000079706:group3_P2_D2:scan:565	0.8	6	NoID
0.0	mzspec:MSV000079718:group2_P2_A7:scan:560	0.8	6	NoID
0.0	mzspec:MSV000086415:76755449:scan:406	0.8	6	NoID
0.0	mzspec:MSV000079719:group5_P2_G4:scan:592	0.8	6	NoID
0.0	mzspec:MSV000079719:group5_P2_F5:scan:506	0.8	6	NoID
0.0	mzspec:MSV000082433:M-457:scan:430	0.8	6	NoID
0.0	mzspec:MSV000079697:group2_P2_A7:scan:560	0.8	6	NoID
0.0	mzspec:MSV000086427:VGF157_D02:scan:508	0.8	5	NoID
0.0	mzspec:MSV000079710:group1_P1_B3:scan:595	0.8	5	NoID
-0.0	mzspec:MSV000083559:11713.13.O.13F:scan:592	0.8	5	NoID
0.0	mzspec:MSV000088137:2184:scan:521	0.8	5	NoID
-0.0	mzspec:MSV000083559:11713.18.F.18F:scan:650	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.17.S.17D:scan:663	0.8	5	NoID
0.0	mzspec:MSV000080905:P4_EMP_93:scan:475	0.8	5	NoID
0.0	mzspec:MSV000079710:group1_P1_A12:scan:578	0.8	5	NoID
0.0	mzspec:MSV000082633:C1B30_pos_2:scan:651	0.8	5	NoID
0.0	mzspec:MSV000079714:group4_P2_C7:scan:529	0.8	5	NoID
0.0	mzspec:MSV000079697:group4_P1_F10:scan:576	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.21.F.21E.P2:scan:642	0.8	5	NoID
0.0	mzspec:MSV000079697:group1_P1_B3:scan:595	0.8	5	NoID
0.0	mzspec:MSV000083264:16500_POS:scan:2526	0.8	5	NoID
0.0	mzspec:MSV000083264:18502_POS:scan:2656	0.8	5	NoID
0.0	mzspec:MSV000082433:M-076:scan:516	0.8	5	NoID
0.0	mzspec:MSV000086415:44019405:scan:529	0.8	5	NoID
0.0	mzspec:MSV000082973:A38_152_plasma:scan:535	0.8	5	NoID
0.0	mzspec:MSV000079697:group4_P2_C7:scan:529	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.5.F.5D:scan:645	0.8	5	NoID
0.0	mzspec:MSV000079714:group4_P2_C2:scan:534	0.8	5	NoID
-0.0	mzspec:MSV000088640:6034767:scan:567	0.8	5	NoID
0.0	mzspec:MSV000079714:group4_P2_C9:scan:530	0.8	5	NoID
-0.0	mzspec:MSV000082433:M-007:scan:544	0.8	5	NoID
0.0	mzspec:MSV000087728:VGF157_D02_pos:scan:508	0.8	5	NoID
0.0	mzspec:MSV000088640:6034881:scan:564	0.8	5	NoID
0.0	mzspec:MSV000079697:group1_P1_A12:scan:578	0.8	5	NoID
0.0	mzspec:MSV000082433:934:scan:451	0.8	5	NoID
0.0	mzspec:MSV000079706:group3_P2_G10:scan:557	0.8	5	NoID
0.0	mzspec:MSV000086415:71648351:scan:548	0.8	5	NoID
0.0	mzspec:MSV000082433:M-663:scan:568	0.8	5	NoID
0.0	mzspec:MSV000082952:DOM_2D_acidic_20:scan:618	0.8	5	NoID
-0.0	mzspec:MSV000087087:5556652:scan:454	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.18.S.18A.WYH6:scan:597	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.Swab.Ctrl.1.3:scan:658	0.8	5	NoID
0.0	mzspec:MSV000082433:M-489:scan:561	0.8	5	NoID
0.0	mzspec:MSV000079712:group4_P1_F10:scan:576	0.8	5	NoID
0.0	mzspec:MSV000079697:group4_P2_C9:scan:530	0.8	5	NoID
0.0	mzspec:MSV000087728:VGF157_B03_pos:scan:510	0.8	5	NoID
0.0	mzspec:MSV000079697:group4_P2_C2:scan:534	0.8	5	NoID
0.0	mzspec:MSV000079697:group3_P2_G10:scan:557	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.4.S.4H:scan:610	0.8	5	NoID
0.0	mzspec:MSV000084738:Cuspidata_MT_120319_1:scan:785	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.4.F.4A:scan:667	0.8	5	NoID
0.0	mzspec:MSV000083559:11713.Swab.Ctrl.2:scan:442	0.8	5	NoID
0.04	mzspec:MSV000083559:11713.20.S.20E:scan:566	0.8	5	NoID
0.04	mzspec:MSV000083559:11713.14.S.14C:scan:647	0.8	5	NoID
0.0	mzspec:MSV000082433:M-669:scan:509	0.8	5	NoID
0.0	mzspec:MSV000079712:group4_P1_G1:scan:532	0.8	5	NoID
0.0	mzspec:MSV000079697:group4_P1_G1:scan:532	0.8	5	NoID
0.0	mzspec:MSV000082433:164:scan:479	0.79	6	NoID
0.0	mzspec:MSV000088640:6034696:scan:546	0.79	6	NoID
0.0	mzspec:MSV000086415:91707643:scan:466	0.79	6	NoID
0.0	mzspec:MSV000082433:M-485:scan:527	0.79	6	NoID
-0.0	mzspec:MSV000082973:A36_145_plasma:scan:467	0.79	6	NoID
0.0	mzspec:MSV000079718:group2_P1_F8:scan:556	0.79	6	NoID
0.0	mzspec:MSV000079697:group5_P1_A7_3_160423162823:scan:625	0.79	6	NoID
0.0	mzspec:MSV000079720:group5_P1_A7_3_160423162823:scan:625	0.79	6	NoID
0.0	mzspec:MSV000079697:group3_P1_B3:scan:546	0.79	6	NoID
0.0	mzspec:MSV000079697:group2_P1_F8:scan:556	0.79	6	NoID
-0.0	mzspec:MSV000082433:308:scan:504	0.79	6	NoID
0.0	mzspec:MSV000082433:M-471:scan:545	0.79	6	NoID
0.0	mzspec:MSV000082433:M-559:scan:524	0.79	6	NoID
0.0	mzspec:MSV000079707:group3_P1_B3:scan:546	0.79	6	NoID
0.0	mzspec:MSV000083559:11713.25.S.25E:scan:531	0.79	6	NoID
0.0	mzspec:MSV000083559:11713.5.S.5A:scan:245	0.79	6	NoID
0.0	mzspec:MSV000082433:694:scan:363	0.79	6	NoID
0.0	mzspec:MSV000086415:91921829:scan:522	0.79	6	NoID
0.0	mzspec:MSV000079697:group4_P2_B9:scan:520	0.79	5	NoID
0.0	mzspec:MSV000086415:50100932:scan:462	0.79	5	NoID
0.0	mzspec:MSV000086415:68015667:scan:516	0.79	5	NoID
0.0	mzspec:MSV000087728:VGF157_E03_pos:scan:512	0.79	5	NoID
-0.0	mzspec:MSV000088640:6034887:scan:610	0.79	5	NoID
0.0	mzspec:MSV000088640:6035089:scan:562	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.11.S.11D:scan:611	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.22.S.22E:scan:594	0.79	5	NoID
0.0	mzspec:MSV000087087:5556749:scan:530	0.79	5	NoID
0.0	mzspec:MSV000083482:A38_152_plasma:scan:535	0.79	5	NoID
-0.0	mzspec:MSV000079706:group3_P2_D4:scan:543	0.79	5	NoID
-0.0	mzspec:MSV000079712:group4_P1_E3:scan:531	0.79	5	NoID
0.0	mzspec:MSV000082433:630:scan:510	0.79	5	NoID
-0.0	mzspec:MSV000079697:group3_P2_D4:scan:543	0.79	5	NoID
0.0	mzspec:MSV000079697:group3_P2_G9:scan:579	0.79	5	NoID
0.0	mzspec:MSV000079697:group4_P2_E5:scan:568	0.79	5	NoID
0.0	mzspec:MSV000079697:group4_P1_B1:scan:556	0.79	5	NoID
0.0	mzspec:MSV000083482:A43_172_plasma:scan:545	0.79	5	NoID
0.0	mzspec:MSV000082433:M-551:scan:518	0.79	5	NoID
0.0	mzspec:MSV000086415:41417981:scan:548	0.79	5	NoID
0.0	mzspec:MSV000079697:group1_P1_H11:scan:576	0.79	5	NoID
0.0	mzspec:MSV000079710:group1_P1_H11:scan:576	0.79	5	NoID
0.0	mzspec:MSV000086415:74753465:scan:534	0.79	5	NoID
0.0	mzspec:MSV000086415:24073245:scan:549	0.79	5	NoID
0.0	mzspec:MSV000088137:mars00116:scan:484	0.79	5	NoID
-0.0	mzspec:MSV000088640:6035129:scan:566	0.79	5	NoID
-0.0	mzspec:MSV000082331:C10_Hand_swab_Mango:scan:1053	0.79	5	NoID
0.0	mzspec:MSV000079712:group4_P1_G7:scan:595	0.79	5	NoID
0.0	mzspec:MSV000086415:50301675:scan:536	0.79	5	NoID
0.0	mzspec:MSV000087087:5556669:scan:526	0.79	5	NoID
0.0	mzspec:MSV000079706:group3_P2_G9:scan:579	0.79	5	NoID
-0.0	mzspec:MSV000079697:group1_P2_E11:scan:559	0.79	5	NoID
0.0	mzspec:MSV000086415:20983400:scan:525	0.79	5	NoID
0.0	mzspec:MSV000079714:group4_P2_E5:scan:568	0.79	5	NoID
-0.0	mzspec:MSV000079709:group1_P2_E11:scan:559	0.79	5	NoID
0.0	mzspec:MSV000088640:6035124:scan:556	0.79	5	NoID
0.0	mzspec:MSV000079697:group4_P1_G7:scan:595	0.79	5	NoID
0.0	mzspec:MSV000088137:2090:scan:518	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.22.S.22A:scan:588	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.12.O.12C:scan:603	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.6.S.6C:scan:595	0.79	5	NoID
0.0	mzspec:MSV000080905:P3_EMP_2:scan:455	0.79	5	NoID
0.0	mzspec:MSV000088137:2192:scan:509	0.79	5	NoID
0.0	mzspec:MSV000084738:Multiseries_MT_120319_1:scan:809	0.79	5	NoID
0.0	mzspec:MSV000084738:Delicatisima_MT_120319_1:scan:797	0.79	5	NoID
0.0	mzspec:MSV000086415:20965598:scan:534	0.79	5	NoID
0.0	mzspec:MSV000079712:group4_P1_B1:scan:556	0.79	5	NoID
0.0	mzspec:MSV000082433:M-236:scan:541	0.79	5	NoID
-0.0	mzspec:MSV000087728:VGF157_H02_pos:scan:512	0.79	5	NoID
0.0	mzspec:MSV000088137:mars00107:scan:537	0.79	5	NoID
0.0	mzspec:MSV000086415:21002812:scan:462	0.79	5	NoID
0.0	mzspec:MSV000087728:VGF157_H04_pos:scan:536	0.79	5	NoID
0.0	mzspec:MSV000079714:group4_P2_B9:scan:520	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.15.S.15E:scan:589	0.79	5	NoID
-0.0	mzspec:MSV000079697:group4_P1_E3:scan:531	0.79	5	NoID
0.0	mzspec:MSV000080905:P3_EMP_19:scan:517	0.79	5	NoID
0.0	mzspec:MSV000082973:A43_172_plasma:scan:545	0.79	5	NoID
-0.0	mzspec:MSV000088640:6035070:scan:565	0.79	5	NoID
0.0	mzspec:MSV000083559:11713.3.S.3A:scan:579	0.79	5	NoID
0.0	mzspec:MSV000087087:5556617:scan:530	0.79	5	NoID
0.0	mzspec:MSV000079720:group5_P1_H2:scan:493	0.78	7	NoID
0.0	mzspec:MSV000079697:group5_P1_H2:scan:493	0.78	7	NoID
0.0	mzspec:MSV000082433:M-214:scan:473	0.78	6	NoID
0.0	mzspec:MSV000082953:P4_D4:scan:376	0.78	6	NoID
0.0	mzspec:MSV000086415:34726040:scan:509	0.78	6	NoID
0.0	mzspec:MSV000079697:group5_P2_H1:scan:518	0.78	6	NoID
-0.0	mzspec:MSV000088640:6035053:scan:486	0.78	6	NoID
0.0	mzspec:MSV000082433:M-0170:scan:537	0.78	6	NoID
0.0	mzspec:MSV000079719:group5_P2_H1:scan:518	0.78	6	NoID
-0.0	mzspec:MSV000083482:A36_145_plasma:scan:467	0.78	6	NoID
0.0	mzspec:MSV000086415:21190619:scan:463	0.78	6	NoID
0.0	mzspec:MSV000079697:group4_P2_B10:scan:531	0.78	6	NoID
-0.0	mzspec:MSV000079697:group1_P2_A7:scan:538	0.78	6	NoID
0.0	mzspec:MSV000087948:CMI_YB3_05ul:scan:356	0.78	6	NoID
-0.0	mzspec:MSV000079710:group1_P2_A7:scan:538	0.78	6	NoID
0.0	mzspec:MSV000079714:group4_P2_B10:scan:531	0.78	6	NoID
0.0	mzspec:MSV000086415:27313862:scan:467	0.78	6	NoID
0.0	mzspec:MSV000082433:M-220:scan:517	0.78	6	NoID
