Dataset	Frequency
MSV000079697	172
MSV000079706	5
MSV000079707	3
MSV000079709	45
MSV000079710	19
MSV000079712	1
MSV000079717	42
MSV000079718	17
MSV000079719	6
MSV000079720	35
MSV000080507	1
MSV000080627	31
MSV000080905	16
MSV000081357	1
MSV000082083	4
MSV000082085	1
MSV000082262	1
MSV000082331	17
MSV000082433	209
MSV000082869	20
MSV000082891	2
MSV000082953	11
MSV000083300	1
MSV000083320	102
MSV000083383	1
MSV000083462	45
MSV000083521	18
MSV000083522	13
MSV000083541	2
MSV000083559	432
MSV000083889	1
MSV000084116	1
MSV000084152	1
MSV000084314	10
MSV000085025	2
MSV000085129	2
MSV000085480	1
MSV000085555	4
MSV000085864	2
MSV000085944	156
MSV000086236	2
MSV000086415	195
MSV000086427	1
MSV000086993	1
MSV000087087	52
MSV000087612	45
MSV000087702	3
MSV000087728	10
MSV000087747	10
MSV000087809	1
MSV000087948	10
MSV000087951	14
MSV000088008	1
MSV000088021	221
MSV000088137	188
MSV000088164	150
MSV000088640	55
MSV000088823	32
MSV000088842	218
MSV000089540	30
