Dataset	Frequency
MSV000078561	1
MSV000078625	1
MSV000078667	11
MSV000078668	1
MSV000078669	3
MSV000078670	11
MSV000078836	1
MSV000078839	15
MSV000078847	1
MSV000078891	15
MSV000079015	5
MSV000079034	51
MSV000079069	25
MSV000079181	2
MSV000079312	1
MSV000079329	16
MSV000079389	25
MSV000079523	63
MSV000079598	2
MSV000079697	425
MSV000079706	82
MSV000079707	36
MSV000079709	12
MSV000079710	49
MSV000079712	46
MSV000079714	72
MSV000079717	56
MSV000079718	25
MSV000079719	23
MSV000079720	16
MSV000079772	12
MSV000079773	20
MSV000079808	11
MSV000079813	85
MSV000079888	16
MSV000079900	1
MSV000080015	34
MSV000080016	7
MSV000080030	52
MSV000080031	3
MSV000080142	485
MSV000080167	552
MSV000080176	50
MSV000080177	21
MSV000080178	31
MSV000080179	430
MSV000080180	1
MSV000080181	5
MSV000080183	3
MSV000080186	178
MSV000080187	252
MSV000080188	149
MSV000080299	335
MSV000080335	23
MSV000080377	3
MSV000080464	1
MSV000080492	2
MSV000080507	93
MSV000080518	15
MSV000080540	1
MSV000080574	57
MSV000080597	1
MSV000080604	3
MSV000080616	1
MSV000080627	133
MSV000080628	134
MSV000080629	115
MSV000080630	55
MSV000080632	1
MSV000080673	102
MSV000080905	258
MSV000080922	3
MSV000080960	30
MSV000080961	10
MSV000081005	12
MSV000081068	10
MSV000081077	11
MSV000081097	3
MSV000081108	1
MSV000081113	1
MSV000081151	30
MSV000081152	3
MSV000081160	1
MSV000081171	37
MSV000081176	7
MSV000081284	1
MSV000081318	10
MSV000081343	52
MSV000081347	10
MSV000081351	33
MSV000081354	30
MSV000081357	28
MSV000081364	23
MSV000081432	2
MSV000081456	20
MSV000081463	5
MSV000081486	1
MSV000081492	12
MSV000081508	8
MSV000081513	2
MSV000081544	4
MSV000081555	5
MSV000081571	1
MSV000081580	2
MSV000081581	1
MSV000081582	171
MSV000081675	1
MSV000081676	1
MSV000081681	4
MSV000081694	21
MSV000081751	1
MSV000081778	1
MSV000081804	12
MSV000081807	3
MSV000081808	53
MSV000081810	3
