Delta Mass	USI	Cosine	Matching Peaks	Status
0.0	mzspec:MSV000086415:18643192:scan:1272	1.0	11	NoID
0.0	mzspec:MSV000088137:2238:scan:1270	1.0	11	NoID
0.0	mzspec:MSV000086415:20311676:scan:1264	1.0	11	NoID
0.0	mzspec:MSV000088137:donotuse3_12E:scan:1279	1.0	11	NoID
0.0	mzspec:MSV000086415:20774339:scan:1273	1.0	11	NoID
0.0	mzspec:MSV000088137:2053:scan:1289	1.0	11	NoID
0.0	mzspec:MSV000086415:20649389:scan:1272	1.0	11	NoID
0.0	mzspec:MSV000086415:16583691:scan:1251	1.0	11	NoID
0.0	mzspec:MSV000088137:2083:scan:1275	1.0	11	NoID
0.0	mzspec:MSV000086415:20954847:scan:1256	1.0	11	NoID
0.0	mzspec:MSV000086415:31756046_rerun:scan:1246	1.0	11	NoID
0.0	mzspec:MSV000086415:11233086:scan:1272	1.0	11	NoID
0.0	mzspec:MSV000086415:31509843:scan:1248	1.0	11	NoID
0.0	mzspec:MSV000080627:ONR_Stool_11:scan:1461	1.0	11	NoID
0.0	mzspec:MSV000088137:2212:scan:1295	1.0	11	NoID
0.0	mzspec:MSV000086415:20646778:scan:1255	1.0	11	NoID
0.0	mzspec:MSV000086415:10319069:scan:1269	1.0	11	NoID
0.0	mzspec:MSV000086415:17929065:scan:1266	1.0	11	NoID
0.0	mzspec:MSV000086415:82317494:scan:1254	1.0	11	NoID
0.0	mzspec:MSV000086415:20271359:scan:1260	1.0	11	NoID
0.0	mzspec:MSV000086415:67946467:scan:1267	1.0	11	NoID
0.0	mzspec:MSV000086415:20594669:scan:1244	1.0	11	NoID
-0.0	mzspec:MSV000088137:mars00046:scan:1288	1.0	11	NoID
0.0	mzspec:MSV000088137:2213:scan:1289	1.0	11	NoID
0.0	mzspec:MSV000088137:mars00093:scan:1282	1.0	11	NoID
0.0	mzspec:MSV000088137:2195:scan:1282	1.0	11	NoID
0.0	mzspec:MSV000088137:mars00002:scan:1283	1.0	11	NoID
0.0	mzspec:MSV000086415:92023910:scan:1273	1.0	11	NoID
0.0	mzspec:MSV000088137:2036:scan:1253	1.0	11	NoID
0.0	mzspec:MSV000088137:mars00011:scan:1277	1.0	11	NoID
0.0	mzspec:MSV000088137:2184:scan:1283	1.0	11	NoID
0.0	mzspec:MSV000087087:5556815:scan:1286	1.0	11	NoID
0.0	mzspec:MSV000088137:2030:scan:1263	1.0	11	NoID
0.0	mzspec:MSV000086415:50300246:scan:1250	1.0	11	NoID
-0.0	mzspec:MSV000086415:35592862:scan:1260	1.0	11	NoID
0.0	mzspec:MSV000087087:5556748:scan:1296	1.0	11	NoID
0.0	mzspec:MSV000086415:20344143:scan:1262	1.0	11	NoID
0.0	mzspec:MSV000086415:65736039:scan:1240	1.0	11	NoID
0.0	mzspec:MSV000086415:72650337:scan:1264	1.0	11	NoID
0.0	mzspec:MSV000087087:5556778:scan:1296	1.0	11	NoID
0.0	mzspec:MSV000082433:M-160:scan:1434	1.0	11	NoID
0.0	mzspec:MSV000082433:blank_extractionsolvent_1_161102083442:scan:1500	1.0	11	NoID
0.0	mzspec:MSV000082433:M-227:scan:1506	1.0	11	NoID
0.0	mzspec:MSV000082953:blank_swab_mid_180919033017:scan:1772	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00015:scan:1286	1.0	10	NoID
0.0	mzspec:MSV000088137:2234:scan:1273	1.0	10	NoID
0.0	mzspec:MSV000088137:2170:scan:1261	1.0	10	NoID
0.0	mzspec:MSV000082953:P4_D10:scan:1790	1.0	10	NoID
0.0	mzspec:MSV000079709:group1_P2_E7:scan:1420	1.0	10	NoID
0.0	mzspec:MSV000086415:21160753:scan:1254	1.0	10	NoID
0.0	mzspec:MSV000082953:P1_A12:scan:1812	1.0	10	NoID
0.0	mzspec:MSV000082953:P5_A12:scan:1774	1.0	10	NoID
0.0	mzspec:MSV000087612:57:scan:1245	1.0	10	NoID
0.0	mzspec:MSV000088137:2229:scan:1259	1.0	10	NoID
-0.0	mzspec:MSV000088137:2079:scan:1254	1.0	10	NoID
0.0	mzspec:MSV000086415:64291829:scan:1252	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00018:scan:1277	1.0	10	NoID
0.0	mzspec:MSV000086415:20767628:scan:1231	1.0	10	NoID
0.0	mzspec:MSV000086415:20331760:scan:1261	1.0	10	NoID
0.0	mzspec:MSV000082953:P1_C1:scan:1809	1.0	10	NoID
0.0	mzspec:MSV000079709:group1_P1_C12:scan:1415	1.0	10	NoID
0.0	mzspec:MSV000079697:group4_P2_G12:scan:1488	1.0	10	NoID
0.0	mzspec:MSV000079697:group3_P1_E1:scan:1512	1.0	10	NoID
0.0	mzspec:MSV000087612:31:scan:1252	1.0	10	NoID
0.0	mzspec:MSV000079697:group2_P2_B2:scan:1430	1.0	10	NoID
0.0	mzspec:MSV000079717:group2_P2_B2:scan:1430	1.0	10	NoID
0.0	mzspec:MSV000087087:5555659:scan:1284	1.0	10	NoID
0.0	mzspec:MSV000087087:5556732:scan:1294	1.0	10	NoID
0.0	mzspec:MSV000079697:group1_P2_E7:scan:1420	1.0	10	NoID
0.0	mzspec:MSV000088137:2172:scan:1286	1.0	10	NoID
0.0	mzspec:MSV000079707:group3_P1_E1:scan:1512	1.0	10	NoID
0.0	mzspec:MSV000079706:group3_P2_A4:scan:1461	1.0	10	NoID
0.0	mzspec:MSV000079697:group1_P2_H8:scan:1406	1.0	10	NoID
0.0	mzspec:MSV000079710:group1_P1_C3:scan:1435	1.0	10	NoID
0.0	mzspec:MSV000079697:group1_P1_G4:scan:1501	1.0	10	NoID
0.0	mzspec:MSV000079697:group1_P1_E4:scan:1429	1.0	10	NoID
0.0	mzspec:MSV000087087:5555661:scan:1275	1.0	10	NoID
0.0	mzspec:MSV000082433:M-234:scan:1436	1.0	10	NoID
0.0	mzspec:MSV000079717:group2_P2_D5:scan:1443	1.0	10	NoID
0.0	mzspec:MSV000086415:15176592_rerun:scan:1253	1.0	10	NoID
0.0	mzspec:MSV000079697:group1_P1_C3:scan:1435	1.0	10	NoID
0.0	mzspec:MSV000082433:M-064:scan:1435	1.0	10	NoID
0.0	mzspec:MSV000082433:M-483:scan:1425	1.0	10	NoID
0.0	mzspec:MSV000079710:group1_P2_H8:scan:1406	1.0	10	NoID
0.0	mzspec:MSV000086415:20976799:scan:1237	1.0	10	NoID
0.0	mzspec:MSV000086415:64287431:scan:1246	1.0	10	NoID
0.0	mzspec:MSV000086415:20733146:scan:1274	1.0	10	NoID
0.0	mzspec:MSV000086415:22776575:scan:1258	1.0	10	NoID
0.0	mzspec:MSV000086415:55820335:scan:1266	1.0	10	NoID
0.0	mzspec:MSV000086415:50300534:scan:1270	1.0	10	NoID
0.0	mzspec:MSV000086415:50304024:scan:1253	1.0	10	NoID
0.0	mzspec:MSV000086415:21000630:scan:1264	1.0	10	NoID
0.0	mzspec:MSV000086415:65652206:scan:1244	1.0	10	NoID
0.0	mzspec:MSV000086415:50106442:scan:1255	1.0	10	NoID
0.0	mzspec:MSV000086415:50109477_rerun:scan:1263	1.0	10	NoID
0.0	mzspec:MSV000086415:50402729:scan:1244	1.0	10	NoID
0.0	mzspec:MSV000086415:50410283_rerun:scan:1252	1.0	10	NoID
0.0	mzspec:MSV000086415:62301938:scan:1267	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.22.S.22G:scan:1222	1.0	10	NoID
0.0	mzspec:MSV000079710:group1_P1_G4:scan:1501	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.22.F.22D:scan:1222	1.0	10	NoID
0.0	mzspec:MSV000086415:16322424:scan:1250	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.6.O.6B:scan:1197	1.0	10	NoID
0.0	mzspec:MSV000088137:2017:scan:1283	1.0	10	NoID
0.0	mzspec:MSV000086415:20569910:scan:1256	1.0	10	NoID
0.0	mzspec:MSV000079718:group2_P1_F9:scan:1468	1.0	10	NoID
0.0	mzspec:MSV000079485:29_40546:scan:2147	1.0	10	NoID
0.0	mzspec:MSV000086415:48013463:scan:1266	1.0	10	NoID
0.0	mzspec:MSV000086415:50406057:scan:1252	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.14.S.14C:scan:1226	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.11.F.11D_rep:scan:1246	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.12.O.12F:scan:1210	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.15.F.15G:scan:1434	1.0	10	NoID
0.0	mzspec:MSV000082433:580:scan:1431	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00003:scan:1281	1.0	10	NoID
-0.0	mzspec:MSV000088137:2189:scan:1265	1.0	10	NoID
0.0	mzspec:MSV000086415:44671043:scan:1241	1.0	10	NoID
0.0	mzspec:MSV000088842:6D:scan:1334	1.0	10	NoID
0.0	mzspec:MSV000088137:2143:scan:1253	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00017:scan:1285	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00084:scan:1282	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00080:scan:1274	1.0	10	NoID
0.0	mzspec:MSV000079697:group2_P1_F9:scan:1468	1.0	10	NoID
0.0	mzspec:MSV000086415:50108048:scan:1260	1.0	10	NoID
0.0	mzspec:MSV000088137:2230:scan:1277	1.0	10	NoID
0.0	mzspec:MSV000079714:group4_P2_G12:scan:1488	1.0	10	NoID
0.0	mzspec:MSV000079697:group1_P1_C12:scan:1415	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00016:scan:1280	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00106:scan:1271	1.0	10	NoID
0.0	mzspec:MSV000088137:mars00081:scan:1270	1.0	10	NoID
0.0	mzspec:MSV000079697:group3_P1_H4:scan:1493	1.0	10	NoID
0.02	mzspec:MSV000084314:MSV000086415:scan:245696	1.0	10	NoID
0.0	mzspec:MSV000079697:group2_P1_B6:scan:1427	1.0	10	NoID
0.0	mzspec:MSV000079709:group1_P1_E4:scan:1429	1.0	10	NoID
-0.0	mzspec:MSV000088842:35E:scan:1361	1.0	10	NoID
0.0	mzspec:MSV000086415:10557081:scan:1255	1.0	10	NoID
0.0	mzspec:MSV000086415:50406345:scan:1247	1.0	10	NoID
0.0	mzspec:MSV000086415:75169847:scan:1255	1.0	10	NoID
0.0	mzspec:MSV000086415:78353027:scan:1263	1.0	10	NoID
0.0	mzspec:MSV000086415:77970662:scan:1264	1.0	10	NoID
0.0	mzspec:MSV000088137:2206:scan:1271	1.0	10	NoID
0.0	mzspec:MSV000086415:33501827:scan:1252	1.0	10	NoID
0.0	mzspec:MSV000086415:10246987:scan:1246	1.0	10	NoID
0.0	mzspec:MSV000086415:11390174:scan:1255	1.0	10	NoID
0.0	mzspec:MSV000086415:20201927:scan:1254	1.0	10	NoID
0.0	mzspec:MSV000086415:64493027:scan:1235	1.0	10	NoID
0.0	mzspec:MSV000083300:BP000098373_p:scan:1369	1.0	10	NoID
0.0	mzspec:MSV000079706:group3_P1_H4:scan:1493	1.0	10	NoID
0.0	mzspec:MSV000079718:group2_P1_B6:scan:1427	1.0	10	NoID
0.0	mzspec:MSV000082331:E3_Bell_pepper:scan:2543	1.0	10	NoID
0.0	mzspec:MSV000079697:group2_P2_D5:scan:1443	1.0	10	NoID
0.0	mzspec:MSV000083559:11713.18.F.18B:scan:1270	1.0	10	NoID
0.0	mzspec:MSV000079697:group3_P2_A4:scan:1461	1.0	10	NoID
0.0	mzspec:MSV000087087:5556656:scan:1282	1.0	10	NoID
0.0	mzspec:MSV000088137:2199:scan:1262	0.99	11	NoID
0.0	mzspec:MSV000086415:86934089:scan:1288	0.99	11	NoID
0.0	mzspec:MSV000087948:CMI_YB3_05ul:scan:1294	0.99	11	NoID
0.0	mzspec:MSV000087612:58:scan:1279	0.99	11	NoID
0.0	mzspec:MSV000082433:M-176:scan:1460	0.99	11	NoID
0.0	mzspec:MSV000088137:mars00064:scan:1276	0.99	10	NoID
0.0	mzspec:MSV000086415:20187204:scan:1270	0.99	10	NoID
0.0	mzspec:MSV000088137:2093:scan:1258	0.99	10	NoID
0.0	mzspec:MSV000086415:50302680:scan:1264	0.99	10	NoID
0.0	mzspec:MSV000088137:2095:scan:1276	0.99	10	NoID
0.0	mzspec:MSV000086415:92996364:scan:1254	0.99	10	NoID
0.0	mzspec:MSV000088137:mars00021:scan:1287	0.99	10	NoID
0.0	mzspec:MSV000088137:mars00099:scan:1286	0.99	10	NoID
0.0	mzspec:MSV000088137:mars00061:scan:1281	0.99	10	NoID
0.0	mzspec:MSV000082953:P3_B9:scan:1836	0.99	10	NoID
0.0	mzspec:MSV000079485:63_Swab_2:scan:2115	0.99	10	NoID
0.0	mzspec:MSV000088137:2140:scan:1259	0.99	10	NoID
0.0	mzspec:MSV000083559:11713.5.F.5B:scan:1283	0.99	10	NoID
0.0	mzspec:MSV000088137:mars00110:scan:1277	0.99	10	NoID
0.0	mzspec:MSV000086415:20297791:scan:1236	0.99	10	NoID
0.0	mzspec:MSV000088137:2187:scan:1263	0.99	10	NoID
0.0	mzspec:MSV000086415:50105851:scan:1273	0.99	10	NoID
0.0	mzspec:MSV000088137:2147:scan:1285	0.99	10	NoID
0.0	mzspec:MSV000088137:2201:scan:1295	0.99	10	NoID
0.0	mzspec:MSV000088137:mars00028:scan:1292	0.99	10	NoID
0.0	mzspec:MSV000088137:2044:scan:1273	0.99	10	NoID
0.0	mzspec:MSV000086415:21002812:scan:1268	0.99	10	NoID
0.0	mzspec:MSV000088137:mars00129:scan:1287	0.99	10	NoID
0.0	mzspec:MSV000086415:20674902:scan:1254	0.99	10	NoID
0.0	mzspec:MSV000086415:96892753:scan:1258	0.99	10	NoID
0.0	mzspec:MSV000088137:2106:scan:1291	0.99	10	NoID
0.0	mzspec:MSV000088137:2142:scan:1274	0.99	10	NoID
0.0	mzspec:MSV000088137:2156:scan:1279	0.99	10	NoID
0.0	mzspec:MSV000087087:5556797:scan:1280	0.99	10	NoID
0.0	mzspec:MSV000082953:blank_swab_mid_180918084856:scan:1796	0.99	10	NoID
0.0	mzspec:MSV000086415:20453625:scan:1233	0.99	10	NoID
0.0	mzspec:MSV000079485:51_41368:scan:2149	0.99	10	NoID
0.0	mzspec:MSV000082953:P2_C11:scan:1774	0.99	10	NoID
0.0	mzspec:MSV000087612:72:scan:1239	0.99	10	NoID
-0.0	mzspec:MSV000088842:1B:scan:1364	0.99	10	NoID
0.0	mzspec:MSV000086415:10510090:scan:1252	0.99	10	NoID
0.0	mzspec:MSV000087087:5556883:scan:1317	0.99	10	NoID
0.0	mzspec:MSV000086415:20261613:scan:1255	0.99	10	NoID
0.0	mzspec:MSV000087087:5556638:scan:1283	0.99	10	NoID
0.0	mzspec:MSV000082433:M-0023:scan:1435	0.99	10	NoID
0.0	mzspec:MSV000086415:50302716:scan:1252	0.99	10	NoID
0.0	mzspec:MSV000087087:5556653:scan:1284	0.99	10	NoID
0.0	mzspec:MSV000086415:20439591:scan:1250	0.99	10	NoID
0.0	mzspec:MSV000086415:20124619:scan:1254	0.99	10	NoID
0.0	mzspec:MSV000086415:50108462:scan:1252	0.99	10	NoID
0.0	mzspec:MSV000082953:P1_A11:scan:1767	0.98	10	NoID
0.0	mzspec:MSV000082433:234:scan:1470	0.98	10	NoID
0.0	mzspec:MSV000082953:P5_B1:scan:1804	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_B12:scan:1840	0.98	10	NoID
0.0	mzspec:MSV000079697:group4_P2_B2:scan:1447	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00119:scan:1280	0.98	10	NoID
0.0	mzspec:MSV000082953:P3_B7:scan:1807	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_D10:scan:1776	0.98	10	NoID
0.0	mzspec:MSV000087087:5556747:scan:1314	0.98	10	NoID
0.0	mzspec:MSV000082953:P3_D11:scan:1770	0.98	10	NoID
0.0	mzspec:MSV000082953:P4_B6:scan:1809	0.98	10	NoID
0.0	mzspec:MSV000082433:M-623:scan:1435	0.98	10	NoID
0.0	mzspec:MSV000082433:M-557:scan:1467	0.98	10	NoID
0.0	mzspec:MSV000082953:P3_C6:scan:1771	0.98	10	NoID
0.0	mzspec:MSV000087087:5556860:scan:1293	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_D8:scan:1824	0.98	10	NoID
0.0	mzspec:MSV000082953:P4_B2:scan:1811	0.98	10	NoID
0.0	mzspec:MSV000082433:M-0170:scan:1431	0.98	10	NoID
0.0	mzspec:MSV000082953:P5_C12:scan:1762	0.98	10	NoID
0.0	mzspec:MSV000086415:20261901:scan:1259	0.98	10	NoID
0.0	mzspec:MSV000082953:P5_B3:scan:1790	0.98	10	NoID
0.0	mzspec:MSV000080905:P4_EMP_93:scan:1134	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00039:scan:1271	0.98	10	NoID
0.0	mzspec:MSV000087087:5556814:scan:1276	0.98	10	NoID
0.0	mzspec:MSV000087087:5556719:scan:1313	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_D12:scan:1798	0.98	10	NoID
-0.0	mzspec:MSV000088137:mars00094:scan:1288	0.98	10	NoID
0.0	mzspec:MSV000080905:P2_EMP_17:scan:1155	0.98	10	NoID
0.0	mzspec:MSV000082953:P4_C1:scan:1803	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_B7:scan:1819	0.98	10	NoID
0.0	mzspec:MSV000082953:P5_A5:scan:1792	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00096:scan:1327	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_D11:scan:1828	0.98	10	NoID
0.0	mzspec:MSV000082953:P5_D8:scan:1795	0.98	10	NoID
0.0	mzspec:MSV000082953:P4_C11:scan:1797	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00010:scan:1272	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_A8:scan:1801	0.98	10	NoID
0.0	mzspec:MSV000080905:P4_EMP_7:scan:1162	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00111:scan:1267	0.98	10	NoID
0.0	mzspec:MSV000088137:2052:scan:1290	0.98	10	NoID
0.0	mzspec:MSV000088137:2203:scan:1266	0.98	10	NoID
0.0	mzspec:MSV000082433:M-204:scan:1469	0.98	10	NoID
0.0	mzspec:MSV000082433:M-653:scan:1465	0.98	10	NoID
0.0	mzspec:MSV000082433:M-164:scan:1468	0.98	10	NoID
0.0	mzspec:MSV000087087:5555660:scan:1279	0.98	10	NoID
0.0	mzspec:MSV000080905:P4_EMP_67:scan:1157	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_A7:scan:1808	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_B11:scan:1799	0.98	10	NoID
0.0	mzspec:MSV000086415:20665307:scan:1253	0.98	10	NoID
0.0	mzspec:MSV000082953:P4_A4:scan:1771	0.98	10	NoID
0.0	mzspec:MSV000079706:group3_P1_F6:scan:1499	0.98	10	NoID
0.0	mzspec:MSV000082433:M-192:scan:1428	0.98	10	NoID
0.0	mzspec:MSV000082433:290:scan:1424	0.98	10	NoID
0.0	mzspec:MSV000082433:M-615:scan:1490	0.98	10	NoID
0.0	mzspec:MSV000086415:10203224:scan:1249	0.98	10	NoID
0.0	mzspec:MSV000088137:2186:scan:1268	0.98	10	NoID
0.0	mzspec:MSV000082433:934:scan:1411	0.98	10	NoID
0.0	mzspec:MSV000086415:37439930:scan:1268	0.98	10	NoID
0.0	mzspec:MSV000086415:41417981:scan:1259	0.98	10	NoID
0.0	mzspec:MSV000086415:87208386:scan:1244	0.98	10	NoID
0.0	mzspec:MSV000082953:P1_D1:scan:1781	0.98	10	NoID
0.0	mzspec:MSV000086415:24141372:scan:1257	0.98	10	NoID
0.0	mzspec:MSV000086415:10901987:scan:1227	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00087:scan:1266	0.98	10	NoID
0.0	mzspec:MSV000086415:20180815:scan:1239	0.98	10	NoID
0.0	mzspec:MSV000082433:936:scan:1422	0.98	10	NoID
0.0	mzspec:MSV000082433:M-643:scan:1418	0.98	10	NoID
0.0	mzspec:MSV000082433:M-188:scan:1451	0.98	10	NoID
0.0	mzspec:MSV000082433:M-316:scan:1445	0.98	10	NoID
0.0	mzspec:MSV000082433:M-637:scan:1477	0.98	10	NoID
0.0	mzspec:MSV000082433:132:scan:1471	0.98	10	NoID
0.0	mzspec:MSV000082433:M-238:scan:1439	0.98	10	NoID
0.0	mzspec:MSV000088137:2031:scan:1271	0.98	10	NoID
0.0	mzspec:MSV000082433:M-621:scan:1462	0.98	10	NoID
0.0	mzspec:MSV000087612:84:scan:1287	0.98	10	NoID
0.0	mzspec:MSV000082433:226:scan:1457	0.98	10	NoID
0.0	mzspec:MSV000088137:2102:scan:1285	0.98	10	NoID
0.0	mzspec:MSV000082433:M-675:scan:1404	0.98	10	NoID
0.0	mzspec:MSV000087612:33:scan:1250	0.98	10	NoID
0.0	mzspec:MSV000087612:39:scan:1235	0.98	10	NoID
0.0	mzspec:MSV000088137:2261:scan:1237	0.98	10	NoID
0.0	mzspec:MSV000083559:11713.9.F.9A:scan:1204	0.98	10	NoID
0.0	mzspec:MSV000086415:50105301:scan:1259	0.98	10	NoID
0.0	mzspec:MSV000082433:M-365:scan:1419	0.98	10	NoID
0.0	mzspec:MSV000088842:28C:scan:1395	0.98	10	NoID
0.0	mzspec:MSV000082582:Bedding_2_(8_28_17):scan:1573	0.98	10	NoID
-0.0	mzspec:MSV000088842:41E:scan:1400	0.98	10	NoID
0.0	mzspec:MSV000086415:20504017:scan:1248	0.98	10	NoID
-0.0	mzspec:MSV000088842:21A:scan:1373	0.98	10	NoID
0.0	mzspec:MSV000088842:30B:scan:1441	0.98	10	NoID
-0.0	mzspec:MSV000088842:4A:scan:1305	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00052:scan:1297	0.98	10	NoID
0.0	mzspec:MSV000088137:2202:scan:1280	0.98	10	NoID
0.0	mzspec:MSV000088137:mars0008:scan:1294	0.98	10	NoID
0.0	mzspec:MSV000088137:2194:scan:1286	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00060:scan:1267	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00118:scan:1285	0.98	10	NoID
0.0	mzspec:MSV000087612:19:scan:1247	0.98	10	NoID
0.0	mzspec:MSV000088137:2002:scan:1278	0.98	10	NoID
0.0	mzspec:MSV000079706:group3_P2_C3:scan:1479	0.98	10	NoID
0.0	mzspec:MSV000086415:20233939:scan:1253	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00048:scan:1278	0.98	10	NoID
0.0	mzspec:MSV000088137:2148:scan:1271	0.98	10	NoID
0.0	mzspec:MSV000088137:2151:scan:1273	0.98	10	NoID
0.0	mzspec:MSV000087612:78:scan:1262	0.98	10	NoID
-0.0	mzspec:MSV000085944:skin_09_0_OF:scan:1337	0.98	10	NoID
-0.0	mzspec:MSV000085944:skin_07_1440_OF:scan:1317	0.98	10	NoID
0.0	mzspec:MSV000087612:64:scan:1241	0.98	10	NoID
0.0	mzspec:MSV000088137:mars00049:scan:1292	0.98	10	NoID
0.0	mzspec:MSV000088137:2210:scan:1287	0.98	10	NoID
-0.0	mzspec:MSV000088842:26B:scan:1358	0.98	10	NoID
-0.0	mzspec:MSV000088842:41D:scan:1392	0.98	10	NoID
