file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79674_1x_RB4_01_20254	0.0	mzspec:MSV000084900:G79674_1x_RB4_01_20254:scan:1031	1	0.93	5	MSV000084900	NoID	MSV000084900	G79674_1x_RB4_01_20254.mzXML	kelp
mzspec:MSV000084900:18NAVY27_v2_snk_1_GH7_01_39524	-0.0	mzspec:MSV000084900:18NAVY27_v2_snk_1_GH7_01_39524:scan:1124	1	0.93	5	MSV000084900	NoID	MSV000084900	18NAVY27_v2_snk_1_GH7_01_39524.mzXML	plant
mzspec:MSV000084900:18NAVY30_v2_lun_8_GF7_01_39639	0.0	mzspec:MSV000084900:18NAVY30_v2_lun_8_GF7_01_39639:scan:1136	1	0.93	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_lun_8_GF7_01_39639.mzXML	almond
mzspec:MSV000084900:18NAVY27_v2_lun_3_GH8_01_39647	-0.0	mzspec:MSV000084900:18NAVY27_v2_lun_3_GH8_01_39647:scan:1155	1	0.93	5	MSV000084900	NoID	MSV000084900	18NAVY27_v2_lun_3_GH8_01_39647.mzXML	cheddar cheese
mzspec:MSV000084900:G79659_5x_BE9_01_20012	0.0	mzspec:MSV000084900:G79659_5x_BE9_01_20012:scan:1074	1	0.93	5	MSV000084900	NoID	MSV000084900	G79659_5x_BE9_01_20012.mzXML	fruit
mzspec:MSV000084900:G83222_5x_RH3_01_21511	-0.0	mzspec:MSV000084900:G83222_5x_RH3_01_21511:scan:1101	1	0.93	5	MSV000084900	NoID	MSV000084900	G83222_5x_RH3_01_21511.mzXML	grain/grass
mzspec:MSV000084900:G83245_1x_RE11_01_20328	0.0	mzspec:MSV000084900:G83245_1x_RE11_01_20328:scan:1105	1	0.93	5	MSV000084900	NoID	MSV000084900	G83245_1x_RE11_01_20328.mzXML	red raspberry
mzspec:MSV000084900:G79193_5x_BG3_01_20036	-0.0	mzspec:MSV000084900:G79193_5x_BG3_01_20036:scan:1077	1	0.93	5	MSV000084900	NoID	MSV000084900	G79193_5x_BG3_01_20036.mzXML	bulgur wheat
mzspec:MSV000084900:G79661_5x_BH9_01_20064	0.0	mzspec:MSV000084900:G79661_5x_BH9_01_20064:scan:1096	1	0.93	5	MSV000084900	NoID	MSV000084900	G79661_5x_BH9_01_20064.mzXML	fruit
mzspec:MSV000084900:G72741_10x_BF5_01_17853	-0.0	mzspec:MSV000084900:G72741_10x_BF5_01_17853:scan:1118	1	0.92	5	MSV000084900	NoID	MSV000084900	G72741_10x_BF5_01_17853.mzXML	mandarin
mzspec:MSV000084900:G72469_10x_BD8_01_17829	-0.0	mzspec:MSV000084900:G72469_10x_BD8_01_17829:scan:1118	1	0.92	5	MSV000084900	NoID	MSV000084900	G72469_10x_BD8_01_17829.mzXML	fleshy fruit
mzspec:MSV000084900:G72789_1x_BG5_01_20230	0.0	mzspec:MSV000084900:G72789_1x_BG5_01_20230:scan:1097	1	0.92	5	MSV000084900	NoID	MSV000084900	G72789_1x_BG5_01_20230.mzXML	complex
