Dataset	Frequency
MSV000079034	37
MSV000079069	29
MSV000079697	128
MSV000079706	46
MSV000079707	27
MSV000079710	1
MSV000079712	9
MSV000079714	20
MSV000079717	3
MSV000079718	5
MSV000079719	6
MSV000079720	11
MSV000079813	70
MSV000079888	9
MSV000080016	64
MSV000080183	30
MSV000080188	39
MSV000080299	61
MSV000080627	37
MSV000080628	5
MSV000080629	14
MSV000080905	34
MSV000081067	42
MSV000081463	45
MSV000081482	5
MSV000082049	1
MSV000082331	20
MSV000082382	13
MSV000082428	11
MSV000082432	1
MSV000082433	17
MSV000082490	1
MSV000082582	6
MSV000082608	14
MSV000082618	2
MSV000082629	72
MSV000082650	6
MSV000082869	3
MSV000082891	6
MSV000082953	102
MSV000082973	3
MSV000083073	14
MSV000083077	30
MSV000083274	1
MSV000083300	38
MSV000083320	426
MSV000083470	3
MSV000083472	1
MSV000083475	32
MSV000083541	21
MSV000083559	236
MSV000083612	1
MSV000084020	3
MSV000084314	31
MSV000084753	2
MSV000084783	1
MSV000085119	2
MSV000085129	1
MSV000085467	10
MSV000085862	12
MSV000085922	1
MSV000085944	217
MSV000086178	2
MSV000086208	17
MSV000086209	21
MSV000086221	17
MSV000086312	1
MSV000086360	6
MSV000086415	1
MSV000086644	1
MSV000087093	14
MSV000087127	14
MSV000087612	12
MSV000087711	4
MSV000087728	47
MSV000087844	10
MSV000087904	1
MSV000087948	10
MSV000088137	1
MSV000088242	8
MSV000088640	4
MSV000088646	1
MSV000088823	1
MSV000088842	188
MSV000089558	6
