file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G83396_5x_RD6_01_21445	-0.0	mzspec:MSV000084900:G83396_5x_RD6_01_21445:scan:376	1	0.77	5	MSV000084900	NoID	MSV000084900	G83396_5x_RD6_01_21445.mzXML	almond
mzspec:MSV000084900:G75183_1x_rerun_BD1_01_17358	-0.0	mzspec:MSV000084900:G75183_1x_rerun_BD1_01_17358:scan:662	1	0.77	5	MSV000084900	NoID	MSV000084900	G75183_1x_rerun_BD1_01_17358.mzXML	watercress
mzspec:MSV000084900:CW_120.S_F1.T4_RA5_01_13186	0.04	mzspec:MSV000084900:CW_120.S_F1.T4_RA5_01_13186:scan:430	1	0.77	5	MSV000084900	NoID	MSV000084900	CW_120.S_F1.T4_RA5_01_13186.mzXML	apple_cider
mzspec:MSV000084900:CW_58.S_G3.T7_BD3_01_13124	-0.0	mzspec:MSV000084900:CW_58.S_G3.T7_BD3_01_13124:scan:568	1	0.76	5	MSV000084900	NoID	MSV000084900	CW_58.S_G3.T7_BD3_01_13124.mzXML	apple_cider
mzspec:MSV000084900:72443_1x_BE8_01_17448	0.0	mzspec:MSV000084900:72443_1x_BE8_01_17448:scan:795	1	0.76	5	MSV000084900	NoID	MSV000084900	72443_1x_BE8_01_17448.mzXML	complex
mzspec:MSV000084900:G75701_rerun_RA7_01_17549	-0.02	mzspec:MSV000084900:G75701_rerun_RA7_01_17549:scan:799	1	0.75	5	MSV000084900	NoID	MSV000084900	G75701_rerun_RA7_01_17549.mzXML	lima bean
mzspec:MSV000084900:G86871_1x_2ul_RG8_01_23444	-0.0	mzspec:MSV000084900:G86871_1x_2ul_RG8_01_23444:scan:819	1	0.75	5	MSV000084900	NoID	MSV000084900	G86871_1x_2ul_RG8_01_23444.mzXML	blueberry
mzspec:MSV000084900:CW_33.S_P1.T10_BB10_01_13107	-0.0	mzspec:MSV000084900:CW_33.S_P1.T10_BB10_01_13107:scan:570	1	0.75	5	MSV000084900	NoID	MSV000084900	CW_33.S_P1.T10_BB10_01_13107.mzXML	apple_cider
mzspec:MSV000084900:G83180_5x_RF5_01_21485	-0.03	mzspec:MSV000084900:G83180_5x_RF5_01_21485:scan:794	1	0.74	5	MSV000084900	NoID	MSV000084900	G83180_5x_RF5_01_21485.mzXML	complex
mzspec:MSV000084900:G78926_rerun_5ul_RD4_01_17754	-0.0	mzspec:MSV000084900:G78926_rerun_5ul_RD4_01_17754:scan:788	1	0.74	5	MSV000084900	NoID	MSV000084900	G78926_rerun_5ul_RD4_01_17754.mzXML	white wheat berry
mzspec:MSV000084900:CW_122.S_F3.T4_RA7_01_13188	0.05	mzspec:MSV000084900:CW_122.S_F3.T4_RA7_01_13188:scan:412	1	0.73	5	MSV000084900	NoID	MSV000084900	CW_122.S_F3.T4_RA7_01_13188.mzXML	apple_cider
mzspec:MSV000084900:G75586_5x_rerun_BB4_01_20077	-0.0	mzspec:MSV000084900:G75586_5x_rerun_BB4_01_20077:scan:780	1	0.73	5	MSV000084900	NoID	MSV000084900	G75586_5x_rerun_BB4_01_20077.mzXML	pearled farro
mzspec:MSV000084900:G79715_1x_rerun_BA11_01_20133	-0.0	mzspec:MSV000084900:G79715_1x_rerun_BA11_01_20133:scan:785	1	0.72	5	MSV000084900	NoID	MSV000084900	G79715_1x_rerun_BA11_01_20133.mzXML	fleshy fruit
mzspec:MSV000084900:G83248_1x_RB11_01_20259	-0.0	mzspec:MSV000084900:G83248_1x_RB11_01_20259:scan:764	1	0.7	5	MSV000084900	NoID	MSV000084900	G83248_1x_RB11_01_20259.mzXML	yellow carrot
