Dataset	Frequency
MSV000079181	1
MSV000079389	138
MSV000079421	5
MSV000079485	4
MSV000079523	3
MSV000079697	1
MSV000079718	1
MSV000080030	67
MSV000080031	28
MSV000080442	14
MSV000080443	12
MSV000080444	7
MSV000080627	15
MSV000080905	6
MSV000081171	167
MSV000081284	3
MSV000081357	5
MSV000081379	123
MSV000081508	1
MSV000081548	51
MSV000081582	2
MSV000081694	100
MSV000082171	1
MSV000082173	1
MSV000082262	5
MSV000082331	2
MSV000082406	42
MSV000082432	185
MSV000082433	28
MSV000082490	62
MSV000082493	91
MSV000082629	20
MSV000082674	168
MSV000082924	94
MSV000082953	141
MSV000083024	13
MSV000083300	6
MSV000083462	179
MSV000083475	3
MSV000083559	80
MSV000083584	13
MSV000083759	20
MSV000084218	6
MSV000084219	8
MSV000084314	49
MSV000084322	93
MSV000084463	94
MSV000084590	10
MSV000085120	3
MSV000085944	1
MSV000086158	5
MSV000086208	5
MSV000086209	40
MSV000086221	5
MSV000086246	3
MSV000087612	4
MSV000087948	2
MSV000088842	6
