file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G72523_10x_BC11_01_17821	-0.0	mzspec:MSV000084900:G72523_10x_BC11_01_17821:scan:339	1	0.93	7	MSV000084900	NoID	MSV000084900	G72523_10x_BC11_01_17821.mzXML	red chili pepper
mzspec:MSV000084900:G73985_1x_10ul_RC5_01_18610	-0.0	mzspec:MSV000084900:G73985_1x_10ul_RC5_01_18610:scan:347	1	0.88	7	MSV000084900	NoID	MSV000084900	G73985_1x_10ul_RC5_01_18610.mzXML	beer
mzspec:MSV000084900:75238_1x_BH4_01_20778	0.0	mzspec:MSV000084900:75238_1x_BH4_01_20778:scan:315	1	0.87	6	MSV000084900	NoID	MSV000084900	75238_1x_BH4_01_20778.mzXML	sparkling water
mzspec:MSV000084900:75846_1x_BE3_01_20751	-0.0	mzspec:MSV000084900:75846_1x_BE3_01_20751:scan:345	1	0.87	5	MSV000084900	NoID	MSV000084900	75846_1x_BE3_01_20751.mzXML	kombucha
mzspec:MSV000084900:G72740_10x_BA2_01_17864	-0.0	mzspec:MSV000084900:G72740_10x_BA2_01_17864:scan:352	1	0.86	6	MSV000084900	NoID	MSV000084900	G72740_10x_BA2_01_17864.mzXML	lemon
mzspec:MSV000084900:G72706_10x_BC9_01_17901	-0.0	mzspec:MSV000084900:G72706_10x_BC9_01_17901:scan:363	1	0.86	5	MSV000084900	NoID	MSV000084900	G72706_10x_BC9_01_17901.mzXML	potato
mzspec:MSV000084900:G74051_1x_RB3_01_18612	-0.0	mzspec:MSV000084900:G74051_1x_RB3_01_18612:scan:354	1	0.85	6	MSV000084900	NoID	MSV000084900	G74051_1x_RB3_01_18612.mzXML	grain/grass
mzspec:MSV000084900:G83235_1x_rerun_RE12_01_20332	-0.0	mzspec:MSV000084900:G83235_1x_rerun_RE12_01_20332:scan:342	1	0.85	6	MSV000084900	NoID	MSV000084900	G83235_1x_rerun_RE12_01_20332.mzXML	red cherry tomato
mzspec:MSV000084900:G72459_10x_BC7_01_17816	-0.0	mzspec:MSV000084900:G72459_10x_BC7_01_17816:scan:340	1	0.85	6	MSV000084900	NoID	MSV000084900	G72459_10x_BC7_01_17816.mzXML	plant
mzspec:MSV000084900:G72464_10x_BG5_01_17922	-0.0	mzspec:MSV000084900:G72464_10x_BG5_01_17922:scan:353	1	0.85	5	MSV000084900	NoID	MSV000084900	G72464_10x_BG5_01_17922.mzXML	grain_fermented
