file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G86899_1x_RF1_01_23358	0.0	mzspec:MSV000084900:G86899_1x_RF1_01_23358:scan:1518	1	0.95	5	MSV000084900	NoID	MSV000084900	G86899_1x_RF1_01_23358.mzXML	cantelope melon
mzspec:MSV000084900:18NAVY30_v1_lun_1_BF8_01_39718	-0.0	mzspec:MSV000084900:18NAVY30_v1_lun_1_BF8_01_39718:scan:1538	1	0.94	5	MSV000084900	NoID	MSV000084900	18NAVY30_v1_lun_1_BF8_01_39718.mzXML	complex
mzspec:MSV000084900:G72520_10x_BG12_01_17904	-0.0	mzspec:MSV000084900:G72520_10x_BG12_01_17904:scan:1511	1	0.94	5	MSV000084900	NoID	MSV000084900	G72520_10x_BG12_01_17904.mzXML	complex
mzspec:MSV000084900:G96241_5x_RD12_01_32657	-0.0	mzspec:MSV000084900:G96241_5x_RD12_01_32657:scan:1517	1	0.94	5	MSV000084900	NoID	MSV000084900	G96241_5x_RD12_01_32657.mzXML	beef
mzspec:MSV000084900:G75696_BA7_01_18642	-0.0	mzspec:MSV000084900:G75696_BA7_01_18642:scan:1526	1	0.94	5	MSV000084900	NoID	MSV000084900	G75696_BA7_01_18642.mzXML	steak
mzspec:MSV000084900:G86928_1x_RE2_01_23344	0.0	mzspec:MSV000084900:G86928_1x_RE2_01_23344:scan:1520	1	0.94	5	MSV000084900	NoID	MSV000084900	G86928_1x_RE2_01_23344.mzXML	cucumber
mzspec:MSV000084900:G75665_1x_RA4_01_18788	0.0	mzspec:MSV000084900:G75665_1x_RA4_01_18788:scan:1514	1	0.94	5	MSV000084900	NoID	MSV000084900	G75665_1x_RA4_01_18788.mzXML	pea
mzspec:MSV000084900:G73479_1x_10ul_RB7_01_19690	0.0	mzspec:MSV000084900:G73479_1x_10ul_RB7_01_19690:scan:1502	1	0.93	5	MSV000084900	NoID	MSV000084900	G73479_1x_10ul_RB7_01_19690.mzXML	soda
mzspec:MSV000084900:G83205_5x_rerun_RG7_01_21537	0.0	mzspec:MSV000084900:G83205_5x_rerun_RG7_01_21537:scan:1497	1	0.93	5	MSV000084900	NoID	MSV000084900	G83205_5x_rerun_RG7_01_21537.mzXML	durum wheat
mzspec:MSV000084900:G75629_2x_rerun_RF5_01_19195	0.0	mzspec:MSV000084900:G75629_2x_rerun_RF5_01_19195:scan:1528	1	0.93	5	MSV000084900	NoID	MSV000084900	G75629_2x_rerun_RF5_01_19195.mzXML	chickpea
mzspec:MSV000084900:G75668_5x_BG11_01_19354	0.0	mzspec:MSV000084900:G75668_5x_BG11_01_19354:scan:1465	1	0.93	5	MSV000084900	NoID	MSV000084900	G75668_5x_BG11_01_19354.mzXML	bacon
mzspec:MSV000084900:G86937_1x_BB4_01_23136	0.0	mzspec:MSV000084900:G86937_1x_BB4_01_23136:scan:1504	1	0.93	5	MSV000084900	NoID	MSV000084900	G86937_1x_BB4_01_23136.mzXML	brown rice
mzspec:MSV000084900:G75841_1x_RB5_01_20255	0.0	mzspec:MSV000084900:G75841_1x_RB5_01_20255:scan:1513	1	0.93	5	MSV000084900	NoID	MSV000084900	G75841_1x_RB5_01_20255.mzXML	cactus
mzspec:MSV000084900:G79232_2x_rerun_RH7_01_19448	-0.01	mzspec:MSV000084900:G79232_2x_rerun_RH7_01_19448:scan:1513	1	0.93	5	MSV000084900	NoID	MSV000084900	G79232_2x_rerun_RH7_01_19448.mzXML	chickpea
mzspec:MSV000084900:G96270_5x_RA12_01_32598	0.0	mzspec:MSV000084900:G96270_5x_RA12_01_32598:scan:1524	1	0.93	5	MSV000084900	NoID	MSV000084900	G96270_5x_RA12_01_32598.mzXML	beef
mzspec:MSV000084900:G75611_BA9_01_18917	-0.0	mzspec:MSV000084900:G75611_BA9_01_18917:scan:1515	1	0.93	5	MSV000084900	NoID	MSV000084900	G75611_BA9_01_18917.mzXML	morel
mzspec:MSV000084900:G73480_1x_10ul_RC6_01_19806	-0.0	mzspec:MSV000084900:G73480_1x_10ul_RC6_01_19806:scan:1494	1	0.93	5	MSV000084900	NoID	MSV000084900	G73480_1x_10ul_RC6_01_19806.mzXML	soda
mzspec:MSV000084900:G75251_5x_4ul_rerun_RH7_01_19641	-0.0	mzspec:MSV000084900:G75251_5x_4ul_rerun_RH7_01_19641:scan:1520	1	0.93	5	MSV000084900	NoID	MSV000084900	G75251_5x_4ul_rerun_RH7_01_19641.mzXML	pole bean
mzspec:MSV000084900:G86973_1x_RH4_01_26470	-0.0	mzspec:MSV000084900:G86973_1x_RH4_01_26470:scan:1526	1	0.93	5	MSV000084900	NoID	MSV000084900	G86973_1x_RH4_01_26470.mzXML	plant
mzspec:MSV000084900:18NAVY30_v2_sup_4_GD6_01_39594	-0.0	mzspec:MSV000084900:18NAVY30_v2_sup_4_GD6_01_39594:scan:1545	1	0.93	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_sup_4_GD6_01_39594.mzXML	rice
mzspec:MSV000084900:G86978_1x_RH3_01_26469	-0.0	mzspec:MSV000084900:G86978_1x_RH3_01_26469:scan:1514	1	0.93	5	MSV000084900	NoID	MSV000084900	G86978_1x_RH3_01_26469.mzXML	plant
mzspec:MSV000084900:G78994_1x_RA3_01_18787	-0.0	mzspec:MSV000084900:G78994_1x_RA3_01_18787:scan:1519	1	0.93	5	MSV000084900	NoID	MSV000084900	G78994_1x_RA3_01_18787.mzXML	onion
mzspec:MSV000084900:G73478_1x_10ul_RH7_01_19918	-0.0	mzspec:MSV000084900:G73478_1x_10ul_RH7_01_19918:scan:1520	1	0.92	5	MSV000084900	NoID	MSV000084900	G73478_1x_10ul_RH7_01_19918.mzXML	plant
mzspec:MSV000084900:G86855_1x_RA12_01_23488	0.0	mzspec:MSV000084900:G86855_1x_RA12_01_23488:scan:1504	1	0.92	5	MSV000084900	NoID	MSV000084900	G86855_1x_RA12_01_23488.mzXML	grain/grass
mzspec:MSV000084900:G75697_rerun_BG7_01_18771	0.0	mzspec:MSV000084900:G75697_rerun_BG7_01_18771:scan:1522	1	0.92	5	MSV000084900	NoID	MSV000084900	G75697_rerun_BG7_01_18771.mzXML	steak
mzspec:MSV000084900:G75700_BE7_01_18703	0.0	mzspec:MSV000084900:G75700_BE7_01_18703:scan:1510	1	0.92	5	MSV000084900	NoID	MSV000084900	G75700_BE7_01_18703.mzXML	bony fish
mzspec:MSV000084900:G75656_5x_rerun_BH6_01_19409	0.0	mzspec:MSV000084900:G75656_5x_rerun_BH6_01_19409:scan:1505	1	0.92	5	MSV000084900	NoID	MSV000084900	G75656_5x_rerun_BH6_01_19409.mzXML	langostino
mzspec:MSV000084900:G87392_RF6_01_26179	0.0	mzspec:MSV000084900:G87392_RF6_01_26179:scan:1517	1	0.92	5	MSV000084900	NoID	MSV000084900	G87392_RF6_01_26179.mzXML	chicken
mzspec:MSV000084900:G79303_rerun_BG4_01_18770	0.0	mzspec:MSV000084900:G79303_rerun_BG4_01_18770:scan:1515	1	0.92	5	MSV000084900	NoID	MSV000084900	G79303_rerun_BG4_01_18770.mzXML	chicken
mzspec:MSV000084900:G75660_5x_BH10_01_19368	0.0	mzspec:MSV000084900:G75660_5x_BH10_01_19368:scan:1495	1	0.91	5	MSV000084900	NoID	MSV000084900	G75660_5x_BH10_01_19368.mzXML	langostino
mzspec:MSV000084900:G75694_BC7_01_18673	-0.0	mzspec:MSV000084900:G75694_BC7_01_18673:scan:1518	1	0.91	5	MSV000084900	NoID	MSV000084900	G75694_BC7_01_18673.mzXML	cod
mzspec:MSV000084900:15NAVY01_v1_sup_4_GG4_01_39587	0.0	mzspec:MSV000084900:15NAVY01_v1_sup_4_GG4_01_39587:scan:1554	1	0.9	5	MSV000084900	NoID	MSV000084900	15NAVY01_v1_sup_4_GG4_01_39587.mzXML	chicken
mzspec:MSV000084900:G79358_5x_RF3_01_21483	0.0	mzspec:MSV000084900:G79358_5x_RF3_01_21483:scan:1522	1	0.89	5	MSV000084900	NoID	MSV000084900	G79358_5x_RF3_01_21483.mzXML	complex
mzspec:MSV000084900:G75647_BF7_01_18731	0.0	mzspec:MSV000084900:G75647_BF7_01_18731:scan:1512	1	0.88	5	MSV000084900	NoID	MSV000084900	G75647_BF7_01_18731.mzXML	rock fish, meat
