Dataset	Frequency
MSV000079697	584
MSV000079706	33
MSV000079707	37
MSV000079709	85
MSV000079710	87
MSV000079712	25
MSV000079714	49
MSV000079717	72
MSV000079718	53
MSV000079719	33
MSV000079720	118
MSV000080015	2
MSV000080181	1
MSV000080182	1
MSV000080442	10
MSV000080443	5
MSV000080444	2
MSV000080905	3
MSV000081171	14
MSV000081379	22
MSV000081582	1
MSV000082331	3
MSV000082432	1
MSV000082433	5
MSV000082490	1
MSV000082493	30
MSV000082674	4
MSV000082969	1
MSV000083024	8
MSV000083300	3
MSV000083320	2
MSV000083475	2
MSV000083521	6
MSV000083559	5
MSV000084218	5
MSV000084219	4
MSV000084314	2
MSV000084322	22
MSV000084463	37
MSV000084475	1
MSV000084591	1
MSV000085120	2
MSV000085944	1
MSV000086415	73
MSV000086427	1
MSV000087087	19
MSV000087612	22
MSV000087728	2
MSV000087948	5
MSV000088021	35
MSV000088040	16
MSV000088137	72
MSV000088640	28
MSV000088646	3
MSV000088842	8
MSV000089313	1
MSV000089558	10
