Dataset	Frequency
MSV000079389	1
MSV000079485	1
MSV000079697	660
MSV000079706	78
MSV000079707	46
MSV000079709	78
MSV000079710	91
MSV000079712	36
MSV000079714	30
MSV000079717	86
MSV000079718	60
MSV000079719	31
MSV000079720	130
MSV000080627	29
MSV000080905	35
MSV000081463	11
MSV000081694	1
MSV000082331	22
MSV000082433	231
MSV000082490	3
MSV000082629	8
MSV000082924	1
MSV000082953	218
MSV000083300	92
MSV000083320	528
MSV000083475	72
MSV000083541	9
MSV000083559	315
MSV000084314	25
MSV000085944	121
MSV000086209	8
MSV000086415	35
MSV000087087	27
MSV000087322	2
MSV000087612	6
MSV000087711	1
MSV000087728	3
MSV000087747	3
MSV000087809	2
MSV000087948	7
MSV000087995	2
MSV000088137	72
MSV000088640	13
MSV000088823	10
MSV000088842	183
