Dataset	Frequency
MSV000079034	155
MSV000079069	133
MSV000079329	2
MSV000079502	1
MSV000079503	1
MSV000079598	20
MSV000079697	992
MSV000079706	118
MSV000079707	60
MSV000079709	112
MSV000079710	130
MSV000079712	114
MSV000079714	116
MSV000079717	99
MSV000079718	69
MSV000079719	36
MSV000079720	160
MSV000079772	19
MSV000079773	13
MSV000079813	95
MSV000079819	1
MSV000080015	4
MSV000080016	177
MSV000080142	275
MSV000080167	798
MSV000080176	56
MSV000080177	20
MSV000080178	30
MSV000080180	70
MSV000080181	51
MSV000080182	51
MSV000080183	644
MSV000080188	149
MSV000080299	24
MSV000080335	24
MSV000080469	5
MSV000080533	21
MSV000080627	78
MSV000080905	1
MSV000080912	7
MSV000080961	51
MSV000081064	1
MSV000081151	1
MSV000081364	1
MSV000081456	45
MSV000081482	207
MSV000081544	4
MSV000081731	3
MSV000081952	34
MSV000082049	2
MSV000082082	84
MSV000082084	3
MSV000082261	17
MSV000082433	362
MSV000082612	1
MSV000082614	3
MSV000082616	1
MSV000082685	2
MSV000082710	3
MSV000082953	307
MSV000083024	2
MSV000083077	23
MSV000083106	25
MSV000083110	9
MSV000083383	1
MSV000083541	25
MSV000083559	3
MSV000083612	63
MSV000083665	42
MSV000083705	8
MSV000083756	6
MSV000083791	7
MSV000083889	2
MSV000084016	14
MSV000084092	1
MSV000084112	15
MSV000084132	2
MSV000084218	1
MSV000084219	1
MSV000084237	1
MSV000084312	7
MSV000084314	1
MSV000084325	46
MSV000084355	269
MSV000084556	64
MSV000084576	72
MSV000084865	1
MSV000084884	1
MSV000084904	39
MSV000084955	2
MSV000085025	2
MSV000085129	45
MSV000085142	1
MSV000085256	23
MSV000085389	177
MSV000085480	6
MSV000085843	1
MSV000085844	1
MSV000085852	2
MSV000085879	42
MSV000085918	23
MSV000085919	69
MSV000085920	44
MSV000085921	74
MSV000085922	49
MSV000085991	137
MSV000086107	2
MSV000086124	2
MSV000086131	36
MSV000086252	46
MSV000086270	394
MSV000086301	69
MSV000086302	23
MSV000086303	74
MSV000086415	183
MSV000086676	29
MSV000086821	1
MSV000086956	7
MSV000086989	10
MSV000087005	2
MSV000087087	116
MSV000087093	4
MSV000087359	7
MSV000087612	31
MSV000087685	1
MSV000087728	6
MSV000087809	1
MSV000087882	4
MSV000088040	6
MSV000088087	16
MSV000088137	82
MSV000088335	2
MSV000088570	5
MSV000088594	3
MSV000088606	10
MSV000088640	144
MSV000088645	738
MSV000088646	21
MSV000088719	1
MSV000088732	10
MSV000088823	1
MSV000088843	1
MSV000089313	5
MSV000089558	53
MSV000089638	17
MSV000089937	20
