Dataset	Frequency
MSV000079485	30
MSV000079558	1
MSV000079697	773
MSV000079706	100
MSV000079707	49
MSV000079709	84
MSV000079710	91
MSV000079712	61
MSV000079714	79
MSV000079717	86
MSV000079718	56
MSV000079719	33
MSV000079720	136
MSV000080030	1
MSV000080442	9
MSV000080443	12
MSV000080444	1
MSV000080554	4
MSV000080627	34
MSV000080905	51
MSV000081357	1
MSV000081463	11
MSV000081548	68
MSV000081582	43
MSV000082262	1
MSV000082331	24
MSV000082406	18
MSV000082433	252
MSV000082582	1
MSV000082629	86
MSV000082674	25
MSV000082944	2
MSV000082953	271
MSV000083055	2
MSV000083300	165
MSV000083320	358
MSV000083475	82
MSV000083541	34
MSV000083559	364
MSV000084314	41
MSV000084783	1
MSV000085944	308
MSV000086208	24
MSV000086209	143
MSV000086221	24
MSV000086415	151
MSV000087087	13
MSV000087612	38
MSV000087872	1
MSV000087948	8
MSV000088137	70
MSV000088842	228
MSV000089210	2
