Dataset	Frequency
MSV000079034	121
MSV000079069	72
MSV000079598	18
MSV000079697	425
MSV000079706	17
MSV000079707	19
MSV000079709	16
MSV000079710	28
MSV000079712	50
MSV000079714	77
MSV000079717	84
MSV000079718	46
MSV000079719	22
MSV000079720	69
MSV000079772	6
MSV000079773	10
MSV000079813	41
MSV000079888	5
MSV000080016	46
MSV000080179	4
MSV000080180	1
MSV000080181	4
MSV000080183	102
MSV000080186	1
MSV000080187	3
MSV000080188	16
MSV000080239	2
MSV000080299	18
MSV000080450	10
MSV000080469	6
MSV000080562	1
MSV000080574	13
MSV000080627	30
MSV000080628	7
MSV000080629	69
MSV000080630	3
MSV000080673	8
MSV000080905	50
MSV000081067	35
MSV000081097	4
MSV000081151	6
MSV000081160	24
MSV000081171	17
MSV000081343	2
MSV000081351	10
MSV000081354	2
MSV000081357	1
MSV000081463	146
MSV000081482	33
MSV000081810	1
MSV000081853	2
MSV000081952	10
MSV000081981	7
MSV000082048	75
MSV000082049	15
MSV000082083	1
MSV000082157	29
MSV000082261	65
MSV000082262	1
MSV000082277	1
MSV000082331	9
MSV000082380	7
MSV000082382	11
MSV000082428	17
MSV000082432	1
MSV000082433	195
MSV000082480	1
MSV000082490	1
MSV000082493	6
MSV000082582	38
MSV000082608	66
MSV000082612	132
MSV000082614	40
MSV000082616	176
MSV000082618	142
MSV000082629	53
MSV000082650	183
MSV000082813	1
MSV000082869	73
MSV000082891	53
MSV000082953	3
MSV000082972	1
MSV000082973	28
MSV000083024	1
MSV000083065	1
MSV000083073	140
MSV000083077	68
MSV000083083	43
MSV000083094	1
MSV000083106	4
MSV000083297	2
MSV000083300	216
MSV000083306	39
MSV000083320	494
MSV000083383	4
MSV000083388	2
MSV000083395	1
MSV000083396	4
MSV000083462	4
MSV000083472	2
MSV000083475	289
MSV000083521	1
MSV000083522	1
MSV000083523	8
MSV000083541	37
MSV000083559	366
MSV000083647	44
MSV000083651	1
MSV000083660	6
MSV000083665	178
MSV000083729	18
MSV000083734	2
MSV000083756	7
MSV000083757	1
MSV000083791	15
MSV000083825	9
MSV000083835	25
MSV000083889	2
MSV000084010	2
MSV000084020	434
MSV000084030	2
MSV000084062	4
MSV000084095	1
MSV000084107	4
MSV000084112	68
MSV000084218	1
MSV000084314	92
MSV000084322	6
MSV000084325	18
MSV000084463	2
MSV000084554	1
MSV000084556	44
MSV000084595	4
MSV000084674	1
MSV000084753	23
MSV000084783	4
MSV000084904	1
MSV000084945	7
MSV000085018	2
MSV000085025	1
MSV000085071	5
MSV000085101	1
MSV000085119	1
MSV000085129	6
MSV000085142	2
MSV000085256	9
MSV000085261	1
MSV000085389	7
MSV000085467	11
MSV000085561	3
MSV000085779	2
MSV000085843	1
MSV000085852	3
MSV000085858	1
MSV000085882	2
MSV000085918	1
MSV000085944	323
MSV000085991	5
MSV000086014	1
MSV000086124	1
MSV000086131	1
MSV000086178	15
MSV000086208	3
MSV000086221	3
MSV000086246	1
MSV000086270	1
MSV000086293	3
MSV000086302	1
MSV000086349	1
MSV000086360	6
MSV000086415	456
MSV000086427	27
MSV000086644	24
MSV000086676	35
MSV000086830	130
MSV000086989	22
MSV000087087	93
MSV000087093	3
MSV000087127	6
MSV000087130	3
MSV000087135	2
MSV000087322	3
MSV000087364	2
MSV000087588	3
MSV000087612	43
MSV000087629	3
MSV000087630	2
MSV000087646	34
MSV000087685	145
MSV000087702	15
MSV000087711	1
MSV000087728	1058
MSV000087747	2
MSV000087905	2
MSV000087948	9
MSV000087995	6
MSV000088008	8
MSV000088021	1
MSV000088023	1
MSV000088087	22
MSV000088137	256
MSV000088332	4
MSV000088335	1
MSV000088420	24
MSV000088534	2
MSV000088564	10
MSV000088586	1
MSV000088606	9
MSV000088640	9
MSV000088646	44
MSV000088670	2
MSV000088690	1
MSV000088697	14
MSV000088821	110
MSV000088823	56
MSV000088842	173
MSV000089061	8
MSV000089210	3
MSV000089518	2
MSV000089552	97
MSV000089558	19
MSV000089638	1
MSV000089937	6
MSV000090000	17
