file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G75624_BE4_01_19005	-0.0	mzspec:MSV000084900:G75624_BE4_01_19005:scan:2126	1	0.76	6	MSV000084900	NoID	MSV000084900	G75624_BE4_01_19005.mzXML	cherry
mzspec:MSV000084900:G79232_2x_rerun_RH7_01_19448	-0.01	mzspec:MSV000084900:G79232_2x_rerun_RH7_01_19448:scan:1965	1	0.76	6	MSV000084900	NoID	MSV000084900	G79232_2x_rerun_RH7_01_19448.mzXML	chickpea
mzspec:MSV000084900:G75230_1x_10ul_RD12_01_19824	0.0	mzspec:MSV000084900:G75230_1x_10ul_RD12_01_19824:scan:2606	1	0.76	6	MSV000084900	NoID	MSV000084900	G75230_1x_10ul_RD12_01_19824.mzXML	dairy
mzspec:MSV000084900:G79238_1x_RB10_01_18807	-0.0	mzspec:MSV000084900:G79238_1x_RB10_01_18807:scan:2630	1	0.75	6	MSV000084900	NoID	MSV000084900	G79238_1x_RB10_01_18807.mzXML	artichoke
mzspec:MSV000084900:G78877_BF4_01_18727	0.0	mzspec:MSV000084900:G78877_BF4_01_18727:scan:2586	1	0.75	6	MSV000084900	NoID	MSV000084900	G78877_BF4_01_18727.mzXML	duck breast
mzspec:MSV000084900:G78941_rerun_BH8_01_18780	-0.0	mzspec:MSV000084900:G78941_rerun_BH8_01_18780:scan:2616	1	0.75	6	MSV000084900	NoID	MSV000084900	G78941_rerun_BH8_01_18780.mzXML	pork shoulder
mzspec:MSV000084900:G79182_2x_4ul_rerun_RH4_01_19227	-0.0	mzspec:MSV000084900:G79182_2x_4ul_rerun_RH4_01_19227:scan:2761	1	0.75	5	MSV000084900	NoID	MSV000084900	G79182_2x_4ul_rerun_RH4_01_19227.mzXML	complex
mzspec:MSV000084900:G79582_5x_RB7_01_18068	-0.0	mzspec:MSV000084900:G79582_5x_RB7_01_18068:scan:2558	1	0.74	6	MSV000084900	NoID	MSV000084900	G79582_5x_RB7_01_18068.mzXML	silversides, meat
mzspec:MSV000084900:G73953_1x_BD8_01_17300	-0.0	mzspec:MSV000084900:G73953_1x_BD8_01_17300:scan:2731	1	0.74	6	MSV000084900	NoID	MSV000084900	G73953_1x_BD8_01_17300.mzXML	red chard
mzspec:MSV000084900:G78824_2x_RC4_01_19128	-0.0	mzspec:MSV000084900:G78824_2x_RC4_01_19128:scan:2439	1	0.74	6	MSV000084900	NoID	MSV000084900	G78824_2x_RC4_01_19128.mzXML	apple
mzspec:MSV000084900:75077_5x_RC11_01_17425	-0.0	mzspec:MSV000084900:75077_5x_RC11_01_17425:scan:2576	1	0.74	6	MSV000084900	NoID	MSV000084900	75077_5x_RC11_01_17425.mzXML	blueberry
mzspec:MSV000084900:G72709_10x_BD10_01_17831	0.0	mzspec:MSV000084900:G72709_10x_BD10_01_17831:scan:2430	1	0.74	6	MSV000084900	NoID	MSV000084900	G72709_10x_BD10_01_17831.mzXML	potato
mzspec:MSV000084900:G75689_1x_RA6_01_18790	-0.0	mzspec:MSV000084900:G75689_1x_RA6_01_18790:scan:2750	1	0.74	6	MSV000084900	NoID	MSV000084900	G75689_1x_RA6_01_18790.mzXML	corn
mzspec:MSV000084900:G79594_5x_RG7_01_17971	-0.0	mzspec:MSV000084900:G79594_5x_RG7_01_17971:scan:2203	1	0.74	6	MSV000084900	NoID	MSV000084900	G79594_5x_RG7_01_17971.mzXML	mackerel, eyeball frame
mzspec:MSV000084900:G78914_rerun_RB4_01_17552	-0.0	mzspec:MSV000084900:G78914_rerun_RB4_01_17552:scan:2531	1	0.74	6	MSV000084900	NoID	MSV000084900	G78914_rerun_RB4_01_17552.mzXML	jade pearl rice
