file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000087872:Illicium-verum-stem-nBuOH	0.0	mzspec:MSV000087872:Illicium-verum-stem-nBuOH:scan:2006	1	0.95	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Illicium-verum-stem-nBuOH.mzML	MSV000087872/Illicium-verum-stem-nBuOH.mzML	MSV000087872	Illicium verum	124778	No	No	No
mzspec:MSV000087872:Matricaria-recutita-leaf-nBuOH	0.0	mzspec:MSV000087872:Matricaria-recutita-leaf-nBuOH:scan:1892	1	0.95	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Matricaria-recutita-leaf-nBuOH.mzML	MSV000087872/Matricaria-recutita-leaf-nBuOH.mzML	MSV000087872	Matricaria chamomilla var. recutita	127986	No	No	No
mzspec:MSV000087872:Aloe-ciliaris-stem-nBuOH	0.0	mzspec:MSV000087872:Aloe-ciliaris-stem-nBuOH:scan:1900	1	0.95	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Aloe-ciliaris-stem-nBuOH.mzML	MSV000087872/Aloe-ciliaris-stem-nBuOH.mzML	MSV000087872	Aloiampelos ciliaris	117795	No	No	No
mzspec:MSV000087872:Vaccinium-macrocarpon-leaf-nBuOH	0.0	mzspec:MSV000087872:Vaccinium-macrocarpon-leaf-nBuOH:scan:2001	1	0.95	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Vaccinium-macrocarpon-leaf-nBuOH.mzML	MSV000087872/Vaccinium-macrocarpon-leaf-nBuOH.mzML	MSV000087872	Vaccinium macrocarpon	13750	No	No	No
mzspec:MSV000087872:Ulmus-rubra-stem-nBuOH	0.0	mzspec:MSV000087872:Ulmus-rubra-stem-nBuOH:scan:1918	1	0.94	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Ulmus-rubra-stem-nBuOH.mzML	MSV000087872/Ulmus-rubra-stem-nBuOH.mzML	MSV000087872	Ulmus rubra	102693	No	No	No
mzspec:MSV000087872:Viburnum-dentatum-leaf-nBuOH	0.0	mzspec:MSV000087872:Viburnum-dentatum-leaf-nBuOH:scan:1960	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Viburnum-dentatum-leaf-nBuOH.mzML	MSV000087872/Viburnum-dentatum-leaf-nBuOH.mzML	MSV000087872	Viburnum dentatum	61589	No	No	No
mzspec:MSV000087872:Synsepalum-dulcificum-leaf-nBuOH	-0.0	mzspec:MSV000087872:Synsepalum-dulcificum-leaf-nBuOH:scan:2087	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Synsepalum-dulcificum-leaf-nBuOH.mzML	MSV000087872/Synsepalum-dulcificum-leaf-nBuOH.mzML	MSV000087872	Synsepalum dulcificum	3743	No	No	No
mzspec:MSV000087872:Arisaema-triphyllum-stem-nBuOH	0.0	mzspec:MSV000087872:Arisaema-triphyllum-stem-nBuOH:scan:1904	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Arisaema-triphyllum-stem-nBuOH.mzML	MSV000087872/Arisaema-triphyllum-stem-nBuOH.mzML	MSV000087872	Arisaema triphyllum	78371	No	No	No
mzspec:MSV000087872:Pachystachys-lutea-stem-nBuOH	0.0	mzspec:MSV000087872:Pachystachys-lutea-stem-nBuOH:scan:2015	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Pachystachys-lutea-stem-nBuOH.mzML	MSV000087872/Pachystachys-lutea-stem-nBuOH.mzML	MSV000087872	Pachystachys lutea	76374	No	No	No
mzspec:MSV000087872:Pycnanthemum-tenuifolium-stem-nBuOH	-0.0	mzspec:MSV000087872:Pycnanthemum-tenuifolium-stem-nBuOH:scan:1859	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Pycnanthemum-tenuifolium-stem-nBuOH.mzML	MSV000087872/Pycnanthemum-tenuifolium-stem-nBuOH.mzML	MSV000087872	Pycnanthemum tenuifolium	751853	No	No	No
mzspec:MSV000087872:Quercus-rubra-leaf-nBuOH	0.0	mzspec:MSV000087872:Quercus-rubra-leaf-nBuOH:scan:1915	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Quercus-rubra-leaf-nBuOH.mzML	MSV000087872/Quercus-rubra-leaf-nBuOH.mzML	MSV000087872	Quercus rubra	3512	No	No	No
mzspec:MSV000087872:Euphorbia-grandialata-leaf-nBuOH	0.0	mzspec:MSV000087872:Euphorbia-grandialata-leaf-nBuOH:scan:1943	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Euphorbia-grandialata-leaf-nBuOH.mzML	MSV000087872/Euphorbia-grandialata-leaf-nBuOH.mzML	MSV000087872	Euphorbia	3990	No	No	No
mzspec:MSV000087872:Selaginella-kraussiana-aerial	0.0	mzspec:MSV000087872:Selaginella-kraussiana-aerial:scan:1978	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Selaginella-kraussiana-aerial.mzML	MSV000087872/Selaginella-kraussiana-aerial.mzML	MSV000087872	Selaginella kraussiana	81964	No	No	No
mzspec:MSV000087872:Quercus-muehlenbergii-leaf-nBuOH	0.0	mzspec:MSV000087872:Quercus-muehlenbergii-leaf-nBuOH:scan:1961	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Quercus-muehlenbergii-leaf-nBuOH.mzML	MSV000087872/Quercus-muehlenbergii-leaf-nBuOH.mzML	MSV000087872	Quercus muehlenbergii	1266343	No	No	No
mzspec:MSV000087872:Cordyline-terminalis-flower-nBuOH	0.0	mzspec:MSV000087872:Cordyline-terminalis-flower-nBuOH:scan:1931	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Cordyline-terminalis-flower-nBuOH.mzML	MSV000087872/Cordyline-terminalis-flower-nBuOH.mzML	MSV000087872	Cordyline fruticosa	39501	No	No	No
mzspec:MSV000087872:Tilia-americana-stem-nBuOH	0.0	mzspec:MSV000087872:Tilia-americana-stem-nBuOH:scan:1945	1	0.94	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Tilia-americana-stem-nBuOH.mzML	MSV000087872/Tilia-americana-stem-nBuOH.mzML	MSV000087872	Tilia americana	66669	No	No	No
mzspec:MSV000087872:Liatris-spicata-leaf-nBuOH	-0.0	mzspec:MSV000087872:Liatris-spicata-leaf-nBuOH:scan:1953	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Liatris-spicata-leaf-nBuOH.mzML	MSV000087872/Liatris-spicata-leaf-nBuOH.mzML	MSV000087872	Liatris spicata	886939	No	No	No
mzspec:MSV000087872:Tilia-americana-leaf-nBuOH	0.0	mzspec:MSV000087872:Tilia-americana-leaf-nBuOH:scan:1925	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Tilia-americana-leaf-nBuOH.mzML	MSV000087872/Tilia-americana-leaf-nBuOH.mzML	MSV000087872	Tilia americana	66669	No	No	No
mzspec:MSV000087872:Cordyline-terminalis-leaf-nBuOH	0.0	mzspec:MSV000087872:Cordyline-terminalis-leaf-nBuOH:scan:1940	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Cordyline-terminalis-leaf-nBuOH.mzML	MSV000087872/Cordyline-terminalis-leaf-nBuOH.mzML	MSV000087872	Cordyline fruticosa	39501	No	No	No
mzspec:MSV000087872:Anemone-tomentosa-stem-nBuOH	0.0	mzspec:MSV000087872:Anemone-tomentosa-stem-nBuOH:scan:1812	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Anemone-tomentosa-stem-nBuOH.mzML	MSV000087872/Anemone-tomentosa-stem-nBuOH.mzML	MSV000087872	Anemone tomentosa	1484106	No	No	No
mzspec:MSV000087872:Symphyotrichum-dumosum-leaf-nBuOH	0.0	mzspec:MSV000087872:Symphyotrichum-dumosum-leaf-nBuOH:scan:1896	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Symphyotrichum-dumosum-leaf-nBuOH.mzML	MSV000087872/Symphyotrichum-dumosum-leaf-nBuOH.mzML	MSV000087872	Symphyotrichum dumosum	556906	No	No	No
mzspec:MSV000087872:Amelanchier-arborea-leaf-nBuOH	0.0	mzspec:MSV000087872:Amelanchier-arborea-leaf-nBuOH:scan:1929	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Amelanchier-arborea-leaf-nBuOH.mzML	MSV000087872/Amelanchier-arborea-leaf-nBuOH.mzML	MSV000087872	Amelanchier arborea	52521	No	No	No
mzspec:MSV000087872:Chamaemelum-nobile-flower-nBuOH	0.0	mzspec:MSV000087872:Chamaemelum-nobile-flower-nBuOH:scan:1900	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Chamaemelum-nobile-flower-nBuOH.mzML	MSV000087872/Chamaemelum-nobile-flower-nBuOH.mzML	MSV000087872	Chamaemelum nobile	99037	No	No	No
mzspec:MSV000087872:Haworthia-reinwardtii-leaf-nBuOH	0.0	mzspec:MSV000087872:Haworthia-reinwardtii-leaf-nBuOH:scan:1845	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Haworthia-reinwardtii-leaf-nBuOH.mzML	MSV000087872/Haworthia-reinwardtii-leaf-nBuOH.mzML	MSV000087872	Haworthiopsis reinwardtii	247113	No	No	No
mzspec:MSV000087872:Arisaema-triphyllum-leaf-nBuOH	0.0	mzspec:MSV000087872:Arisaema-triphyllum-leaf-nBuOH:scan:1897	1	0.93	6	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Arisaema-triphyllum-leaf-nBuOH.mzML	MSV000087872/Arisaema-triphyllum-leaf-nBuOH.mzML	MSV000087872	Arisaema triphyllum	78371	No	No	No
