Dataset	Frequency
MSV000079034	138
MSV000079069	133
MSV000080183	100
MSV000081160	11
MSV000081482	36
MSV000081955	1
MSV000082045	3
MSV000082480	40
MSV000082493	1
MSV000082612	75
MSV000082614	44
MSV000082616	240
MSV000082618	161
MSV000082813	80
MSV000082953	1
MSV000082972	80
MSV000082973	17
MSV000083106	8
MSV000083481	5
MSV000083483	12
MSV000083612	7
MSV000083665	6
MSV000083798	4
MSV000084016	37
MSV000084355	291
MSV000084556	1
MSV000085119	1
MSV000085142	6
MSV000085389	1
MSV000085467	74
MSV000085879	42
MSV000085918	9
MSV000085919	37
MSV000085920	10
MSV000085921	1
MSV000085922	1
MSV000086124	1
MSV000086131	1
MSV000086252	10
MSV000086270	987
MSV000086301	37
MSV000086302	9
MSV000086303	1
MSV000086415	197
MSV000086427	2
MSV000086989	42
MSV000087087	76
MSV000087359	28
MSV000087612	124
MSV000087728	103
MSV000087809	7
MSV000088040	154
MSV000088087	84
MSV000088137	233
MSV000088476	1
MSV000088511	1
MSV000088546	17
MSV000088570	67
MSV000088594	63
MSV000088606	4
MSV000088640	12
MSV000088645	36
MSV000088646	21
MSV000088823	7
MSV000088843	7
MSV000089249	3
MSV000089313	21
MSV000089540	201
MSV000089552	1
MSV000089558	163
MSV000090000	4
