Dataset	Frequency
MSV000079485	3
MSV000079697	725
MSV000079706	76
MSV000079707	53
MSV000079709	84
MSV000079710	91
MSV000079712	48
MSV000079714	74
MSV000079717	84
MSV000079718	60
MSV000079719	33
MSV000079720	130
MSV000079813	5
MSV000080016	5
MSV000080442	3
MSV000080443	1
MSV000080574	1
MSV000080627	31
MSV000080905	42
MSV000080961	2
MSV000082331	9
MSV000082378	72
MSV000082382	103
MSV000082433	249
MSV000082635	2
MSV000082674	1
MSV000082869	3
MSV000082953	268
MSV000083272	11
MSV000083274	1
MSV000083320	348
MSV000083541	4
MSV000083559	186
MSV000084314	39
MSV000084753	1
MSV000085467	6
MSV000085519	1
MSV000085944	199
MSV000086065	1
MSV000086208	7
MSV000086209	29
MSV000086221	7
MSV000086287	9
MSV000086360	52
MSV000086415	242
MSV000087087	84
MSV000087135	1
MSV000087612	43
MSV000087711	1
MSV000087728	2
MSV000087872	28
MSV000087948	7
MSV000088137	263
MSV000088606	2
MSV000088640	54
MSV000088842	223
