Dataset	Frequency
MSV000079389	4
MSV000079697	751
MSV000079706	99
MSV000079707	54
MSV000079709	84
MSV000079710	88
MSV000079712	49
MSV000079714	77
MSV000079717	86
MSV000079718	60
MSV000079719	33
MSV000079720	129
MSV000080442	3
MSV000080443	4
MSV000080627	5
MSV000080905	47
MSV000081351	1
MSV000081379	10
MSV000081694	2
MSV000082331	9
MSV000082433	139
MSV000082490	31
MSV000082493	1
MSV000082629	1
MSV000082924	2
MSV000082953	9
MSV000083300	30
MSV000083320	51
MSV000083475	1
MSV000083521	13
MSV000083522	2
MSV000083541	2
MSV000083559	337
MSV000084314	12
MSV000084322	3
MSV000084463	1
MSV000085944	307
MSV000087087	75
MSV000087702	1
MSV000087948	2
MSV000088021	11
MSV000088137	61
MSV000088164	1
MSV000088640	11
MSV000088823	1
MSV000088842	226
MSV000089210	1
MSV000089540	3
