file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79469_5x_RF9_01_18153	-0.0	mzspec:MSV000084900:G79469_5x_RF9_01_18153:scan:1662	1	0.86	6	MSV000084900	NoID	MSV000084900	G79469_5x_RF9_01_18153.mzXML	sardine, eye
mzspec:MSV000084900:G79583_1x_BC7_01_18085	-0.0	mzspec:MSV000084900:G79583_1x_BC7_01_18085:scan:1671	1	0.85	6	MSV000084900	NoID	MSV000084900	G79583_1x_BC7_01_18085.mzXML	silversides, head
mzspec:MSV000084900:G87603_1x_RH11_01_26351	-0.04	mzspec:MSV000084900:G87603_1x_RH11_01_26351:scan:1694	1	0.83	6	MSV000084900	NoID	MSV000084900	G87603_1x_RH11_01_26351.mzXML	hass avocado
mzspec:MSV000084900:G79608_5x_RE4_01_18134	-0.0	mzspec:MSV000084900:G79608_5x_RE4_01_18134:scan:1638	1	0.8	6	MSV000084900	NoID	MSV000084900	G79608_5x_RE4_01_18134.mzXML	smelt, midsection
mzspec:MSV000084900:G78960_p19_g7_GA7_01_21676	-0.04	mzspec:MSV000084900:G78960_p19_g7_GA7_01_21676:scan:1455	1	0.8	6	MSV000084900	NoID	MSV000084900	G78960_p19_g7_GA7_01_21676.mzXML	meat
mzspec:MSV000084900:G79579_5x_RF7_01_18149	0.0	mzspec:MSV000084900:G79579_5x_RF7_01_18149:scan:1667	1	0.79	6	MSV000084900	NoID	MSV000084900	G79579_5x_RF7_01_18149.mzXML	silversides, mixed meat
mzspec:MSV000084900:G79603_5x_RH3_01_17972	-0.0	mzspec:MSV000084900:G79603_5x_RH3_01_17972:scan:1615	1	0.78	6	MSV000084900	NoID	MSV000084900	G79603_5x_RH3_01_17972.mzXML	herring, midsection
mzspec:MSV000084900:G72721_1x_BF6_01_20218	0.0	mzspec:MSV000084900:G72721_1x_BF6_01_20218:scan:1678	1	0.76	6	MSV000084900	NoID	MSV000084900	G72721_1x_BF6_01_20218.mzXML	mustard
mzspec:MSV000084900:G75792_5x_rerun_BA2_01_19376	-0.0	mzspec:MSV000084900:G75792_5x_rerun_BA2_01_19376:scan:1669	1	0.76	6	MSV000084900	NoID	MSV000084900	G75792_5x_rerun_BA2_01_19376.mzXML	trout, center meat
mzspec:MSV000084900:G75112_10x_BF8_01_23441	0.0	mzspec:MSV000084900:G75112_10x_BF8_01_23441:scan:1673	1	0.75	6	MSV000084900	NoID	MSV000084900	G75112_10x_BF8_01_23441.mzXML	corn
mzspec:MSV000084900:G87604_1x_RD11_01_26283	-0.03	mzspec:MSV000084900:G87604_1x_RD11_01_26283:scan:1658	1	0.75	5	MSV000084900	NoID	MSV000084900	G87604_1x_RD11_01_26283.mzXML	fuerte avocado
mzspec:MSV000084900:G79609_5x_RF4_01_18141	-0.0	mzspec:MSV000084900:G79609_5x_RF4_01_18141:scan:1636	1	0.74	5	MSV000084900	NoID	MSV000084900	G79609_5x_RF4_01_18141.mzXML	smelt, fin
mzspec:MSV000084900:G86788_1x_RG11_01_23383	-0.04	mzspec:MSV000084900:G86788_1x_RG11_01_23383:scan:1656	1	0.73	5	MSV000084900	NoID	MSV000084900	G86788_1x_RG11_01_23383.mzXML	avocado
