Dataset	Frequency
MSV000079329	24
MSV000079502	1
MSV000079503	1
MSV000079516	7
MSV000079517	1
MSV000079518	5
MSV000079519	7
MSV000079520	5
MSV000079598	12
MSV000079651	1
MSV000079697	4
MSV000079710	2
MSV000079717	1
MSV000079718	1
MSV000079772	2
MSV000079773	1
MSV000079808	5
MSV000079813	1
MSV000079819	16
MSV000079820	3
MSV000079888	1
MSV000080142	26
MSV000080183	417
MSV000080188	3
MSV000080299	2
MSV000080469	7
MSV000080507	1
MSV000080558	23
MSV000080559	9
MSV000080574	121
MSV000080628	56
MSV000080629	35
MSV000080630	13
MSV000080673	2
MSV000080905	63
MSV000080918	23
MSV000080976	198
MSV000081067	47
MSV000081116	2
MSV000081151	81
MSV000081152	10
MSV000081343	100
MSV000081344	1
MSV000081347	2
MSV000081350	2
MSV000081351	63
MSV000081354	13
MSV000081463	28
MSV000081482	147
MSV000081492	21
MSV000081665	5
MSV000081666	2
MSV000081670	1
MSV000081673	1
MSV000081676	1
MSV000081682	4
MSV000081683	1
MSV000081731	3
MSV000081741	1
MSV000081936	2
MSV000081952	3
MSV000081981	2
MSV000081999	2
MSV000082005	2
MSV000082045	196
MSV000082049	503
MSV000082074	19
MSV000082083	2
MSV000082085	1
MSV000082178	8
MSV000082268	49
MSV000082323	2
MSV000082369	1
MSV000082374	2
MSV000082380	2
MSV000082383	82
MSV000082428	1
MSV000082433	75
MSV000082480	102
MSV000082490	1
MSV000082582	65
MSV000082612	91
MSV000082614	29
MSV000082616	61
MSV000082618	38
MSV000082650	2
MSV000082667	1
MSV000082813	153
MSV000082869	204
MSV000082891	32
MSV000082944	2
MSV000082969	3
MSV000082972	153
MSV000082973	230
MSV000082999	2
MSV000083010	18
MSV000083040	3
MSV000083049	1
MSV000083055	1
MSV000083073	141
MSV000083077	3
MSV000083083	51
MSV000083102	1
MSV000083183	74
MSV000083302	66
MSV000083372	9
MSV000083383	7
MSV000083395	1
MSV000083396	2
MSV000083475	55
MSV000083523	2
MSV000083541	4
MSV000083647	56
MSV000083666	21
MSV000083689	3
MSV000083729	3
MSV000083734	70
MSV000083756	7
MSV000083760	2
MSV000083766	9
MSV000083772	1
MSV000083773	9
MSV000083825	18
MSV000083835	25
MSV000083888	10
MSV000083995	1
MSV000084099	3
MSV000084116	1
MSV000084119	1
MSV000084143	3
MSV000084314	62
MSV000084325	2
MSV000084475	61
MSV000084556	30
MSV000084591	1
MSV000084610	1
MSV000084630	7
MSV000084681	1
MSV000084734	6
MSV000084738	2
MSV000084753	29
MSV000084783	23
MSV000084873	1
MSV000084884	2
MSV000084900	21
MSV000084951	1
MSV000085071	13
MSV000085129	1
MSV000085142	3
MSV000085226	1
MSV000085326	31
MSV000085446	33
MSV000085467	9
MSV000085555	21
MSV000085777	48
MSV000085779	38
MSV000085843	7
MSV000085944	10
MSV000085991	10
MSV000086131	64
MSV000086178	1
MSV000086208	1
MSV000086221	1
MSV000086230	3
MSV000086348	6
MSV000086415	88
MSV000086455	3
MSV000086482	3
MSV000086483	11
MSV000086639	136
MSV000086673	5
MSV000086676	34
MSV000086821	150
MSV000086830	24
MSV000086884	1
MSV000086989	24
MSV000087005	2
MSV000087021	7
MSV000087087	25
MSV000087130	362
MSV000087135	2
MSV000087141	2
MSV000087364	11
MSV000087449	2
MSV000087612	8
MSV000087628	1
MSV000087629	1
MSV000087646	15
MSV000087685	103
MSV000087885	1
MSV000087904	1
MSV000087905	5
MSV000088021	5
MSV000088040	44
MSV000088087	35
MSV000088137	98
MSV000088196	1
MSV000088335	1
MSV000088564	10
MSV000088570	194
MSV000088640	23
MSV000088646	300
MSV000088697	4
MSV000088745	1
MSV000088821	108
MSV000088842	30
MSV000088843	42
MSV000089210	2
MSV000089306	17
MSV000089316	6
MSV000089459	13
MSV000089518	15
MSV000089540	50
MSV000089558	4
MSV000089834	7
MSV000090000	46
