Dataset	Frequency
MSV000078891	7
MSV000079034	136
MSV000079069	111
MSV000079329	12
MSV000079516	1
MSV000079697	582
MSV000079706	84
MSV000079707	44
MSV000079709	74
MSV000079710	81
MSV000079712	26
MSV000079714	47
MSV000079717	74
MSV000079718	36
MSV000079719	26
MSV000079720	97
MSV000079772	8
MSV000079773	15
MSV000079808	2
MSV000079813	6
MSV000079888	14
MSV000079900	2
MSV000080016	10
MSV000080142	1
MSV000080167	1
MSV000080180	1
MSV000080181	7
MSV000080182	1
MSV000080183	268
MSV000080188	33
MSV000080299	23
MSV000080450	2
MSV000080507	1
MSV000080574	154
MSV000080627	15
MSV000080628	32
MSV000080629	128
MSV000080630	39
MSV000080905	120
MSV000080976	12
MSV000081005	1
MSV000081067	14
MSV000081097	5
MSV000081116	4
MSV000081151	51
MSV000081152	3
MSV000081160	51
MSV000081171	1
MSV000081343	25
MSV000081344	1
MSV000081347	1
MSV000081351	69
MSV000081354	3
MSV000081364	1
MSV000081456	8
MSV000081463	62
MSV000081482	84
MSV000081492	1
MSV000081542	1
MSV000081665	2
MSV000081676	2
MSV000081681	2
MSV000081682	1
MSV000081683	4
MSV000081752	3
MSV000081810	1
MSV000081853	2
MSV000081936	2
MSV000081949	2
MSV000081952	33
MSV000081955	1
MSV000082048	112
MSV000082049	129
MSV000082068	1
MSV000082069	1
MSV000082072	1
MSV000082073	1
MSV000082074	16
MSV000082083	16
MSV000082084	4
MSV000082085	2
MSV000082086	6
MSV000082157	96
MSV000082178	2
MSV000082261	24
MSV000082268	2
MSV000082331	18
MSV000082380	2
MSV000082382	19
MSV000082384	1
MSV000082423	2
MSV000082428	21
MSV000082433	140
MSV000082480	49
MSV000082582	41
MSV000082602	14
MSV000082608	195
MSV000082612	41
MSV000082614	11
MSV000082616	41
MSV000082618	56
MSV000082629	40
MSV000082630	83
MSV000082647	59
MSV000082649	11
MSV000082650	94
MSV000082662	1
MSV000082685	1
MSV000082813	56
MSV000082869	63
MSV000082891	47
MSV000082953	76
MSV000082972	56
MSV000082973	79
MSV000083010	16
MSV000083014	2
MSV000083024	1
MSV000083040	1
MSV000083073	76
MSV000083077	84
MSV000083083	41
MSV000083094	3
MSV000083106	2
MSV000083110	5
MSV000083183	1
MSV000083264	4
MSV000083300	125
MSV000083302	23
MSV000083306	76
MSV000083320	399
MSV000083357	2
MSV000083395	2
MSV000083396	2
MSV000083462	3
MSV000083475	228
MSV000083482	10
MSV000083521	1
MSV000083522	10
MSV000083523	2
MSV000083541	20
MSV000083559	307
MSV000083595	1
MSV000083612	1
MSV000083631	1
MSV000083647	46
MSV000083651	7
MSV000083664	2
MSV000083665	37
MSV000083666	2
MSV000083729	23
MSV000083756	11
MSV000083758	1
MSV000083759	2
MSV000083772	2
MSV000083789	13
MSV000083791	9
MSV000083825	1
MSV000083835	55
MSV000083888	4
MSV000083889	11
MSV000084010	8
MSV000084020	56
MSV000084101	3
MSV000084112	24
MSV000084116	1
MSV000084119	3
MSV000084187	1
MSV000084218	1
MSV000084314	82
MSV000084325	19
MSV000084556	24
MSV000084576	4
MSV000084591	1
MSV000084595	11
MSV000084734	7
MSV000084753	40
MSV000084775	3
MSV000084783	4
MSV000084900	21
MSV000084904	2
MSV000084945	12
MSV000085000	1
MSV000085018	1
MSV000085025	6
MSV000085071	35
MSV000085119	3
MSV000085129	14
MSV000085141	1
MSV000085142	6
MSV000085179	4
MSV000085180	4
MSV000085226	1
MSV000085256	76
MSV000085389	2
MSV000085446	48
MSV000085467	81
MSV000085480	70
MSV000085555	5
MSV000085561	3
MSV000085619	1
MSV000085693	12
MSV000085779	4
MSV000085843	6
MSV000085844	21
MSV000085852	4
MSV000085858	4
MSV000085864	1
MSV000085870	1
MSV000085891	11
MSV000085918	2
MSV000085944	85
MSV000085991	11
MSV000086014	1
MSV000086015	1
MSV000086063	1
MSV000086064	1
MSV000086124	1
MSV000086131	9
MSV000086158	1
MSV000086178	26
MSV000086208	1
MSV000086209	2
MSV000086221	1
MSV000086236	1
MSV000086246	3
MSV000086270	4
MSV000086302	2
MSV000086312	5
MSV000086360	8
MSV000086381	6
MSV000086415	122
MSV000086427	31
MSV000086639	13
MSV000086644	51
MSV000086666	4
MSV000086676	35
MSV000086821	4
MSV000086830	128
MSV000086882	2
MSV000086884	2
MSV000086989	15
MSV000087005	1
MSV000087087	86
MSV000087093	36
MSV000087127	7
MSV000087130	5
MSV000087135	5
MSV000087141	15
MSV000087322	2
MSV000087359	1
MSV000087364	2
MSV000087612	6
MSV000087628	1
MSV000087629	2
MSV000087630	3
MSV000087685	133
MSV000087694	4
MSV000087702	3
MSV000087711	8
MSV000087728	1349
MSV000087747	3
MSV000087793	1
MSV000087844	2
MSV000087854	24
MSV000087904	4
MSV000087905	15
MSV000087948	2
MSV000087951	1
MSV000087995	4
MSV000087997	1
MSV000088021	100
MSV000088040	1
MSV000088087	9
MSV000088137	66
MSV000088164	2
MSV000088187	3
MSV000088242	2
MSV000088332	10
MSV000088335	2
MSV000088337	5
MSV000088420	6
MSV000088519	4
MSV000088534	1
MSV000088606	9
MSV000088640	10
MSV000088646	28
MSV000088690	2
MSV000088691	2
MSV000088697	12
MSV000088821	15
MSV000088823	20
MSV000088842	75
MSV000089061	1
MSV000089210	1
MSV000089313	3
MSV000089316	1
MSV000089474	1
MSV000089518	1
MSV000089552	37
MSV000089558	38
MSV000089638	3
MSV000089925	1
MSV000089937	2
MSV000090000	22
