Dataset	Frequency
MSV000079485	19
MSV000079697	27
MSV000079706	1
MSV000079709	2
MSV000079710	5
MSV000079712	4
MSV000079717	12
MSV000079718	4
MSV000080627	32
MSV000080905	44
MSV000082331	1
MSV000082433	231
MSV000082629	10
MSV000082674	1
MSV000082953	147
MSV000083300	4
MSV000083320	1
MSV000083475	4
MSV000083541	1
MSV000083559	296
MSV000084314	16
MSV000085944	152
MSV000086415	150
MSV000087087	67
MSV000087612	32
MSV000087728	1
MSV000087948	9
MSV000088137	150
MSV000088640	58
MSV000088842	60
