file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G83191_1x_BF10_01_20222	0.0	mzspec:MSV000084900:G83191_1x_BF10_01_20222:scan:1544	1	0.81	6	MSV000084900	NoID	MSV000084900	G83191_1x_BF10_01_20222.mzXML	plant
mzspec:MSV000084900:G86757_1x_BD3_01_23167	0.0	mzspec:MSV000084900:G86757_1x_BD3_01_23167:scan:1550	1	0.8	6	MSV000084900	NoID	MSV000084900	G86757_1x_BD3_01_23167.mzXML	complex
mzspec:MSV000084900:G79665_1x_10ul_BB11_01_20281	-0.0	mzspec:MSV000084900:G79665_1x_10ul_BB11_01_20281:scan:1333	1	0.79	6	MSV000084900	NoID	MSV000084900	G79665_1x_10ul_BB11_01_20281.mzXML	honey
mzspec:MSV000084900:Amazon_5_2x_RA5_01_21600	0.0	mzspec:MSV000084900:Amazon_5_2x_RA5_01_21600:scan:1461	1	0.77	6	MSV000084900	NoID	MSV000084900	Amazon_5_2x_RA5_01_21600.mzXML	guada hervida
mzspec:MSV000084900:G79527_5x_RD2_01_20173	0.0	mzspec:MSV000084900:G79527_5x_RD2_01_20173:scan:1557	1	0.76	6	MSV000084900	NoID	MSV000084900	G79527_5x_RD2_01_20173.mzXML	supplement
mzspec:MSV000084900:G79356_5x_RB2_01_21415	0.0	mzspec:MSV000084900:G79356_5x_RB2_01_21415:scan:1571	1	0.76	6	MSV000084900	NoID	MSV000084900	G79356_5x_RB2_01_21415.mzXML	grain/grass
mzspec:MSV000084900:G87379_RA3_01_26068	-0.04	mzspec:MSV000084900:G87379_RA3_01_26068:scan:1464	1	0.74	6	MSV000084900	NoID	MSV000084900	G87379_RA3_01_26068.mzXML	juniper berry
mzspec:MSV000084900:G79273_5x_rerun_BH2_01_20110	0.0	mzspec:MSV000084900:G79273_5x_rerun_BH2_01_20110:scan:1562	1	0.74	6	MSV000084900	NoID	MSV000084900	G79273_5x_rerun_BH2_01_20110.mzXML	quinoa
mzspec:MSV000084900:G83175_5x_RE4_01_21472	0.0	mzspec:MSV000084900:G83175_5x_RE4_01_21472:scan:1568	1	0.74	6	MSV000084900	NoID	MSV000084900	G83175_5x_RE4_01_21472.mzXML	complex
mzspec:MSV000084900:16NAVY10_v2_lun_2_GE10_01_39654	0.0	mzspec:MSV000084900:16NAVY10_v2_lun_2_GE10_01_39654:scan:1616	1	0.74	5	MSV000084900	NoID	MSV000084900	16NAVY10_v2_lun_2_GE10_01_39654.mzXML	lettuce
mzspec:MSV000084900:G87451_1x_BD2_01_26029	0.0	mzspec:MSV000084900:G87451_1x_BD2_01_26029:scan:1513	1	0.74	5	MSV000084900	NoID	MSV000084900	G87451_1x_BD2_01_26029.mzXML	wheat
mzspec:MSV000084900:G79272_5x_BF2_01_20019	0.0	mzspec:MSV000084900:G79272_5x_BF2_01_20019:scan:1565	1	0.74	5	MSV000084900	NoID	MSV000084900	G79272_5x_BF2_01_20019.mzXML	corn
mzspec:MSV000084900:72504_1x_BH8_01_17502	-0.0	mzspec:MSV000084900:72504_1x_BH8_01_17502:scan:1601	1	0.73	6	MSV000084900	NoID	MSV000084900	72504_1x_BH8_01_17502.mzXML	turkish fig
mzspec:MSV000084900:G79230_1x_RG9_01_18890	0.0	mzspec:MSV000084900:G79230_1x_RG9_01_18890:scan:1399	1	0.73	6	MSV000084900	NoID	MSV000084900	G79230_1x_RG9_01_18890.mzXML	carrot
mzspec:MSV000084900:G83223_5x_RB3_01_21416	-0.0	mzspec:MSV000084900:G83223_5x_RB3_01_21416:scan:1571	1	0.73	5	MSV000084900	NoID	MSV000084900	G83223_5x_RB3_01_21416.mzXML	complex
mzspec:MSV000084900:Fish_6_1x_GD6_01_20507	0.0	mzspec:MSV000084900:Fish_6_1x_GD6_01_20507:scan:1666	1	0.72	6	MSV000084900	NoID	MSV000084900	Fish_6_1x_GD6_01_20507.mzXML	mackerel, gill
mzspec:MSV000084900:G79173_5x_RD3_01_19505	0.0	mzspec:MSV000084900:G79173_5x_RD3_01_19505:scan:1164	1	0.72	6	MSV000084900	NoID	MSV000084900	G79173_5x_RD3_01_19505.mzXML	lentil
mzspec:MSV000084900:G79746_5x_BD6_01_19991	-0.0	mzspec:MSV000084900:G79746_5x_BD6_01_19991:scan:1392	1	0.72	5	MSV000084900	NoID	MSV000084900	G79746_5x_BD6_01_19991.mzXML	plant
mzspec:MSV000084900:G75589_rerun_5ul_RF7_01_17721	0.0	mzspec:MSV000084900:G75589_rerun_5ul_RF7_01_17721:scan:1320	1	0.71	5	MSV000084900	NoID	MSV000084900	G75589_rerun_5ul_RF7_01_17721.mzXML	adzuki bean
mzspec:MSV000084900:G79525_5x_RB2_01_20137	-0.0	mzspec:MSV000084900:G79525_5x_RB2_01_20137:scan:2340	1	0.71	5	MSV000084900	NoID	MSV000084900	G79525_5x_RB2_01_20137.mzXML	supplement
mzspec:MSV000084900:18NAVY28_v2_snk_2_BB5_01_39761	0.0	mzspec:MSV000084900:18NAVY28_v2_snk_2_BB5_01_39761:scan:1606	1	0.71	5	MSV000084900	NoID	MSV000084900	18NAVY28_v2_snk_2_BB5_01_39761.mzXML	carrot
mzspec:MSV000084900:G83179_5x_RD5_01_21444	0.0	mzspec:MSV000084900:G83179_5x_RD5_01_21444:scan:1579	1	0.71	5	MSV000084900	NoID	MSV000084900	G83179_5x_RD5_01_21444.mzXML	fruit
mzspec:MSV000084900:G75693_rerun_5ul_RG10_01_17745	0.0	mzspec:MSV000084900:G75693_rerun_5ul_RG10_01_17745:scan:2109	1	0.7	5	MSV000084900	NoID	MSV000084900	G75693_rerun_5ul_RG10_01_17745.mzXML	european soldier bean
