Dataset	Frequency
MSV000078646	2
MSV000079598	45
MSV000079697	308
MSV000079706	65
MSV000079707	41
MSV000079709	8
MSV000079710	42
MSV000079712	14
MSV000079714	25
MSV000079717	49
MSV000079718	42
MSV000079719	16
MSV000079720	9
MSV000079813	6
MSV000079819	14
MSV000079888	3
MSV000080015	1
MSV000080016	27
MSV000080142	2
MSV000080177	1
MSV000080181	4
MSV000080183	12
MSV000080188	23
MSV000080299	21
MSV000080335	5
MSV000080469	17
MSV000080559	5
MSV000080562	4
MSV000080627	30
MSV000080628	9
MSV000080905	5
MSV000080961	6
MSV000081065	5
MSV000081067	4
MSV000081151	3
MSV000081160	10
MSV000081176	5
MSV000081343	7
MSV000081351	223
MSV000081354	3
MSV000081456	2
MSV000081463	25
MSV000081482	9
MSV000081492	2
MSV000081952	39
MSV000082048	8
MSV000082049	9
MSV000082082	2
MSV000082083	25
MSV000082086	7
MSV000082157	1
MSV000082261	2
MSV000082331	10
MSV000082377	1
MSV000082380	3
MSV000082382	3
MSV000082433	62
MSV000082480	2
MSV000082582	10
MSV000082608	28
MSV000082629	74
MSV000082633	3
MSV000082647	26
MSV000082680	7
MSV000082813	2
MSV000082869	175
MSV000082952	1
MSV000082953	178
MSV000082972	2
MSV000082999	1
MSV000083077	128
MSV000083083	1
MSV000083183	1
MSV000083264	1
MSV000083274	2
MSV000083306	33
MSV000083320	288
MSV000083383	2
MSV000083475	9
MSV000083483	1
MSV000083521	9
MSV000083523	1
MSV000083541	6
MSV000083559	47
MSV000083647	1
MSV000083729	4
MSV000083756	1
MSV000083791	2
MSV000083835	19
MSV000083889	14
MSV000084020	1
MSV000084112	2
MSV000084143	4
MSV000084152	3
MSV000084158	3
MSV000084314	18
MSV000084595	3
MSV000084674	1
MSV000084741	6
MSV000084753	1
MSV000085031	1
MSV000085129	2
MSV000085389	1
MSV000085480	53
MSV000085657	2
MSV000085843	1
MSV000085844	3
MSV000085852	1
MSV000085864	50
MSV000085891	19
MSV000085925	2
MSV000085944	20
MSV000086209	2
MSV000086236	3
MSV000086287	2
MSV000086415	25
MSV000086879	2
MSV000086926	8
MSV000087006	12
MSV000087087	7
MSV000087135	11
MSV000087449	7
MSV000087612	6
MSV000087628	1
MSV000087630	1
MSV000087650	1
MSV000087747	17
MSV000087948	4
MSV000087964	1
MSV000088021	88
MSV000088040	4
MSV000088087	4
MSV000088137	4
MSV000088164	10
MSV000088640	1
MSV000088646	18
MSV000088691	1
MSV000088823	17
MSV000088842	75
MSV000089313	5
MSV000089540	35
MSV000089558	3
