Dataset	Frequency
MSV000079034	1
MSV000079389	42
MSV000079523	10
MSV000079697	714
MSV000079706	83
MSV000079707	52
MSV000079709	82
MSV000079710	91
MSV000079712	47
MSV000079714	63
MSV000079717	86
MSV000079718	60
MSV000079719	33
MSV000079720	125
MSV000080015	1
MSV000080030	5
MSV000080181	6
MSV000080182	6
MSV000080442	12
MSV000080443	15
MSV000080444	11
MSV000080559	1
MSV000080627	10
MSV000080905	59
MSV000081171	30
MSV000081343	24
MSV000081364	1
MSV000081379	151
MSV000081463	11
MSV000081544	1
MSV000081582	5
MSV000081669	1
MSV000081694	33
MSV000081731	3
MSV000081952	1
MSV000082074	1
MSV000082083	9
MSV000082086	5
MSV000082171	1
MSV000082173	1
MSV000082312	19
MSV000082331	21
MSV000082432	1
MSV000082433	261
MSV000082490	24
MSV000082493	11
MSV000082629	3
MSV000082633	1
MSV000082636	1
MSV000082674	46
MSV000082891	2
MSV000082924	26
MSV000082952	1
MSV000082953	263
MSV000083010	1
MSV000083024	7
MSV000083077	1
MSV000083264	3
MSV000083300	4
MSV000083320	347
MSV000083462	2
MSV000083521	18
MSV000083522	9
MSV000083541	8
MSV000083559	426
MSV000083584	2
MSV000083631	1
MSV000083632	1
MSV000083772	15
MSV000083888	1
MSV000083889	11
MSV000084092	1
MSV000084101	1
MSV000084119	3
MSV000084218	4
MSV000084219	4
MSV000084314	52
MSV000084322	21
MSV000084463	31
MSV000084734	1
MSV000084738	1
MSV000084900	1
MSV000085120	1
MSV000085843	3
MSV000085844	11
MSV000085864	2
MSV000085891	2
MSV000085944	310
MSV000086415	499
MSV000086427	3
MSV000087005	3
MSV000087087	91
MSV000087612	74
MSV000087692	1
MSV000087711	1
MSV000087728	24
MSV000087809	2
MSV000087948	10
MSV000087991	2
MSV000088021	123
MSV000088137	289
MSV000088164	83
MSV000088640	107
MSV000088823	4
MSV000088842	228
MSV000089540	18
MSV000089558	1
