Dataset	Frequency
MSV000079034	1
MSV000079485	40
MSV000079697	703
MSV000079706	82
MSV000079707	51
MSV000079709	81
MSV000079710	90
MSV000079712	47
MSV000079714	59
MSV000079717	83
MSV000079718	57
MSV000079719	33
MSV000079720	127
MSV000080030	1
MSV000080627	23
MSV000080905	38
MSV000081463	11
MSV000082312	8
MSV000082331	21
MSV000082433	248
MSV000082869	1
MSV000082953	145
MSV000083300	1
MSV000083320	411
MSV000083462	1
MSV000083521	17
MSV000083559	273
MSV000083772	7
MSV000084314	34
MSV000085944	148
MSV000086209	1
MSV000086415	132
MSV000086427	2
MSV000087087	34
MSV000087612	1
MSV000087711	2
MSV000087728	24
MSV000087948	5
MSV000088021	36
MSV000088137	71
MSV000088640	50
MSV000088842	161
