Dataset	Frequency
MSV000078667	1
MSV000078670	1
MSV000078891	6
MSV000078917	1
MSV000079034	141
MSV000079069	129
MSV000079502	3
MSV000079503	4
MSV000079516	3
MSV000079517	1
MSV000079518	4
MSV000079519	1
MSV000079520	5
MSV000079521	3
MSV000079568	17
MSV000079598	71
MSV000079651	7
MSV000079697	510
MSV000079706	77
MSV000079707	30
MSV000079709	54
MSV000079710	60
MSV000079712	40
MSV000079714	81
MSV000079717	81
MSV000079718	40
MSV000079719	5
MSV000079720	22
MSV000079772	21
MSV000079773	23
MSV000079808	1
MSV000079813	68
MSV000079819	14
MSV000080000	4
MSV000080015	28
MSV000080016	1
MSV000080142	124
MSV000080167	11
MSV000080176	41
MSV000080177	15
MSV000080178	20
MSV000080179	14
MSV000080180	16
MSV000080181	47
MSV000080182	48
MSV000080183	65
MSV000080186	1
MSV000080187	13
MSV000080188	17
MSV000080239	14
MSV000080299	5
MSV000080335	17
MSV000080450	18
MSV000080469	14
MSV000080501	3
MSV000080507	61
MSV000080518	20
MSV000080533	3
MSV000080553	4
MSV000080554	1
MSV000080559	20
MSV000080562	25
MSV000080574	18
MSV000080604	4
MSV000080616	6
MSV000080627	17
MSV000080628	4
MSV000080629	4
MSV000080630	17
MSV000080673	15
MSV000080905	180
MSV000080958	83
MSV000080961	10
MSV000080976	1
MSV000081045	145
MSV000081049	19
MSV000081050	50
MSV000081065	24
MSV000081067	41
MSV000081097	5
MSV000081108	1
MSV000081113	8
MSV000081116	25
MSV000081118	1
MSV000081160	40
MSV000081176	8
MSV000081343	97
MSV000081347	4
MSV000081351	45
MSV000081354	9
MSV000081364	58
MSV000081456	2
MSV000081463	220
MSV000081482	13
MSV000081492	1
MSV000081544	5
MSV000081555	5
MSV000081731	78
MSV000081804	6
MSV000081808	60
MSV000081810	6
MSV000081832	2
MSV000081892	1
MSV000081893	49
MSV000081894	49
MSV000081949	97
MSV000081952	85
MSV000081955	48
MSV000081981	15
MSV000081999	1
MSV000082000	1
MSV000082045	7
MSV000082048	484
MSV000082049	513
MSV000082081	1
MSV000082082	210
MSV000082083	263
MSV000082084	29
MSV000082085	62
MSV000082086	40
MSV000082128	2
MSV000082157	159
MSV000082268	4
MSV000082277	1
MSV000082312	104
MSV000082331	16
MSV000082377	11
MSV000082378	59
MSV000082380	26
MSV000082382	58
MSV000082384	1
MSV000082428	7
MSV000082432	1
MSV000082433	20
MSV000082463	13
MSV000082480	2
MSV000082493	3
MSV000082582	260
MSV000082602	94
MSV000082608	414
MSV000082612	149
MSV000082614	55
MSV000082616	121
MSV000082618	147
MSV000082629	60
MSV000082630	454
MSV000082633	69
MSV000082647	93
MSV000082649	101
MSV000082650	57
MSV000082667	1
MSV000082681	1
MSV000082685	1
MSV000082719	2
MSV000082721	1
MSV000082724	1
MSV000082728	1
MSV000082729	1
MSV000082735	3
MSV000082776	1
MSV000082791	9
MSV000082813	2
MSV000082869	585
MSV000082891	10
MSV000082952	15
MSV000082953	264
MSV000082962	1
MSV000082967	1
MSV000082972	2
MSV000082973	8
MSV000083010	1
MSV000083032	4
MSV000083065	9
MSV000083073	225
MSV000083077	281
MSV000083083	265
MSV000083094	104
MSV000083098	12
MSV000083106	6
MSV000083110	8
MSV000083118	3
MSV000083134	19
MSV000083183	10
MSV000083264	14
