Dataset	Frequency
MSV000079523	1
MSV000079697	144
MSV000079706	9
MSV000079707	7
MSV000079709	18
MSV000079710	16
MSV000079712	7
MSV000079714	20
MSV000079717	38
MSV000079718	8
MSV000079720	11
MSV000079772	3
MSV000080015	1
MSV000080178	2
MSV000080188	2
MSV000080335	2
MSV000080442	4
MSV000080443	3
MSV000080444	1
MSV000080627	3
MSV000080976	7
MSV000081171	18
MSV000081347	3
MSV000081357	53
MSV000081486	4
MSV000081524	10
MSV000081571	1
MSV000081665	1
MSV000081666	2
MSV000081670	3
MSV000081673	1
MSV000081675	4
MSV000081681	2
MSV000081682	1
MSV000081683	7
MSV000081750	2
MSV000081936	3
MSV000082074	22
MSV000082082	1
MSV000082262	52
MSV000082406	9
MSV000082705	1
MSV000082706	1
MSV000082727	1
MSV000082735	2
MSV000082738	1
MSV000082742	1
MSV000082973	3
MSV000083010	22
MSV000083024	24
MSV000083040	2
MSV000083300	2
MSV000083462	470
MSV000083482	3
MSV000083541	4
MSV000083559	67
MSV000083758	1
MSV000083777	2
MSV000083995	4
MSV000084010	4
MSV000084101	4
MSV000084218	16
MSV000084219	8
MSV000084312	2
MSV000084314	22
MSV000084322	21
MSV000084463	8
MSV000084734	9
MSV000084900	21
MSV000084909	1
MSV000085071	3
MSV000085119	2
MSV000085608	1
MSV000086246	29
MSV000086270	9
MSV000086415	6
MSV000086482	1
MSV000086673	1
MSV000087087	14
MSV000087685	2
MSV000087948	5
MSV000088040	2
MSV000088087	1
MSV000088137	54
MSV000088337	1
MSV000088570	1
MSV000088594	1
MSV000088640	13
MSV000088645	6
MSV000088646	1
MSV000089313	9
MSV000089558	51
