file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000087872:Prunus-africanum-stem-nBuOH	0.0	mzspec:MSV000087872:Prunus-africanum-stem-nBuOH:scan:1845	1	0.89	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Prunus-africanum-stem-nBuOH.mzML	MSV000087872/Prunus-africanum-stem-nBuOH.mzML	MSV000087872	Prunus africana	379279	No	No	No
mzspec:MSV000087872:Nandina-domestica-leaf-nBuOH	0.0	mzspec:MSV000087872:Nandina-domestica-leaf-nBuOH:scan:1819	1	0.88	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Nandina-domestica-leaf-nBuOH.mzML	MSV000087872/Nandina-domestica-leaf-nBuOH.mzML	MSV000087872	Nandina domestica	41776	No	No	No
mzspec:MSV000087872:Mangifera-indica-stem-nBuOH	0.0	mzspec:MSV000087872:Mangifera-indica-stem-nBuOH:scan:1730	1	0.88	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Mangifera-indica-stem-nBuOH.mzML	MSV000087872/Mangifera-indica-stem-nBuOH.mzML	MSV000087872	Mangifera indica	29780	No	No	No
mzspec:MSV000088114:Kerria japonica leaf	0.0	mzspec:MSV000088114:Kerria japonica leaf:scan:1856	1	0.87	5	MSV000088114	NoID	MSV000088114/raw/Kerria japonica leaf.mzML	MSV000088114/Kerria japonica leaf.mzML	MSV000088114	Kerria japonica	120385	No	No	No
mzspec:MSV000087872:Citrus-limonia-stem-nBuOH	0.0	mzspec:MSV000087872:Citrus-limonia-stem-nBuOH:scan:1708	1	0.87	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Citrus-limonia-stem-nBuOH.mzML	MSV000087872/Citrus-limonia-stem-nBuOH.mzML	MSV000087872	Citrus limonia	171249	No	No	No
mzspec:MSV000087872:Ochna-multiflora-leaf-nBuOH	0.0	mzspec:MSV000087872:Ochna-multiflora-leaf-nBuOH:scan:1871	1	0.87	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Ochna-multiflora-leaf-nBuOH.mzML	MSV000087872/Ochna-multiflora-leaf-nBuOH.mzML	MSV000087872	Ochna multiflora	113248	No	No	No
mzspec:MSV000088114:Celosia argentea flower	0.0	mzspec:MSV000088114:Celosia argentea flower:scan:1596	1	0.86	5	MSV000088114	NoID	MSV000088114/raw/Celosia argentea flower.mzML	MSV000088114/Celosia argentea flower.mzML	MSV000088114	Celosia argentea	46112	No	No	No
mzspec:MSV000087872:Coleus-forskohlii-leaf-nBuOH	0.0	mzspec:MSV000087872:Coleus-forskohlii-leaf-nBuOH:scan:1694	1	0.86	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Coleus-forskohlii-leaf-nBuOH.mzML	MSV000087872/Coleus-forskohlii-leaf-nBuOH.mzML	MSV000087872	Plectranthus barbatus	41228	No	No	No
mzspec:MSV000087872:Loropetalum-chinense-stem-nBuOH	0.0	mzspec:MSV000087872:Loropetalum-chinense-stem-nBuOH:scan:1792	1	0.85	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Loropetalum-chinense-stem-nBuOH.mzML	MSV000087872/Loropetalum-chinense-stem-nBuOH.mzML	MSV000087872	Loropetalum chinense	64118	No	No	No
mzspec:MSV000087872:Theobroma-cacao-leaf-nBuOH	0.0	mzspec:MSV000087872:Theobroma-cacao-leaf-nBuOH:scan:1691	1	0.85	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Theobroma-cacao-leaf-nBuOH.mzML	MSV000087872/Theobroma-cacao-leaf-nBuOH.mzML	MSV000087872	Theobroma cacao	3641	No	No	No
mzspec:MSV000087872:Myrtus-communis-stem-nBuOH	0.0	mzspec:MSV000087872:Myrtus-communis-stem-nBuOH:scan:1606	1	0.8	5	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Myrtus-communis-stem-nBuOH.mzML	MSV000087872/Myrtus-communis-stem-nBuOH.mzML	MSV000087872	Myrtus communis	119949	No	No	No
mzspec:MSV000087148:GNPS - AH-30_20210310130423	0.04	mzspec:MSV000087148:GNPS - AH-30_20210310130423:scan:13431	1	0.75	5	MSV000087148	NoID	MSV000087148/peak/GNPS - AH-30_20210310130423.mzXML	MSV000087148/GNPS - AH-30_20210310130423.mzXML	MSV000087148	Nelumbo nucifera	4432	No	No	No
