file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000087728:VGF154_G09_pos	-0.0	mzspec:MSV000087728:VGF154_G09_pos:scan:3396	1	0.82	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF154_G09_pos.mzML	MSV000087728/VGF154_G09_pos.mzML	MSV000087728	Garcinia mangostana	58228	Yes	No	No
mzspec:MSV000087728:VGF157_G04_pos	-0.0	mzspec:MSV000087728:VGF157_G04_pos:scan:3521	1	0.8	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF157_G04_pos.mzML	MSV000087728/VGF157_G04_pos.mzML	MSV000087728	Rhizophora apiculata	106626	Yes	No	No
mzspec:MSV000087728:VGF156_A12_pos	0.0	mzspec:MSV000087728:VGF156_A12_pos:scan:3224	1	0.8	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF156_A12_pos.mzML	MSV000087728/VGF156_A12_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000081542:F14	0.0	mzspec:MSV000081542:F14:scan:5111	1	0.79	6	MSV000081542	NoID	MSV000081542/peak/F14.mzXML	MSV000081542/F14.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000087728:VGF153_A01_pos	0.0	mzspec:MSV000087728:VGF153_A01_pos:scan:3492	1	0.77	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF153_A01_pos.mzML	MSV000087728/VGF153_A01_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
mzspec:MSV000081542:F16	0.01	mzspec:MSV000081542:F16:scan:4704	1	0.75	5	MSV000081542	NoID	MSV000081542/peak/F16.mzXML	MSV000081542/F16.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000081542:F9	0.0	mzspec:MSV000081542:F9:scan:5020	1	0.73	5	MSV000081542	NoID	MSV000081542/peak/F9.mzXML	MSV000081542/F9.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000087728:VGF140_D05_pos	-0.0	mzspec:MSV000087728:VGF140_D05_pos:scan:3424	1	0.73	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF140_D05_pos.mzML	MSV000087728/VGF140_D05_pos.mzML	MSV000087728	Nelumbo nucifera	4432	Yes	No	No
mzspec:MSV000087728:VGF157_E08_pos	0.0	mzspec:MSV000087728:VGF157_E08_pos:scan:3450	1	0.71	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF157_E08_pos.mzML	MSV000087728/VGF157_E08_pos.mzML	MSV000087728	Morinda citrifolia	43522	Yes	No	No
mzspec:MSV000087728:VGF156_F12_pos	0.0	mzspec:MSV000087728:VGF156_F12_pos:scan:3217	1	0.7	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF156_F12_pos.mzML	MSV000087728/VGF156_F12_pos.mzML	MSV000087728	Blank	Blank	Yes	Yes	No
