Dataset	Frequency
MSV000078839	3
MSV000078891	9
MSV000078903	1
MSV000079034	53
MSV000079069	38
MSV000079104	43
MSV000079105	11
MSV000079134	60
MSV000079181	2
MSV000079243	5
MSV000079274	24
MSV000079329	14
MSV000079389	11
MSV000079398	183
MSV000079416	28
MSV000079444	14
MSV000079446	7
MSV000079447	10
MSV000079542	23
MSV000079615	51
MSV000079621	2
MSV000079628	22
MSV000079652	24
MSV000079677	192
MSV000079679	24
MSV000079680	37
MSV000079697	33
MSV000079706	1
MSV000079707	4
MSV000079710	1
MSV000079712	1
MSV000079714	2
MSV000079717	10
MSV000079719	4
MSV000079720	10
MSV000079772	16
MSV000079773	1
MSV000079777	18
MSV000079778	7
MSV000079787	32
MSV000079788	217
MSV000079808	23
MSV000079813	56
MSV000079888	39
MSV000079900	1
MSV000079949	586
MSV000080000	4
MSV000080016	89
MSV000080050	13
MSV000080071	1
MSV000080074	4
MSV000080117	6
MSV000080141	2
MSV000080142	529
MSV000080167	233
MSV000080177	12
MSV000080179	18
MSV000080180	64
MSV000080181	49
MSV000080182	48
MSV000080183	614
MSV000080186	9
MSV000080187	9
MSV000080188	83
MSV000080239	30
MSV000080251	1
MSV000080299	171
MSV000080335	8
MSV000080337	180
MSV000080377	16
MSV000080397	470
MSV000080442	5
MSV000080443	7
MSV000080444	3
MSV000080450	515
MSV000080492	10
MSV000080501	9
MSV000080507	10
MSV000080518	1
MSV000080533	2
MSV000080540	3
MSV000080554	10
MSV000080558	386
MSV000080574	5
MSV000080597	14
MSV000080612	3
MSV000080627	163
MSV000080628	21
MSV000080629	1
MSV000080630	67
MSV000080632	14
MSV000080655	198
MSV000080673	117
MSV000080905	22
MSV000080918	386
MSV000080922	5
MSV000080929	2
MSV000080961	19
MSV000080976	357
MSV000081004	52
MSV000081005	1
MSV000081049	3
MSV000081077	19
MSV000081080	32
MSV000081082	1
MSV000081097	10
MSV000081098	2
MSV000081107	4
MSV000081108	3
MSV000081151	41
MSV000081152	4
MSV000081160	107
MSV000081171	103
MSV000081284	434
MSV000081318	5
MSV000081326	486
MSV000081343	375
MSV000081344	15
MSV000081347	67
MSV000081351	73
MSV000081354	2
MSV000081357	6
MSV000081364	80
MSV000081379	3
MSV000081432	41
MSV000081456	11
MSV000081463	4
MSV000081470	19
MSV000081477	79
MSV000081482	205
MSV000081486	483
MSV000081492	24
MSV000081524	14
MSV000081544	3
MSV000081571	208
MSV000081657	30
MSV000081659	70
MSV000081664	1
MSV000081665	71
MSV000081666	9
MSV000081669	14
MSV000081670	51
MSV000081673	74
MSV000081675	89
MSV000081676	49
MSV000081681	84
MSV000081682	77
MSV000081683	93
MSV000081694	10
MSV000081731	1
MSV000081748	81
MSV000081749	23
MSV000081750	52
MSV000081751	62
MSV000081752	69
MSV000081753	22
MSV000081936	146
MSV000081949	28
MSV000081950	31
MSV000081952	24
MSV000081955	86
MSV000081981	112
MSV000081999	288
MSV000082000	198
MSV000082005	207
MSV000082045	4
MSV000082048	533
MSV000082049	1376
MSV000082068	53
MSV000082069	62
MSV000082071	26
MSV000082072	58
MSV000082073	37
MSV000082074	1345
MSV000082082	3
MSV000082084	4
MSV000082085	9
MSV000082156	25
MSV000082157	467
MSV000082220	135
MSV000082221	22
MSV000082261	4
MSV000082262	6
MSV000082268	96
MSV000082285	1
MSV000082294	36
MSV000082295	36
MSV000082321	3
MSV000082322	52
MSV000082323	147
MSV000082324	85
MSV000082325	48
MSV000082331	1
MSV000082354	1
MSV000082374	38
MSV000082378	1
MSV000082380	7
MSV000082382	1
MSV000082386	74
MSV000082387	43
MSV000082388	18
MSV000082391	48
MSV000082406	7
MSV000082423	83
MSV000082428	10
MSV000082431	3
MSV000082432	2
MSV000082433	239
MSV000082453	2
MSV000082480	101
MSV000082485	2
MSV000082493	14
MSV000082582	47
MSV000082602	3
MSV000082608	95
MSV000082612	250
MSV000082614	54
MSV000082616	244
MSV000082618	167
MSV000082629	15
MSV000082630	6
MSV000082636	8
MSV000082647	86
MSV000082650	63
MSV000082667	430
MSV000082674	2
MSV000082680	7
MSV000082685	3
MSV000082690	1
MSV000082695	1
MSV000082696	1
MSV000082699	4
MSV000082700	4
MSV000082703	2
MSV000082704	5
MSV000082705	1
MSV000082706	1
MSV000082707	3
MSV000082708	2
MSV000082709	15
MSV000082710	3
MSV000082711	1
MSV000082712	3
MSV000082713	29
MSV000082714	14
MSV000082715	2
MSV000082716	22
MSV000082717	3
MSV000082719	7
MSV000082720	6
MSV000082721	12
MSV000082722	9
MSV000082723	2
MSV000082724	26
MSV000082725	5
MSV000082726	27
MSV000082727	3
MSV000082728	32
MSV000082729	15
MSV000082730	7
MSV000082731	58
MSV000082732	8
MSV000082733	53
MSV000082734	48
MSV000082735	49
MSV000082736	6
MSV000082737	5
MSV000082738	3
MSV000082739	9
MSV000082740	55
MSV000082741	82
MSV000082742	10
MSV000082743	12
MSV000082744	144
MSV000082776	2
MSV000082778	1
MSV000082813	159
MSV000082820	13
MSV000082821	8
MSV000082869	7
MSV000082905	2
MSV000082924	10
MSV000082944	2
MSV000082953	71
MSV000082960	2
MSV000082963	2
MSV000082969	94
MSV000082972	159
MSV000082973	311
MSV000082996	39
MSV000082999	1
MSV000083004	225
MSV000083010	1360
MSV000083014	262
MSV000083024	85
MSV000083032	39
MSV000083040	75
MSV000083049	81
MSV000083055	1
MSV000083065	254
MSV000083071	20
MSV000083073	84
MSV000083077	51
MSV000083080	2
MSV000083083	344
MSV000083098	2
MSV000083102	1
MSV000083110	9
MSV000083275	1
MSV000083300	81
MSV000083302	165
MSV000083306	27
MSV000083320	18
MSV000083351	32
MSV000083353	230
MSV000083357	40
MSV000083359	24
MSV000083372	3
MSV000083383	1
MSV000083388	1
MSV000083432	20
MSV000083436	20
MSV000083437	48
MSV000083446	229
MSV000083462	229
MSV000083463	44
MSV000083469	8
MSV000083472	1
MSV000083475	188
MSV000083481	34
MSV000083482	10
MSV000083483	17
MSV000083523	4
MSV000083535	2
MSV000083541	7
MSV000083559	183
MSV000083584	1
MSV000083593	204
MSV000083596	2
MSV000083610	6
MSV000083612	24
MSV000083647	380
MSV000083652	8
MSV000083664	10
MSV000083665	191
MSV000083666	51
MSV000083689	206
MSV000083723	5
MSV000083729	9
MSV000083757	2
MSV000083758	6
MSV000083759	10
MSV000083760	168
MSV000083777	120
MSV000083789	12
MSV000083791	4
MSV000083798	12
MSV000083825	10
