Dataset	Frequency
MSV000079274	279
MSV000079697	318
MSV000079706	11
MSV000079707	29
MSV000079709	11
MSV000079710	51
MSV000079712	38
MSV000079714	46
MSV000079717	42
MSV000079718	37
MSV000079719	31
MSV000079720	25
MSV000079813	7
MSV000080015	4
MSV000080167	7
MSV000080507	44
MSV000080562	1
MSV000081151	2
MSV000081343	1
MSV000081351	2
MSV000081379	6
MSV000081508	10
MSV000081582	19
MSV000081949	1
MSV000082068	1
MSV000082082	1
MSV000082085	44
MSV000082086	1
MSV000082128	1
MSV000082331	3
MSV000082432	6
MSV000082433	3
MSV000082493	1
MSV000082582	1
MSV000082608	12
MSV000082647	4
MSV000082674	8
MSV000082953	80
MSV000083049	7
MSV000083073	10
MSV000083083	3
MSV000083300	15
MSV000083306	19
MSV000083320	4
MSV000083462	2
MSV000083647	3
MSV000083756	6
MSV000083791	1
MSV000084010	2
MSV000084116	45
MSV000084314	49
MSV000084900	1
MSV000085480	5
MSV000085618	1
MSV000085844	3
MSV000085852	4
MSV000086131	4
MSV000086507	77
MSV000086883	9
MSV000087087	2
MSV000087650	1
MSV000087948	8
MSV000088021	4
MSV000088164	2
MSV000088640	1
MSV000088646	21
MSV000088842	5
