Dataset	Frequency
MSV000079181	25
MSV000079389	248
MSV000079421	4
MSV000079485	49
MSV000079523	34
MSV000079558	24
MSV000079697	732
MSV000079706	97
MSV000079707	51
MSV000079709	81
MSV000079710	91
MSV000079712	50
MSV000079714	79
MSV000079717	84
MSV000079718	45
MSV000079719	32
MSV000079720	130
MSV000080030	613
MSV000080031	76
MSV000080176	1
MSV000080179	1
MSV000080182	1
MSV000080186	1
MSV000080442	79
MSV000080443	70
MSV000080444	64
MSV000080627	37
MSV000080629	1
MSV000080673	1
MSV000080905	32
MSV000081171	31
MSV000081284	3
MSV000081343	1
MSV000081347	1
MSV000081357	4
MSV000081379	324
MSV000081548	123
MSV000081582	49
MSV000081673	1
MSV000081694	187
MSV000081936	1
MSV000081952	1
MSV000081981	1
MSV000082074	1
MSV000082171	1
MSV000082173	1
MSV000082331	21
MSV000082354	1
MSV000082406	22
MSV000082432	3
MSV000082433	261
MSV000082490	268
MSV000082493	71
MSV000082629	4
MSV000082674	181
MSV000082924	177
MSV000082953	241
MSV000083010	1
MSV000083024	113
MSV000083077	1
MSV000083300	50
MSV000083320	429
MSV000083462	55
MSV000083475	10
MSV000083541	8
MSV000083559	439
MSV000083584	9
MSV000083632	5
MSV000083757	1
MSV000083759	74
MSV000083889	20
MSV000084010	22
MSV000084218	37
MSV000084219	77
MSV000084314	51
MSV000084322	233
MSV000084463	154
MSV000084590	4
MSV000084900	1
MSV000085120	18
MSV000085920	1
MSV000085944	219
MSV000086158	16
MSV000086208	2
MSV000086209	7
MSV000086221	2
MSV000086252	1
MSV000086415	21
MSV000087087	35
MSV000087612	1
MSV000087728	5
MSV000087948	8
MSV000088137	48
MSV000088640	9
MSV000088670	1
MSV000088842	188
MSV000089313	8
MSV000089524	2
