file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000088114:Bauhinia tomentosa seed	0.0	mzspec:MSV000088114:Bauhinia tomentosa seed:scan:3640	1	0.96	7	MSV000088114	NoID	MSV000088114/raw/Bauhinia tomentosa seed.mzML	MSV000088114/Bauhinia tomentosa seed.mzML	MSV000088114	Bauhinia tomentosa	204518	No	No	No
mzspec:MSV000088114:Celosia argentea flower	0.0	mzspec:MSV000088114:Celosia argentea flower:scan:3663	1	0.95	7	MSV000088114	NoID	MSV000088114/raw/Celosia argentea flower.mzML	MSV000088114/Celosia argentea flower.mzML	MSV000088114	Celosia argentea	46112	No	No	No
mzspec:MSV000087872:Selaginella-kraussiana-aerial	0.0	mzspec:MSV000087872:Selaginella-kraussiana-aerial:scan:3704	1	0.95	7	MSV000087872	NoID	MSV000087872/ccms_peak/MassIVE - Matthaei + Herbarium datasets/Selaginella-kraussiana-aerial.mzML	MSV000087872/Selaginella-kraussiana-aerial.mzML	MSV000087872	Selaginella kraussiana	81964	No	No	No
mzspec:MSV000087728:VGF154_G09_pos	0.0	mzspec:MSV000087728:VGF154_G09_pos:scan:1921	1	0.93	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF154_G09_pos.mzML	MSV000087728/VGF154_G09_pos.mzML	MSV000087728	Garcinia mangostana	58228	Yes	No	No
mzspec:MSV000082526:eggplant-stem	0.0	mzspec:MSV000082526:eggplant-stem:scan:5566	1	0.84	5	MSV000082526	NoID	MSV000082526/ccms_peak/eggplant-stem.mzML	MSV000082526/eggplant-stem.mzML	MSV000082526	Solanum melongena	4111	No	No	No
mzspec:MSV000082523:beet-root	0.0	mzspec:MSV000082523:beet-root:scan:5280	1	0.83	5	MSV000082523	NoID	MSV000082523/ccms_peak/beet-root.mzML	MSV000082523/beet-root.mzML	MSV000082523	Beta vulgaris subsp. vulgaris	3555	No	No	No
mzspec:MSV000082527:LB-root	0.0	mzspec:MSV000082527:LB-root:scan:5523	1	0.81	5	MSV000082527	NoID	MSV000082527/ccms_peak/LB-root.mzML	MSV000082527/LB-root.mzML	MSV000082527	Lycium barbarum	112863	No	No	No
mzspec:MSV000083815:Kerria_japonia_leaf	0.0	mzspec:MSV000083815:Kerria_japonia_leaf:scan:5487	1	0.81	5	MSV000083815	NoID	MSV000083815/ccms_peak/Kerria_japonia_leaf.mzML	MSV000083815/Kerria_japonia_leaf.mzML	MSV000083815	Kerria japonica	120385	No	No	No
mzspec:MSV000082529:Potato_tuber_sprout	0.0	mzspec:MSV000082529:Potato_tuber_sprout:scan:5639	1	0.81	5	MSV000082529	NoID	MSV000082529/ccms_peak/Potato_tuber_sprout.mzML	MSV000082529/Potato_tuber_sprout.mzML	MSV000082529	Solanum tuberosum	4113	No	No	No
mzspec:MSV000082528:Medicago_truncatula_seed	0.0	mzspec:MSV000082528:Medicago_truncatula_seed:scan:5409	1	0.81	5	MSV000082528	NoID	MSV000082528/ccms_peak/Medicago_truncatula_seed.mzML	MSV000082528/Medicago_truncatula_seed.mzML	MSV000082528	Medicago truncatula	3880	No	No	No
mzspec:MSV000083809:Amaranthus_cruentus_seed	0.0	mzspec:MSV000083809:Amaranthus_cruentus_seed:scan:5424	1	0.78	5	MSV000083809	NoID	MSV000083809/raw/Amaranthus_cruentus_seed.mzXML	MSV000083809/Amaranthus_cruentus_seed.mzXML	MSV000083809	Amaranthus cruentus	117272	No	No	No
mzspec:MSV000083810:Amaranthus_cruentus_root	0.0	mzspec:MSV000083810:Amaranthus_cruentus_root:scan:5305	1	0.78	5	MSV000083810	NoID	MSV000083810/raw/Amaranthus_cruentus_root.mzXML	MSV000083810/Amaranthus_cruentus_root.mzXML	MSV000083810	Amaranthus cruentus	117272	No	No	No
mzspec:MSV000083808:Amaranthus_cruentus_flower	0.0	mzspec:MSV000083808:Amaranthus_cruentus_flower:scan:5432	1	0.78	5	MSV000083808	NoID	MSV000083808/raw/Amaranthus_cruentus_flower.mzXML	MSV000083808/Amaranthus_cruentus_flower.mzXML	MSV000083808	Amaranthus cruentus	117272	No	No	No
mzspec:MSV000083811:Amaranthus_hypochondriacus_seed	0.0	mzspec:MSV000083811:Amaranthus_hypochondriacus_seed:scan:5450	1	0.77	5	MSV000083811	NoID	MSV000083811/raw/Amaranthus_hypochondriacus_seed.mzXML	MSV000083811/Amaranthus_hypochondriacus_seed.mzXML	MSV000083811	Amaranthus cruentus	117272	No	No	No
