Dataset	Frequency
MSV000079034	1
MSV000079389	110
MSV000079485	63
MSV000079523	4
MSV000079697	735
MSV000079706	99
MSV000079707	50
MSV000079709	83
MSV000079710	91
MSV000079712	48
MSV000079714	64
MSV000079717	86
MSV000079718	60
MSV000079719	33
MSV000079720	129
MSV000080030	1
MSV000080442	19
MSV000080443	22
MSV000080444	6
MSV000080627	34
MSV000080905	44
MSV000081065	1
MSV000081171	8
MSV000081379	5
MSV000081463	11
MSV000081582	1
MSV000081694	85
MSV000082331	21
MSV000082432	17
MSV000082433	256
MSV000082490	90
MSV000082493	32
MSV000082582	1
MSV000082629	6
MSV000082674	40
MSV000082869	4
MSV000082924	82
MSV000082953	276
MSV000083024	15
MSV000083264	1
MSV000083300	169
MSV000083320	320
MSV000083475	57
MSV000083521	1
MSV000083541	24
MSV000083559	371
MSV000083584	1
MSV000084218	11
MSV000084219	5
MSV000084314	50
MSV000084322	5
MSV000084463	1
MSV000084595	2
MSV000085858	1
MSV000085944	135
MSV000086208	5
MSV000086209	33
MSV000086221	5
MSV000086415	363
MSV000086427	1
MSV000087087	80
MSV000087322	1
MSV000087612	80
MSV000087711	3
MSV000087728	4
MSV000087747	6
MSV000087948	10
MSV000088137	316
MSV000088640	64
MSV000088823	8
MSV000088842	105
MSV000089061	1
