Dataset	Frequency
MSV000079034	18
MSV000079069	14
MSV000079523	1
MSV000079697	625
MSV000079706	44
MSV000079707	46
MSV000079709	80
MSV000079710	91
MSV000079712	40
MSV000079714	52
MSV000079717	69
MSV000079718	57
MSV000079719	33
MSV000079720	121
MSV000079813	16
MSV000080188	6
MSV000080299	8
MSV000080627	8
MSV000080629	1
MSV000080905	19
MSV000081067	1
MSV000081171	9
MSV000081463	11
MSV000081669	1
MSV000081681	1
MSV000081683	1
MSV000081750	2
MSV000082074	6
MSV000082331	14
MSV000082382	26
MSV000082433	98
MSV000082493	4
MSV000082608	10
MSV000082629	23
MSV000082820	1
MSV000082953	221
MSV000082960	110
MSV000082963	110
MSV000083010	6
MSV000083024	1
MSV000083073	1
MSV000083300	27
MSV000083320	139
MSV000083462	1
MSV000083475	43
MSV000083541	29
MSV000083559	51
MSV000084101	4
MSV000084218	1
MSV000084314	30
MSV000084734	5
MSV000084900	6
MSV000085129	1
MSV000085416	46
MSV000085944	150
MSV000086208	5
MSV000086221	5
MSV000086360	12
MSV000086644	2
MSV000086926	2
MSV000087006	2
MSV000087087	4
MSV000087127	1
MSV000087728	6
MSV000088842	200
MSV000089210	1
