Dataset	Frequency
MSV000079389	2
MSV000079485	10
MSV000079697	517
MSV000079706	62
MSV000079707	36
MSV000079709	61
MSV000079710	52
MSV000079712	38
MSV000079714	53
MSV000079717	50
MSV000079718	42
MSV000079719	20
MSV000079720	106
MSV000080442	1
MSV000080443	1
MSV000080444	1
MSV000080627	9
MSV000080905	22
MSV000081694	2
MSV000082331	1
MSV000082433	120
MSV000082490	1
MSV000082629	2
MSV000082674	2
MSV000082924	2
MSV000082953	63
MSV000083300	25
MSV000083320	222
MSV000083462	2
MSV000083475	7
MSV000083521	4
MSV000083541	12
MSV000083559	39
MSV000084314	13
MSV000085944	106
MSV000086415	34
MSV000087087	17
MSV000087612	7
MSV000088021	22
MSV000088137	9
MSV000088640	9
MSV000088842	165
