file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G95765_5x_BD3_01_32072	0.0	mzspec:MSV000084900:G95765_5x_BD3_01_32072:scan:1586	1	0.78	9	MSV000084900	NoID	MSV000084900	G95765_5x_BD3_01_32072.mzXML	White tea
mzspec:MSV000084900:G96339_5x_BA4_01_32027	-0.0	mzspec:MSV000084900:G96339_5x_BA4_01_32027:scan:1577	1	0.78	9	MSV000084900	NoID	MSV000084900	G96339_5x_BA4_01_32027.mzXML	Oolong tea
mzspec:MSV000084900:G79720_5x_2ul_BC6_01_19676	0.01	mzspec:MSV000084900:G79720_5x_2ul_BC6_01_19676:scan:1609	1	0.77	9	MSV000084900	NoID	MSV000084900	G79720_5x_2ul_BC6_01_19676.mzXML	White tea
mzspec:MSV000084900:G95790_5x_BA10_01_32033	-0.0	mzspec:MSV000084900:G95790_5x_BA10_01_32033:scan:1597	1	0.77	9	MSV000084900	NoID	MSV000084900	G95790_5x_BA10_01_32033.mzXML	Green tea
mzspec:MSV000084900:G86901_1x_BB2_01_23133	-0.0	mzspec:MSV000084900:G86901_1x_BB2_01_23133:scan:1612	1	0.77	9	MSV000084900	NoID	MSV000084900	G86901_1x_BB2_01_23133.mzXML	plant
mzspec:MSV000084900:G72806_1x_RH3_01_20360	0.0	mzspec:MSV000084900:G72806_1x_RH3_01_20360:scan:1609	1	0.76	10	MSV000084900	NoID	MSV000084900	G72806_1x_RH3_01_20360.mzXML	parsley
mzspec:MSV000084900:G95780_5x_BA11_01_32034	0.0	mzspec:MSV000084900:G95780_5x_BA11_01_32034:scan:1583	1	0.76	9	MSV000084900	NoID	MSV000084900	G95780_5x_BA11_01_32034.mzXML	Oolong tea
mzspec:MSV000084900:G95763_5x_BC2_01_32055	0.0	mzspec:MSV000084900:G95763_5x_BC2_01_32055:scan:1591	1	0.76	9	MSV000084900	NoID	MSV000084900	G95763_5x_BC2_01_32055.mzXML	White tea
mzspec:MSV000084900:G95764_5x_BC8_01_32063	-0.0	mzspec:MSV000084900:G95764_5x_BC8_01_32063:scan:1589	1	0.75	9	MSV000084900	NoID	MSV000084900	G95764_5x_BC8_01_32063.mzXML	White tea
mzspec:MSV000084900:G95786_5x_BC6_01_32059	-0.0	mzspec:MSV000084900:G95786_5x_BC6_01_32059:scan:1589	1	0.75	8	MSV000084900	NoID	MSV000084900	G95786_5x_BC6_01_32059.mzXML	Black tea
mzspec:MSV000084900:72674_1x_BG4_01_17472	-0.0	mzspec:MSV000084900:72674_1x_BG4_01_17472:scan:1629	1	0.74	9	MSV000084900	NoID	MSV000084900	72674_1x_BG4_01_17472.mzXML	orange
mzspec:MSV000084900:G95775_5x_BB8_01_32047	-0.0	mzspec:MSV000084900:G95775_5x_BB8_01_32047:scan:1585	1	0.74	7	MSV000084900	NoID	MSV000084900	G95775_5x_BB8_01_32047.mzXML	Pu'er tea
mzspec:MSV000084900:G75848_5x_4ul_BG5_01_19745	0.0	mzspec:MSV000084900:G75848_5x_4ul_BG5_01_19745:scan:1611	1	0.74	7	MSV000084900	NoID	MSV000084900	G75848_5x_4ul_BG5_01_19745.mzXML	Black tea
mzspec:MSV000084900:G79756_5x_RC2_01_21428	-0.0	mzspec:MSV000084900:G79756_5x_RC2_01_21428:scan:1582	1	0.73	9	MSV000084900	NoID	MSV000084900	G79756_5x_RC2_01_21428.mzXML	beet
mzspec:MSV000084900:G75850_5x_4ul_BF6_01_19735	0.0	mzspec:MSV000084900:G75850_5x_4ul_BF6_01_19735:scan:1593	1	0.73	8	MSV000084900	NoID	MSV000084900	G75850_5x_4ul_BF6_01_19735.mzXML	Green tea
mzspec:MSV000084900:G95784_5x_BD2_01_32071	-0.0	mzspec:MSV000084900:G95784_5x_BD2_01_32071:scan:1574	1	0.73	8	MSV000084900	NoID	MSV000084900	G95784_5x_BD2_01_32071.mzXML	Black tea
mzspec:MSV000084900:G95778_5x_BB9_01_32048	-0.0	mzspec:MSV000084900:G95778_5x_BB9_01_32048:scan:1584	1	0.73	8	MSV000084900	NoID	MSV000084900	G95778_5x_BB9_01_32048.mzXML	Oolong tea
mzspec:MSV000084900:G95774_5x_BB4_01_32041	-0.0	mzspec:MSV000084900:G95774_5x_BB4_01_32041:scan:1590	1	0.73	8	MSV000084900	NoID	MSV000084900	G95774_5x_BB4_01_32041.mzXML	Black tea
mzspec:MSV000084900:G96340_5x_BC3_01_32056	-0.0	mzspec:MSV000084900:G96340_5x_BC3_01_32056:scan:1567	1	0.73	7	MSV000084900	NoID	MSV000084900	G96340_5x_BC3_01_32056.mzXML	Oolong tea
mzspec:MSV000084900:G79749_5x_rerun_BH11_01_20115	-0.0	mzspec:MSV000084900:G79749_5x_rerun_BH11_01_20115:scan:1602	1	0.72	9	MSV000084900	NoID	MSV000084900	G79749_5x_rerun_BH11_01_20115.mzXML	plant
mzspec:MSV000084900:G95772_5x_BB12_01_32051	0.0	mzspec:MSV000084900:G95772_5x_BB12_01_32051:scan:1589	1	0.72	8	MSV000084900	NoID	MSV000084900	G95772_5x_BB12_01_32051.mzXML	Black tea
mzspec:MSV000084900:G87329_RD11_01_26157	0.0	mzspec:MSV000084900:G87329_RD11_01_26157:scan:1543	1	0.72	7	MSV000084900	NoID	MSV000084900	G87329_RD11_01_26157.mzXML	cicerchia
mzspec:MSV000084900:G96338_5x_BA2_01_32025	-0.0	mzspec:MSV000084900:G96338_5x_BA2_01_32025:scan:1584	1	0.71	8	MSV000084900	NoID	MSV000084900	G96338_5x_BA2_01_32025.mzXML	Oolong tea
mzspec:MSV000084900:G75834_5x_4ul_BE4_01_19721	0.0	mzspec:MSV000084900:G75834_5x_4ul_BE4_01_19721:scan:1610	1	0.71	8	MSV000084900	NoID	MSV000084900	G75834_5x_4ul_BE4_01_19721.mzXML	Black tea
mzspec:MSV000084900:G75836_5x_4ul_BH5_01_19756	-0.0	mzspec:MSV000084900:G75836_5x_4ul_BH5_01_19756:scan:1613	1	0.71	7	MSV000084900	NoID	MSV000084900	G75836_5x_4ul_BH5_01_19756.mzXML	Black tea
mzspec:MSV000084900:G95779_5x_BA12_01_32035	-0.0	mzspec:MSV000084900:G95779_5x_BA12_01_32035:scan:1586	1	0.7	7	MSV000084900	NoID	MSV000084900	G95779_5x_BA12_01_32035.mzXML	Oolong tea
mzspec:MSV000084900:G95760_5x_BC5_01_32058	-0.0	mzspec:MSV000084900:G95760_5x_BC5_01_32058:scan:1594	1	0.7	7	MSV000084900	NoID	MSV000084900	G95760_5x_BC5_01_32058.mzXML	White tea
