Dataset	Frequency
MSV000079389	62
MSV000079421	5
MSV000079523	1
MSV000079697	150
MSV000079706	6
MSV000079707	7
MSV000079709	45
MSV000079710	22
MSV000079712	2
MSV000079714	12
MSV000079717	19
MSV000079718	13
MSV000079719	16
MSV000079720	10
MSV000080442	27
MSV000080443	18
MSV000080444	19
MSV000080905	3
MSV000081171	13
MSV000081379	38
MSV000081548	1
MSV000081694	59
MSV000082074	1
MSV000082406	1
MSV000082433	14
MSV000082490	15
MSV000082493	1
MSV000082674	51
MSV000082924	54
MSV000082953	71
MSV000083010	1
MSV000083024	20
MSV000083462	1
MSV000083541	5
MSV000084218	12
MSV000084219	8
MSV000084314	9
MSV000084734	1
MSV000084900	1
MSV000085120	4
MSV000087087	1
MSV000088137	2
