file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G73965_2x_2ul_RD10_01_19442	-0.01	mzspec:MSV000084900:G73965_2x_2ul_RD10_01_19442:scan:1309	1	0.85	9	MSV000084900	NoID	MSV000084900	G73965_2x_2ul_RD10_01_19442.mzXML	plum
mzspec:MSV000084900:G87536_1x_RC8_01_26265	0.0	mzspec:MSV000084900:G87536_1x_RC8_01_26265:scan:2202	1	0.79	9	MSV000084900	NoID	MSV000084900	G87536_1x_RC8_01_26265.mzXML	betel nut
mzspec:MSV000084900:74025_1x_BC6_01_17415	-0.0	mzspec:MSV000084900:74025_1x_BC6_01_17415:scan:2027	1	0.74	8	MSV000084900	NoID	MSV000084900	74025_1x_BC6_01_17415.mzXML	mushroom
mzspec:MSV000084900:G75132_RC9_01_18371	-0.0	mzspec:MSV000084900:G75132_RC9_01_18371:scan:2200	1	0.74	8	MSV000084900	NoID	MSV000084900	G75132_RC9_01_18371.mzXML	golden flaxseed
mzspec:MSV000084900:G75167_1x_rerun_RA9_01_18846	-0.0	mzspec:MSV000084900:G75167_1x_rerun_RA9_01_18846:scan:1639	1	0.73	8	MSV000084900	NoID	MSV000084900	G75167_1x_rerun_RA9_01_18846.mzXML	apple
mzspec:MSV000084900:G86824_1x_RF6_01_23364	-0.0	mzspec:MSV000084900:G86824_1x_RF6_01_23364:scan:1870	1	0.73	8	MSV000084900	NoID	MSV000084900	G86824_1x_RF6_01_23364.mzXML	oregano
mzspec:MSV000084900:G73447_1x_rerun_BF7_01_17371	-0.0	mzspec:MSV000084900:G73447_1x_rerun_BF7_01_17371:scan:2211	1	0.73	6	MSV000084900	NoID	MSV000084900	G73447_1x_rerun_BF7_01_17371.mzXML	cherry tomato
mzspec:MSV000084900:G78953_RH2_01_17759	-0.0	mzspec:MSV000084900:G78953_RH2_01_17759:scan:2232	1	0.72	8	MSV000084900	NoID	MSV000084900	G78953_RH2_01_17759.mzXML	walnut
mzspec:MSV000084900:G95845_1x_BA5_01_32253	-0.0	mzspec:MSV000084900:G95845_1x_BA5_01_32253:scan:1633	1	0.72	8	MSV000084900	NoID	MSV000084900	G95845_1x_BA5_01_32253.mzXML	cherry tomato
mzspec:MSV000084900:G86787_1x_RG10_01_23372	0.05	mzspec:MSV000084900:G86787_1x_RG10_01_23372:scan:1996	1	0.72	7	MSV000084900	NoID	MSV000084900	G86787_1x_RG10_01_23372.mzXML	avocado
mzspec:MSV000084900:G95847_1x_RF8_01_32152	-0.0	mzspec:MSV000084900:G95847_1x_RF8_01_32152:scan:1632	1	0.71	8	MSV000084900	NoID	MSV000084900	G95847_1x_RF8_01_32152.mzXML	cherry tomato
mzspec:MSV000084900:G75166_1x_rerun_10ul_RC7_01_18906	-0.0	mzspec:MSV000084900:G75166_1x_rerun_10ul_RC7_01_18906:scan:1657	1	0.71	8	MSV000084900	NoID	MSV000084900	G75166_1x_rerun_10ul_RC7_01_18906.mzXML	apple
mzspec:MSV000084900:G78909_1x_RD5_01_18830	0.05	mzspec:MSV000084900:G78909_1x_RD5_01_18830:scan:2004	1	0.71	7	MSV000084900	NoID	MSV000084900	G78909_1x_RD5_01_18830.mzXML	avocado
