Dataset	Frequency
MSV000079516	3
MSV000079519	1
MSV000079521	1
MSV000079697	698
MSV000079706	71
MSV000079707	37
MSV000079709	101
MSV000079710	106
MSV000079712	110
MSV000079714	65
MSV000079717	44
MSV000079718	42
MSV000079719	34
MSV000079720	121
MSV000080016	106
MSV000080142	1
MSV000080167	60
MSV000080180	47
MSV000080183	72
MSV000080335	22
MSV000080627	2
MSV000081482	22
MSV000081952	2
MSV000082261	1
MSV000082312	10
MSV000082612	129
MSV000082614	32
MSV000082616	90
MSV000082618	17
MSV000082953	263
MSV000083106	25
MSV000083110	4
MSV000083541	2
MSV000083612	63
MSV000083665	175
MSV000083705	7
MSV000083756	11
MSV000083791	75
MSV000083798	2
MSV000083825	1
MSV000083889	100
MSV000084016	137
MSV000084112	1
MSV000084132	12
MSV000084165	5
MSV000084314	40
MSV000084325	3
MSV000084355	292
MSV000084556	44
MSV000084738	17
MSV000084744	5
MSV000084783	208
MSV000084904	2
MSV000084955	1
MSV000085000	2
MSV000085025	30
MSV000085129	362
MSV000085389	62
MSV000085467	1
MSV000085480	259
MSV000085555	5
MSV000085777	2
MSV000085778	12
MSV000085786	2
MSV000085843	8
MSV000085852	81
MSV000085918	80
MSV000085919	12
MSV000085920	91
MSV000085921	6
MSV000085922	80
MSV000085991	46
MSV000086124	1
MSV000086252	93
MSV000086270	774
MSV000086301	12
MSV000086302	80
MSV000086303	8
MSV000086415	153
MSV000086989	118
MSV000086993	6
MSV000087087	317
MSV000087359	135
MSV000087523	2
MSV000087588	14
MSV000087612	78
MSV000087948	11
MSV000088021	262
MSV000088040	370
MSV000088087	36
MSV000088137	230
MSV000088164	2
MSV000088335	4
MSV000088546	231
MSV000088570	208
MSV000088594	173
MSV000088606	10
MSV000088640	133
MSV000088645	883
MSV000088646	809
MSV000088719	1
MSV000088843	161
MSV000089459	27
MSV000089518	27
MSV000089558	182
MSV000089715	16
