Dataset	Frequency
MSV000079697	416
MSV000079706	11
MSV000079707	19
MSV000079709	68
MSV000079710	59
MSV000079712	30
MSV000079714	15
MSV000079717	55
MSV000079718	25
MSV000079719	26
MSV000079720	113
MSV000080443	1
MSV000080627	17
MSV000080905	47
MSV000081171	1
MSV000081379	1
MSV000082331	20
MSV000082433	258
MSV000082869	4
MSV000082891	13
MSV000082953	146
MSV000083300	24
MSV000083320	50
MSV000083462	6
MSV000083475	1
MSV000083541	5
MSV000083559	195
MSV000084314	17
MSV000085917	1
MSV000085944	299
MSV000086251	1
MSV000086415	172
MSV000087087	89
MSV000087612	47
MSV000087728	1
MSV000087948	10
MSV000088021	3
MSV000088137	263
MSV000088640	77
MSV000088842	228
