Dataset	Frequency
MSV000078891	1
MSV000078917	1
MSV000079034	1
MSV000079069	2
MSV000079320	1
MSV000079329	86
MSV000079447	1
MSV000079516	4
MSV000079518	3
MSV000079519	4
MSV000079520	5
MSV000079598	4
MSV000079697	463
MSV000079706	93
MSV000079707	18
MSV000079709	78
MSV000079710	52
MSV000079712	39
MSV000079714	57
MSV000079717	63
MSV000079718	24
MSV000079719	1
MSV000079720	36
MSV000079772	17
MSV000079773	4
MSV000079808	10
MSV000079813	101
MSV000079819	12
MSV000079888	31
MSV000079900	6
MSV000080015	20
MSV000080016	40
MSV000080142	304
MSV000080167	31
MSV000080176	55
MSV000080177	21
MSV000080178	10
MSV000080180	9
MSV000080181	43
MSV000080182	18
MSV000080183	327
MSV000080188	56
MSV000080299	86
MSV000080335	9
MSV000080507	133
MSV000080533	22
MSV000080559	31
MSV000080562	32
MSV000080574	16
MSV000080604	10
MSV000080616	10
MSV000080627	28
MSV000080628	149
MSV000080630	134
MSV000080905	377
MSV000080912	7
MSV000080961	52
MSV000080974	5
MSV000081064	33
MSV000081065	27
MSV000081067	231
MSV000081068	15
MSV000081077	35
MSV000081097	10
MSV000081099	2
MSV000081108	4
MSV000081113	18
MSV000081116	64
MSV000081151	162
MSV000081160	118
MSV000081176	31
MSV000081343	485
MSV000081351	92
MSV000081354	39
MSV000081364	107
MSV000081456	5
MSV000081463	199
MSV000081482	83
MSV000081492	41
MSV000081544	4
MSV000081555	2
MSV000081731	139
MSV000081804	8
MSV000081808	3
MSV000081810	15
MSV000081853	21
MSV000081949	154
MSV000081952	210
MSV000082045	1
MSV000082048	542
MSV000082049	734
MSV000082081	8
MSV000082082	344
MSV000082083	275
MSV000082084	47
MSV000082085	133
MSV000082086	50
MSV000082157	541
MSV000082261	147
MSV000082312	138
MSV000082331	25
MSV000082369	1
MSV000082377	22
MSV000082378	43
MSV000082379	140
MSV000082380	105
MSV000082382	211
MSV000082383	86
MSV000082384	10
MSV000082385	8
MSV000082402	140
MSV000082428	48
MSV000082433	241
MSV000082463	13
MSV000082480	93
MSV000082582	419
MSV000082602	109
MSV000082608	520
MSV000082612	6
MSV000082616	8
MSV000082618	3
MSV000082629	122
MSV000082630	451
MSV000082633	79
MSV000082647	104
MSV000082649	97
MSV000082650	268
MSV000082662	31
MSV000082685	3
MSV000082691	5
MSV000082692	2
MSV000082695	3
MSV000082704	1
MSV000082705	1
MSV000082708	1
MSV000082713	6
MSV000082716	1
MSV000082717	8
MSV000082718	1
MSV000082719	6
MSV000082720	18
MSV000082721	1
MSV000082722	20
MSV000082724	1
MSV000082727	2
MSV000082728	33
MSV000082729	3
MSV000082732	8
MSV000082733	1
MSV000082735	6
MSV000082738	3
MSV000082740	1
MSV000082741	22
MSV000082742	4
MSV000082744	3
MSV000082778	4
MSV000082813	135
MSV000082869	82
MSV000082944	3
MSV000082952	35
MSV000082953	308
MSV000082972	135
MSV000082973	364
MSV000082978	1
MSV000082999	42
MSV000083010	4
MSV000083055	2
MSV000083073	582
MSV000083077	386
MSV000083083	1285
MSV000083094	100
MSV000083098	63
MSV000083102	1
MSV000083106	19
MSV000083134	22
MSV000083183	113
MSV000083264	14
MSV000083272	11
MSV000083274	12
MSV000083275	24
MSV000083297	3
MSV000083300	27
MSV000083306	77
MSV000083320	579
MSV000083365	74
MSV000083372	46
MSV000083383	160
MSV000083387	27
MSV000083388	31
MSV000083395	12
MSV000083396	36
MSV000083411	6
MSV000083431	2
MSV000083449	3
MSV000083471	2
MSV000083472	2
MSV000083475	610
MSV000083481	1
MSV000083482	30
MSV000083490	8
MSV000083521	23
MSV000083522	53
MSV000083523	88
MSV000083541	66
MSV000083559	593
MSV000083605	148
MSV000083612	53
MSV000083631	49
MSV000083632	10
MSV000083647	1356
MSV000083651	26
MSV000083660	82
MSV000083665	37
MSV000083678	70
MSV000083705	6
MSV000083729	140
MSV000083749	20
MSV000083756	71
MSV000083766	49
MSV000083772	113
MSV000083773	49
MSV000083791	101
MSV000083798	1
MSV000083825	30
MSV000083835	121
MSV000083888	14
MSV000083889	237
MSV000084016	33
MSV000084020	465
MSV000084030	2
MSV000084045	11
MSV000084092	24
MSV000084095	1
MSV000084100	53
MSV000084112	124
MSV000084116	66
MSV000084117	3
MSV000084118	10
MSV000084119	33
MSV000084132	46
MSV000084143	27
MSV000084152	21
MSV000084158	38
MSV000084165	3
MSV000084187	3
MSV000084237	1
MSV000084278	16
MSV000084289	3
MSV000084312	6
MSV000084314	268
MSV000084325	8
MSV000084355	11
MSV000084556	126
MSV000084576	5
MSV000084595	5
MSV000084628	6
MSV000084630	8
MSV000084674	45
MSV000084738	18
MSV000084741	249
MSV000084744	11
MSV000084753	73
MSV000084755	9
MSV000084783	226
MSV000084873	28
MSV000084884	13
MSV000084900	4
MSV000084904	8
MSV000084951	29
MSV000084955	2
MSV000085000	5
MSV000085024	10
MSV000085025	31
MSV000085031	2
MSV000085101	3
MSV000085102	2
MSV000085103	12
MSV000085107	16
MSV000085129	592
MSV000085142	3
MSV000085143	1
MSV000085256	195
MSV000085326	36
MSV000085352	19
MSV000085389	26
MSV000085404	6
MSV000085417	59
MSV000085443	6
MSV000085444	6
MSV000085467	132
MSV000085480	772
MSV000085554	13
MSV000085555	47
MSV000085585	1
MSV000085619	1
MSV000085669	1
MSV000085688	6
MSV000085693	15
MSV000085713	18
MSV000085744	2
MSV000085777	30
MSV000085778	14
MSV000085779	71
MSV000085786	62
MSV000085843	85
MSV000085844	70
MSV000085852	510
MSV000085864	40
MSV000085870	12
MSV000085879	9
MSV000085882	13
MSV000085891	37
MSV000085917	6
MSV000085919	39
MSV000085920	1
MSV000085921	2
MSV000085922	1
MSV000085925	30
MSV000085944	137
MSV000085991	67
MSV000085992	1
MSV000086002	2
MSV000086063	6
MSV000086064	6
MSV000086092	1
MSV000086107	26
MSV000086124	7
MSV000086131	137
MSV000086142	22
MSV000086176	9
MSV000086178	93
MSV000086206	6
MSV000086208	54
MSV000086209	133
MSV000086221	54
MSV000086236	112
MSV000086251	6
MSV000086252	1
MSV000086270	1179
MSV000086287	2
MSV000086293	4
MSV000086301	40
MSV000086303	2
MSV000086312	23
MSV000086314	7
MSV000086330	1
MSV000086360	79
MSV000086415	1107
MSV000086427	31
MSV000086483	7
MSV000086639	227
MSV000086666	17
MSV000086676	41
MSV000086721	1
MSV000086760	77
MSV000086821	220
MSV000086830	201
MSV000086878	18
MSV000086879	32
MSV000086882	47
MSV000086884	220
MSV000086896	4
MSV000086926	418
MSV000086956	30
MSV000086989	122
MSV000086993	6
MSV000087005	65
MSV000087006	640
MSV000087087	316
MSV000087093	5
MSV000087127	9
MSV000087130	467
MSV000087135	24
MSV000087141	86
MSV000087167	6
MSV000087187	5
MSV000087322	10
MSV000087359	178
MSV000087364	62
MSV000087368	6
MSV000087449	49
MSV000087523	8
MSV000087588	16
MSV000087612	196
MSV000087628	6
MSV000087629	6
MSV000087630	6
MSV000087646	17
MSV000087650	95
MSV000087685	215
MSV000087689	3
MSV000087692	17
MSV000087694	8
MSV000087702	15
MSV000087711	24
MSV000087728	1401
MSV000087747	13
MSV000087772	8
MSV000087800	196
MSV000087809	16
MSV000087854	369
MSV000087882	1
MSV000087885	2
MSV000087904	31
MSV000087905	59
MSV000087935	17
MSV000087948	2
MSV000087951	16
MSV000087991	2
MSV000087995	17
MSV000088008	16
MSV000088021	926
MSV000088040	489
MSV000088062	10
MSV000088087	148
MSV000088137	451
MSV000088164	175
MSV000088187	13
MSV000088335	4
MSV000088420	24
MSV000088519	3
MSV000088535	1
MSV000088546	396
MSV000088570	302
MSV000088594	178
MSV000088640	133
MSV000088645	1006
MSV000088646	937
MSV000088670	8
MSV000088690	9
MSV000088691	6
MSV000088697	5
MSV000088719	2
MSV000088732	24
MSV000088741	1
MSV000088823	225
MSV000088827	26
MSV000088828	1
MSV000088842	59
MSV000088843	175
MSV000089210	2
MSV000089249	17
MSV000089313	514
MSV000089459	33
MSV000089518	36
MSV000089540	327
MSV000089552	3
MSV000089558	207
MSV000089638	40
MSV000089715	10
MSV000089725	15
MSV000089740	8
MSV000089808	16
MSV000089834	27
MSV000089835	2
MSV000089837	1
MSV000089900	15
MSV000089937	23
MSV000090012	3
