file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G96078_1x_BA3_01_32251	-0.04	mzspec:MSV000084900:G96078_1x_BA3_01_32251:scan:1540	1	0.91	6	MSV000084900	NoID	MSV000084900	G96078_1x_BA3_01_32251.mzXML	cherry tomato
mzspec:MSV000084900:G95944_1x_BB6_01_32261	-0.04	mzspec:MSV000084900:G95944_1x_BB6_01_32261:scan:1550	1	0.88	7	MSV000084900	NoID	MSV000084900	G95944_1x_BB6_01_32261.mzXML	cherry tomato
mzspec:MSV000084900:G75198_1x_BC10_01_17288	-0.04	mzspec:MSV000084900:G75198_1x_BC10_01_17288:scan:1550	1	0.87	6	MSV000084900	NoID	MSV000084900	G75198_1x_BC10_01_17288.mzXML	orange thyme
mzspec:MSV000084900:G75178_1x_BG11_01_17341	-0.04	mzspec:MSV000084900:G75178_1x_BG11_01_17341:scan:1563	1	0.87	6	MSV000084900	NoID	MSV000084900	G75178_1x_BG11_01_17341.mzXML	lacinato kale
mzspec:MSV000084900:G72521_10x_BH12_01_17940	-0.04	mzspec:MSV000084900:G72521_10x_BH12_01_17940:scan:1537	1	0.86	6	MSV000084900	NoID	MSV000084900	G72521_10x_BH12_01_17940.mzXML	banana
mzspec:MSV000084900:G79298_1x_RG6_01_20351	-0.04	mzspec:MSV000084900:G79298_1x_RG6_01_20351:scan:1534	1	0.86	6	MSV000084900	NoID	MSV000084900	G79298_1x_RG6_01_20351.mzXML	cucumber
mzspec:MSV000084900:G78979_1x_rerun_RA7_01_18845	-0.04	mzspec:MSV000084900:G78979_1x_rerun_RA7_01_18845:scan:1549	1	0.85	7	MSV000084900	NoID	MSV000084900	G78979_1x_rerun_RA7_01_18845.mzXML	cantelope melon
mzspec:MSV000084900:78816_5x_RH5_01_17511	-0.04	mzspec:MSV000084900:78816_5x_RH5_01_17511:scan:1380	1	0.85	6	MSV000084900	NoID	MSV000084900	78816_5x_RH5_01_17511.mzXML	broccoli
mzspec:MSV000084900:RD7_RD7_01_49099	-0.04	mzspec:MSV000084900:RD7_RD7_01_49099:scan:1556	1	0.85	6	MSV000084900	NoID	MSV000084900	RD7_RD7_01_49099.mzXML	cucumber
mzspec:MSV000084900:G95821_1x_BD5_01_32274	-0.04	mzspec:MSV000084900:G95821_1x_BD5_01_32274:scan:1544	1	0.84	6	MSV000084900	NoID	MSV000084900	G95821_1x_BD5_01_32274.mzXML	cherry tomato
mzspec:MSV000084900:78817_1x_BH11_01_17515	-0.04	mzspec:MSV000084900:78817_1x_BH11_01_17515:scan:1554	1	0.84	6	MSV000084900	NoID	MSV000084900	78817_1x_BH11_01_17515.mzXML	heirloom lettuce
mzspec:MSV000084900:G75576_1x_RF8_01_18875	-0.04	mzspec:MSV000084900:G75576_1x_RF8_01_18875:scan:1552	1	0.84	6	MSV000084900	NoID	MSV000084900	G75576_1x_RF8_01_18875.mzXML	cabbage
mzspec:MSV000084900:G72745_10x_BD4_01_17825	-0.04	mzspec:MSV000084900:G72745_10x_BD4_01_17825:scan:1567	1	0.84	6	MSV000084900	NoID	MSV000084900	G72745_10x_BD4_01_17825.mzXML	brussel sprout
mzspec:MSV000084900:G79641_1x_RD2_01_18827	-0.04	mzspec:MSV000084900:G79641_1x_RD2_01_18827:scan:1550	1	0.83	6	MSV000084900	NoID	MSV000084900	G79641_1x_RD2_01_18827.mzXML	banana
mzspec:MSV000084900:G86783_1x_RG9_01_23382	-0.04	mzspec:MSV000084900:G86783_1x_RG9_01_23382:scan:1546	1	0.83	6	MSV000084900	NoID	MSV000084900	G86783_1x_RG9_01_23382.mzXML	banana
mzspec:MSV000084900:78815_1x_BB11_01_17407	-0.04	mzspec:MSV000084900:78815_1x_BB11_01_17407:scan:1551	1	0.82	6	MSV000084900	NoID	MSV000084900	78815_1x_BB11_01_17407.mzXML	nasturtium flower
mzspec:MSV000084900:G95829_1x_BE3_01_32279	-0.04	mzspec:MSV000084900:G95829_1x_BE3_01_32279:scan:1529	1	0.82	6	MSV000084900	NoID	MSV000084900	G95829_1x_BE3_01_32279.mzXML	cherry tomato
mzspec:MSV000084900:72538_1x_BB6_01_17402	-0.04	mzspec:MSV000084900:72538_1x_BB6_01_17402:scan:1556	1	0.81	6	MSV000084900	NoID	MSV000084900	72538_1x_BB6_01_17402.mzXML	napa cabbage
mzspec:MSV000084900:72445_1x_BC8_01_17426	-0.04	mzspec:MSV000084900:72445_1x_BC8_01_17426:scan:1560	1	0.81	6	MSV000084900	NoID	MSV000084900	72445_1x_BC8_01_17426.mzXML	tomato
mzspec:MSV000084900:G86803_1x_rerun_RH11_01_23406	-0.04	mzspec:MSV000084900:G86803_1x_rerun_RH11_01_23406:scan:1532	1	0.81	6	MSV000084900	NoID	MSV000084900	G86803_1x_rerun_RH11_01_23406.mzXML	sugar plum tomatoes
mzspec:MSV000084900:G73946_1x_BG12_01_17342	-0.04	mzspec:MSV000084900:G73946_1x_BG12_01_17342:scan:1551	1	0.81	6	MSV000084900	NoID	MSV000084900	G73946_1x_BG12_01_17342.mzXML	thyme
mzspec:MSV000084900:G83321_5x_RC11_01_21436	-0.04	mzspec:MSV000084900:G83321_5x_RC11_01_21436:scan:1534	1	0.79	6	MSV000084900	NoID	MSV000084900	G83321_5x_RC11_01_21436.mzXML	plant
mzspec:MSV000084900:G87534_1x_RC2_01_26258	-0.04	mzspec:MSV000084900:G87534_1x_RC2_01_26258:scan:1529	1	0.79	5	MSV000084900	NoID	MSV000084900	G87534_1x_RC2_01_26258.mzXML	lemon
mzspec:MSV000084900:G75187_1x_BH3_01_17347	-0.04	mzspec:MSV000084900:G75187_1x_BH3_01_17347:scan:1556	1	0.79	5	MSV000084900	NoID	MSV000084900	G75187_1x_BH3_01_17347.mzXML	chocolate mint
mzspec:MSV000084900:G78910_1x_RC5_01_18816	-0.04	mzspec:MSV000084900:G78910_1x_RC5_01_18816:scan:1550	1	0.79	5	MSV000084900	NoID	MSV000084900	G78910_1x_RC5_01_18816.mzXML	green tomato
mzspec:MSV000084900:G87537_1x_RE4_01_26295	-0.04	mzspec:MSV000084900:G87537_1x_RE4_01_26295:scan:2217	1	0.78	6	MSV000084900	NoID	MSV000084900	G87537_1x_RE4_01_26295.mzXML	betel nut leaf
mzspec:MSV000084900:G95815_1x_RF6_01_32149	-0.04	mzspec:MSV000084900:G95815_1x_RF6_01_32149:scan:1527	1	0.78	5	MSV000084900	NoID	MSV000084900	G95815_1x_RF6_01_32149.mzXML	cherry tomato
mzspec:MSV000084900:G79707_5x_10ul_RG11_01_19565	-0.04	mzspec:MSV000084900:G79707_5x_10ul_RG11_01_19565:scan:1359	1	0.78	5	MSV000084900	NoID	MSV000084900	G79707_5x_10ul_RG11_01_19565.mzXML	cauliflower
mzspec:MSV000084900:73996_1x_BG8_01_17489	-0.04	mzspec:MSV000084900:73996_1x_BG8_01_17489:scan:1543	1	0.78	5	MSV000084900	NoID	MSV000084900	73996_1x_BG8_01_17489.mzXML	kohlrabi
