Dataset	Frequency
MSV000079034	1
MSV000079697	188
MSV000079706	9
MSV000079707	3
MSV000079709	42
MSV000079710	28
MSV000079712	2
MSV000079714	3
MSV000079717	26
MSV000079718	28
MSV000079719	4
MSV000079720	45
MSV000079888	1
MSV000080507	1
MSV000080627	6
MSV000080629	3
MSV000080905	11
MSV000081463	22
MSV000082331	16
MSV000082433	138
MSV000082608	2
MSV000082629	8
MSV000082647	4
MSV000082953	76
MSV000083073	2
MSV000083264	2
MSV000083300	86
MSV000083320	366
MSV000083475	33
MSV000083541	24
MSV000083559	306
MSV000083660	2
MSV000083835	18
MSV000083889	7
MSV000084020	9
MSV000084116	1
MSV000084314	34
MSV000084591	1
MSV000084595	1
MSV000084900	1
MSV000084945	3
MSV000085000	1
MSV000085025	5
MSV000085891	1
MSV000085917	1
MSV000085920	1
MSV000085944	58
MSV000086251	1
MSV000086252	1
MSV000086415	20
MSV000086428	1
MSV000086477	2
MSV000086644	1
MSV000087087	5
MSV000087588	5
MSV000087612	1
MSV000087628	2
MSV000087629	2
MSV000087630	2
MSV000087728	2
MSV000087948	2
MSV000088021	1
MSV000088137	10
MSV000088640	1
MSV000088842	110
MSV000089210	1
