file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79741_1x_BF11_01_20223	0.0	mzspec:MSV000084900:G79741_1x_BF11_01_20223:scan:1144	1	0.76	5	MSV000084900	NoID	MSV000084900	G79741_1x_BF11_01_20223.mzXML	complex
mzspec:MSV000084900:G83401_5x_rerun_RE7_01_21493	0.0	mzspec:MSV000084900:G83401_5x_rerun_RE7_01_21493:scan:1134	1	0.75	5	MSV000084900	NoID	MSV000084900	G83401_5x_rerun_RE7_01_21493.mzXML	brown rice
mzspec:MSV000084900:16NAVY05_v1_sup_1_GF2_01_39577	0.0	mzspec:MSV000084900:16NAVY05_v1_sup_1_GF2_01_39577:scan:1168	1	0.74	5	MSV000084900	NoID	MSV000084900	16NAVY05_v1_sup_1_GF2_01_39577.mzXML	plant
mzspec:MSV000084900:G79226_p19_d9_rerun_GC5_01_21703	-0.0	mzspec:MSV000084900:G79226_p19_d9_rerun_GC5_01_21703:scan:1138	1	0.74	5	MSV000084900	NoID	MSV000084900	G79226_p19_d9_rerun_GC5_01_21703.mzXML	lizard tail
mzspec:MSV000084900:G72663_RF10_01_17619	0.0	mzspec:MSV000084900:G72663_RF10_01_17619:scan:1193	1	0.72	5	MSV000084900	NoID	MSV000084900	G72663_RF10_01_17619.mzXML	poppy seed
mzspec:MSV000084900:G72513_1x_10ul_BC8_01_20285	-0.0	mzspec:MSV000084900:G72513_1x_10ul_BC8_01_20285:scan:1530	1	0.72	5	MSV000084900	NoID	MSV000084900	G72513_1x_10ul_BC8_01_20285.mzXML	cardamom
mzspec:MSV000084900:18NAVY30_v2_brk_1_GH5_01_39552	0.0	mzspec:MSV000084900:18NAVY30_v2_brk_1_GH5_01_39552:scan:1162	1	0.72	5	MSV000084900	NoID	MSV000084900	18NAVY30_v2_brk_1_GH5_01_39552.mzXML	complex
mzspec:MSV000084900:RD8_RD8_01_49054	-0.0	mzspec:MSV000084900:RD8_RD8_01_49054:scan:1144	1	0.71	5	MSV000084900	NoID	MSV000084900	RD8_RD8_01_49054.mzXML	complex
mzspec:MSV000084900:G72747_BE12_01_18720	0.0	mzspec:MSV000084900:G72747_BE12_01_18720:scan:1400	1	0.71	5	MSV000084900	NoID	MSV000084900	G72747_BE12_01_18720.mzXML	complex
mzspec:MSV000084900:G75802_p19_e10_rerun2_GE5_01_21701	-0.0	mzspec:MSV000084900:G75802_p19_e10_rerun2_GE5_01_21701:scan:1136	1	0.71	5	MSV000084900	NoID	MSV000084900	G75802_p19_e10_rerun2_GE5_01_21701.mzXML	horse, red meat
