file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G72744_10x_BF4_01_17852	0.0	mzspec:MSV000084900:G72744_10x_BF4_01_17852:scan:1341	1	0.98	5	MSV000084900	NoID	MSV000084900	G72744_10x_BF4_01_17852.mzXML	plant
mzspec:MSV000084900:G95847_1x_RF8_01_32152	0.0	mzspec:MSV000084900:G95847_1x_RF8_01_32152:scan:1283	1	0.98	5	MSV000084900	NoID	MSV000084900	G95847_1x_RF8_01_32152.mzXML	cherry tomato
mzspec:MSV000084900:G72496_2x_RC8_01_19133	0.0	mzspec:MSV000084900:G72496_2x_RC8_01_19133:scan:1223	1	0.97	6	MSV000084900	NoID	MSV000084900	G72496_2x_RC8_01_19133.mzXML	plant
mzspec:MSV000084900:G79752_5x_BC8_01_19978	0.0	mzspec:MSV000084900:G79752_5x_BC8_01_19978:scan:1237	1	0.97	6	MSV000084900	NoID	MSV000084900	G79752_5x_BC8_01_19978.mzXML	complex
mzspec:MSV000084900:G79751_5x_RE5_01_21473	0.0	mzspec:MSV000084900:G79751_5x_RE5_01_21473:scan:1273	1	0.97	6	MSV000084900	NoID	MSV000084900	G79751_5x_RE5_01_21473.mzXML	complex
mzspec:MSV000084900:G83222_5x_RH3_01_21511	0.0	mzspec:MSV000084900:G83222_5x_RH3_01_21511:scan:1271	1	0.97	6	MSV000084900	NoID	MSV000084900	G83222_5x_RH3_01_21511.mzXML	grain/grass
mzspec:MSV000084900:G78920_RB3_01_17538	0.0	mzspec:MSV000084900:G78920_RB3_01_17538:scan:1310	1	0.97	6	MSV000084900	NoID	MSV000084900	G78920_RB3_01_17538.mzXML	pumpkin
mzspec:MSV000084900:G83179_5x_RD5_01_21444	0.01	mzspec:MSV000084900:G83179_5x_RD5_01_21444:scan:1284	1	0.97	6	MSV000084900	NoID	MSV000084900	G83179_5x_RD5_01_21444.mzXML	fruit
mzspec:MSV000084900:G79330_5x_BD5_01_19298	0.0	mzspec:MSV000084900:G79330_5x_BD5_01_19298:scan:1227	1	0.97	6	MSV000084900	NoID	MSV000084900	G79330_5x_BD5_01_19298.mzXML	horse, middle meat
mzspec:MSV000084900:18NAVY30_v1_lun_10_BG9_01_39721	0.0	mzspec:MSV000084900:18NAVY30_v1_lun_10_BG9_01_39721:scan:1340	1	0.97	6	MSV000084900	NoID	MSV000084900	18NAVY30_v1_lun_10_BG9_01_39721.mzXML	almond
mzspec:MSV000084900:G75753_1x_10ul_RG4_01_19896	0.0	mzspec:MSV000084900:G75753_1x_10ul_RG4_01_19896:scan:1281	1	0.97	6	MSV000084900	NoID	MSV000084900	G75753_1x_10ul_RG4_01_19896.mzXML	fleshy fruit
mzspec:MSV000084900:G78963_2x_rerun_RA4_01_19451	0.0	mzspec:MSV000084900:G78963_2x_rerun_RA4_01_19451:scan:1341	1	0.97	6	MSV000084900	NoID	MSV000084900	G78963_2x_rerun_RA4_01_19451.mzXML	plant
mzspec:MSV000084900:18NAVY28_v1_brk_2_GH11_01_39565	0.0	mzspec:MSV000084900:18NAVY28_v1_brk_2_GH11_01_39565:scan:1282	1	0.97	6	MSV000084900	NoID	MSV000084900	18NAVY28_v1_brk_2_GH11_01_39565.mzXML	wheat
mzspec:MSV000084900:G95832_1x_RH2_01_32173	0.0	mzspec:MSV000084900:G95832_1x_RH2_01_32173:scan:1342	1	0.97	5	MSV000084900	NoID	MSV000084900	G95832_1x_RH2_01_32173.mzXML	tomato
mzspec:MSV000084900:G95770_5x_BB10_01_32049	0.0	mzspec:MSV000084900:G95770_5x_BB10_01_32049:scan:1275	1	0.97	5	MSV000084900	NoID	MSV000084900	G95770_5x_BB10_01_32049.mzXML	Pu'er tea
mzspec:MSV000084900:G96352_5x_RB11_01_32611	0.0	mzspec:MSV000084900:G96352_5x_RB11_01_32611:scan:1283	1	0.96	7	MSV000084900	NoID	MSV000084900	G96352_5x_RB11_01_32611.mzXML	beef
mzspec:MSV000084900:18NAVY30_v1_snk_1_BE7_01_39768	0.0	mzspec:MSV000084900:18NAVY30_v1_snk_1_BE7_01_39768:scan:1304	1	0.96	6	MSV000084900	NoID	MSV000084900	18NAVY30_v1_snk_1_BE7_01_39768.mzXML	fruit
mzspec:MSV000084900:15NAVY01_v1_brk_2_GB4_01_39546	0.0	mzspec:MSV000084900:15NAVY01_v1_brk_2_GB4_01_39546:scan:1256	1	0.96	6	MSV000084900	NoID	MSV000084900	15NAVY01_v1_brk_2_GB4_01_39546.mzXML	grain/grass
mzspec:MSV000084900:G72458_10x_BB7_01_17809	0.01	mzspec:MSV000084900:G72458_10x_BB7_01_17809:scan:1280	1	0.96	6	MSV000084900	NoID	MSV000084900	G72458_10x_BB7_01_17809.mzXML	complex
mzspec:MSV000084900:G95846_1x_BF5_01_32288	0.0	mzspec:MSV000084900:G95846_1x_BF5_01_32288:scan:1347	1	0.96	6	MSV000084900	NoID	MSV000084900	G95846_1x_BF5_01_32288.mzXML	cherry tomato
mzspec:MSV000084900:18NAVY27_v2_brk_3_GD8_01_39556	0.0	mzspec:MSV000084900:18NAVY27_v2_brk_3_GD8_01_39556:scan:1250	1	0.96	6	MSV000084900	NoID	MSV000084900	18NAVY27_v2_brk_3_GD8_01_39556.mzXML	fruit
mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621	0.0	mzspec:MSV000084900:16NAVY05_v1_lun_3_GF3_01_39621:scan:1287	1	0.96	6	MSV000084900	NoID	MSV000084900	16NAVY05_v1_lun_3_GF3_01_39621.mzXML	complex
mzspec:MSV000084900:G75810_5x_BD5_01_19990	0.0	mzspec:MSV000084900:G75810_5x_BD5_01_19990:scan:1270	1	0.96	6	MSV000084900	NoID	MSV000084900	G75810_5x_BD5_01_19990.mzXML	plant
mzspec:MSV000084900:G79756_5x_RC2_01_21428	0.0	mzspec:MSV000084900:G79756_5x_RC2_01_21428:scan:1243	1	0.96	6	MSV000084900	NoID	MSV000084900	G79756_5x_RC2_01_21428.mzXML	beet
mzspec:MSV000084900:18NAVY28_v1_snk_1_GB11_01_39530	0.0	mzspec:MSV000084900:18NAVY28_v1_snk_1_GB11_01_39530:scan:1244	1	0.96	6	MSV000084900	NoID	MSV000084900	18NAVY28_v1_snk_1_GB11_01_39530.mzXML	complex
mzspec:MSV000084900:G86752_10x_RF5_01_23200	0.01	mzspec:MSV000084900:G86752_10x_RF5_01_23200:scan:1286	1	0.96	6	MSV000084900	NoID	MSV000084900	G86752_10x_RF5_01_23200.mzXML	Green tea
mzspec:MSV000084900:G75631_BB4_01_18926	0.0	mzspec:MSV000084900:G75631_BB4_01_18926:scan:1269	1	0.96	6	MSV000084900	NoID	MSV000084900	G75631_BB4_01_18926.mzXML	complex
mzspec:MSV000084900:G79528_5x_BG6_01_20039	0.0	mzspec:MSV000084900:G79528_5x_BG6_01_20039:scan:1261	1	0.96	6	MSV000084900	NoID	MSV000084900	G79528_5x_BG6_01_20039.mzXML	fruit
mzspec:MSV000084900:16NAVY10_v2_lun_3_GF10_01_39657	0.0	mzspec:MSV000084900:16NAVY10_v2_lun_3_GF10_01_39657:scan:1304	1	0.96	6	MSV000084900	NoID	MSV000084900	16NAVY10_v2_lun_3_GF10_01_39657.mzXML	complex
mzspec:MSV000084900:G83337_1x_RH2_01_21724	0.0	mzspec:MSV000084900:G83337_1x_RH2_01_21724:scan:1270	1	0.96	5	MSV000084900	NoID	MSV000084900	G83337_1x_RH2_01_21724.mzXML	complex
mzspec:MSV000084900:G75130_rerun_5ul_RG9_01_17742	0.0	mzspec:MSV000084900:G75130_rerun_5ul_RG9_01_17742:scan:1298	1	0.96	5	MSV000084900	NoID	MSV000084900	G75130_rerun_5ul_RG9_01_17742.mzXML	quinoa
