Dataset	Frequency
MSV000078667	1
MSV000078668	1
MSV000078670	1
MSV000078891	12
MSV000078917	3
MSV000079034	146
MSV000079069	103
MSV000079150	1
MSV000079329	45
MSV000079502	4
MSV000079503	4
MSV000079516	11
MSV000079517	2
MSV000079518	6
MSV000079519	7
MSV000079520	8
MSV000079521	3
MSV000079542	26
MSV000079568	18
MSV000079598	75
MSV000079651	7
MSV000079697	779
MSV000079706	90
MSV000079707	59
MSV000079709	82
MSV000079710	85
MSV000079712	97
MSV000079714	112
MSV000079717	86
MSV000079718	59
MSV000079719	22
MSV000079720	105
MSV000079772	22
MSV000079773	18
MSV000079808	30
MSV000079813	126
MSV000079819	18
MSV000079888	21
MSV000079900	1
MSV000080000	8
MSV000080015	34
MSV000080016	157
MSV000080142	528
MSV000080167	14
MSV000080176	59
MSV000080177	21
MSV000080178	42
MSV000080179	29
MSV000080180	62
MSV000080181	47
MSV000080182	48
MSV000080183	228
MSV000080186	7
MSV000080187	22
MSV000080188	127
MSV000080239	20
MSV000080299	313
MSV000080335	24
MSV000080450	134
MSV000080469	12
MSV000080490	6
MSV000080501	3
MSV000080507	65
MSV000080518	28
MSV000080533	3
MSV000080553	4
MSV000080558	5
MSV000080559	27
MSV000080562	30
MSV000080574	277
MSV000080604	1
MSV000080616	11
MSV000080627	49
MSV000080628	83
MSV000080629	170
MSV000080630	26
MSV000080673	81
MSV000080905	399
MSV000080912	7
MSV000080918	5
MSV000080933	7
MSV000080958	219
MSV000080961	9
MSV000080976	6
MSV000081045	132
MSV000081048	4
MSV000081049	60
MSV000081050	50
MSV000081064	2
MSV000081065	23
MSV000081067	159
MSV000081068	15
MSV000081097	1
MSV000081099	1
MSV000081108	4
MSV000081116	9
MSV000081151	119
MSV000081160	27
MSV000081171	1
MSV000081176	1
MSV000081284	44
MSV000081287	4
MSV000081318	2
MSV000081343	277
MSV000081347	6
MSV000081351	55
MSV000081354	22
MSV000081364	42
MSV000081456	70
MSV000081463	110
MSV000081477	1
MSV000081482	59
MSV000081486	1
MSV000081492	22
MSV000081508	1
MSV000081544	5
MSV000081575	1
MSV000081731	77
MSV000081741	1
MSV000081749	10
MSV000081752	14
MSV000081753	1
MSV000081777	5
MSV000081804	1
MSV000081807	3
MSV000081810	7
MSV000081853	4
MSV000081892	14
MSV000081893	50
MSV000081894	49
MSV000081949	141
MSV000081952	180
MSV000081957	6
MSV000081981	64
MSV000081999	1
MSV000082000	1
MSV000082045	4
MSV000082048	368
MSV000082049	546
MSV000082074	16
MSV000082081	1
MSV000082082	251
MSV000082083	284
MSV000082084	26
MSV000082085	65
MSV000082086	42
MSV000082128	3
MSV000082157	234
MSV000082221	1
MSV000082261	1
MSV000082268	10
MSV000082277	21
MSV000082312	135
MSV000082331	21
MSV000082377	18
MSV000082378	48
MSV000082379	59
MSV000082380	132
MSV000082382	107
MSV000082383	22
MSV000082384	10
MSV000082385	7
MSV000082402	59
MSV000082428	4
MSV000082433	114
MSV000082463	13
MSV000082480	53
MSV000082490	1
MSV000082493	11
MSV000082582	350
MSV000082602	18
MSV000082608	286
MSV000082612	251
MSV000082614	54
MSV000082616	241
MSV000082618	187
MSV000082629	37
MSV000082630	129
MSV000082633	76
MSV000082647	94
MSV000082650	13
MSV000082662	30
MSV000082674	1
MSV000082681	1
MSV000082685	3
MSV000082691	8
MSV000082692	17
MSV000082695	23
MSV000082699	4
MSV000082704	1
MSV000082705	4
MSV000082706	23
MSV000082708	38
MSV000082709	9
MSV000082710	3
MSV000082713	13
MSV000082714	2
MSV000082716	62
MSV000082717	4
MSV000082718	21
MSV000082719	29
MSV000082720	29
MSV000082721	50
MSV000082722	29
MSV000082723	2
MSV000082724	46
MSV000082725	10
MSV000082726	7
MSV000082728	39
MSV000082729	66
MSV000082730	3
MSV000082731	44
MSV000082733	67
MSV000082734	55
MSV000082735	116
MSV000082736	1
MSV000082737	2
MSV000082738	42
MSV000082739	29
MSV000082740	83
MSV000082741	108
MSV000082742	29
MSV000082743	54
MSV000082744	89
MSV000082776	9
MSV000082791	27
MSV000082813	90
MSV000082869	1016
MSV000082891	52
MSV000082905	2
MSV000082952	29
MSV000082953	313
MSV000082967	6
MSV000082972	90
MSV000082973	358
MSV000082978	1
MSV000082999	2
MSV000083010	20
MSV000083032	4
MSV000083040	7
MSV000083065	12
MSV000083073	141
MSV000083077	291
MSV000083083	367
MSV000083094	39
MSV000083098	47
MSV000083106	17
MSV000083110	9
MSV000083118	2
MSV000083134	22
MSV000083183	92
MSV000083264	14
MSV000083268	1
MSV000083272	2
MSV000083274	12
MSV000083275	3
MSV000083297	1
MSV000083300	15
MSV000083302	16
MSV000083306	293
MSV000083320	106
MSV000083357	5
MSV000083365	80
MSV000083372	47
MSV000083377	11
MSV000083383	80
MSV000083387	18
MSV000083388	9
MSV000083395	12
MSV000083396	37
MSV000083411	3
MSV000083449	1
MSV000083462	2
MSV000083471	1
MSV000083475	498
MSV000083481	32
MSV000083482	30
MSV000083483	12
MSV000083521	24
MSV000083522	48
MSV000083523	110
MSV000083533	9
MSV000083534	7
MSV000083535	50
MSV000083536	5
MSV000083541	53
MSV000083559	101
MSV000083584	7
MSV000083605	1
MSV000083631	2
MSV000083632	10
MSV000083647	371
MSV000083651	23
MSV000083652	3
MSV000083660	86
MSV000083664	6
MSV000083665	205
MSV000083666	6
MSV000083678	11
MSV000083705	8
MSV000083723	1
MSV000083729	19
MSV000083732	1
MSV000083756	142
MSV000083757	4
MSV000083758	21
MSV000083772	88
MSV000083789	46
MSV000083791	28
MSV000083798	33
MSV000083825	84
MSV000083835	50
MSV000083875	9
MSV000083888	10
MSV000083889	158
MSV000083956	1
MSV000083995	2
MSV000084008	10
MSV000084010	3
MSV000084016	120
MSV000084020	504
MSV000084030	2
MSV000084045	3
MSV000084060	48
MSV000084062	107
MSV000084092	5
MSV000084095	8
MSV000084101	1
MSV000084107	109
MSV000084112	1
MSV000084116	66
MSV000084117	1
MSV000084119	19
MSV000084132	26
MSV000084143	22
MSV000084152	24
MSV000084158	36
MSV000084165	4
MSV000084187	8
MSV000084278	10
MSV000084289	1
MSV000084312	5
MSV000084314	281
MSV000084325	69
MSV000084355	308
MSV000084430	3
MSV000084447	5
MSV000084453	5
MSV000084472	7
MSV000084475	59
MSV000084512	29
MSV000084554	1
MSV000084556	42
MSV000084576	4
MSV000084585	1
MSV000084587	3
MSV000084595	29
MSV000084628	5
MSV000084630	17
MSV000084674	54
MSV000084715	198
MSV000084716	477
MSV000084734	11
MSV000084738	14
MSV000084741	149
MSV000084744	8
MSV000084753	41
MSV000084754	1
MSV000084755	7
MSV000084783	50
MSV000084873	1
MSV000084884	2
MSV000084900	20
MSV000084904	89
MSV000084945	3
MSV000084951	12
MSV000084955	2
MSV000085000	3
MSV000085018	2
MSV000085025	20
MSV000085031	2
MSV000085071	4
MSV000085102	1
MSV000085107	6
MSV000085108	1
MSV000085119	16
MSV000085129	199
MSV000085141	1
MSV000085142	103
MSV000085256	172
MSV000085326	20
MSV000085352	3
MSV000085389	396
MSV000085404	5
MSV000085443	5
MSV000085444	5
MSV000085446	68
MSV000085457	20
MSV000085467	59
MSV000085480	732
MSV000085506	198
MSV000085508	477
MSV000085554	10
MSV000085555	24
MSV000085561	40
MSV000085584	20
MSV000085607	180
MSV000085608	7
MSV000085619	3
MSV000085654	20
MSV000085657	7
MSV000085669	2
MSV000085693	146
MSV000085713	19
MSV000085724	177
MSV000085744	3
MSV000085777	12
MSV000085778	8
MSV000085779	14
MSV000085786	62
MSV000085807	1
MSV000085843	67
MSV000085844	74
MSV000085847	40
MSV000085852	414
MSV000085858	4
MSV000085862	4
MSV000085870	48
MSV000085871	8
MSV000085879	74
MSV000085882	14
MSV000085891	37
