Dataset	Frequency
MSV000079485	50
MSV000079697	716
MSV000079706	82
MSV000079707	51
MSV000079709	83
MSV000079710	86
MSV000079712	53
MSV000079714	78
MSV000079717	85
MSV000079718	52
MSV000079719	25
MSV000079720	129
MSV000079772	1
MSV000080559	1
MSV000080627	31
MSV000080629	6
MSV000080905	26
MSV000081064	1
MSV000081343	1
MSV000081463	12
MSV000081548	9
MSV000082312	6
MSV000082331	19
MSV000082433	222
MSV000082582	3
MSV000082608	2
MSV000082629	32
MSV000082953	244
MSV000083024	10
MSV000083073	12
MSV000083300	196
MSV000083320	479
MSV000083462	2
MSV000083475	49
MSV000083541	46
MSV000083559	336
MSV000083759	4
MSV000083835	3
MSV000084010	1
MSV000084218	6
MSV000084219	5
MSV000084314	25
MSV000084595	1
MSV000084753	1
MSV000084783	1
MSV000085480	7
MSV000085608	1
MSV000085786	6
MSV000085843	2
MSV000085852	2
MSV000085944	13
MSV000086178	2
MSV000086926	1
MSV000087006	1
MSV000087087	8
MSV000088021	2
MSV000088137	1
MSV000088842	27
MSV000089313	1
