Dataset	Frequency
MSV000079485	54
MSV000079697	426
MSV000079706	29
MSV000079707	32
MSV000079709	50
MSV000079710	63
MSV000079712	10
MSV000079714	23
MSV000079717	62
MSV000079718	38
MSV000079719	18
MSV000079720	105
MSV000080574	1
MSV000080627	29
MSV000080629	6
MSV000080905	30
MSV000081343	1
MSV000081357	2
MSV000082262	2
MSV000082331	22
MSV000082433	249
MSV000082582	1
MSV000082629	12
MSV000082674	2
MSV000082953	118
MSV000083300	2
MSV000083320	496
MSV000083475	26
MSV000083541	3
MSV000083559	394
MSV000084314	18
MSV000084753	1
MSV000085944	153
MSV000086208	1
MSV000086209	1
MSV000086221	1
MSV000086415	33
MSV000087087	53
MSV000087728	6
MSV000087948	6
MSV000088137	125
MSV000088640	33
MSV000088842	66
MSV000089313	1
