file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G72490_5x_RA6_01_20124	-0.0	mzspec:MSV000084900:G72490_5x_RA6_01_20124:scan:652	1	0.86	7	MSV000084900	NoID	MSV000084900	G72490_5x_RA6_01_20124.mzXML	fruit
mzspec:MSV000084900:G95837_1x_RE2_01_32131	0.0	mzspec:MSV000084900:G95837_1x_RE2_01_32131:scan:635	1	0.83	6	MSV000084900	NoID	MSV000084900	G95837_1x_RE2_01_32131.mzXML	tomato
mzspec:MSV000084900:G75636_1x_rerun_RD6_01_18856	-0.0	mzspec:MSV000084900:G75636_1x_rerun_RD6_01_18856:scan:588	1	0.83	6	MSV000084900	NoID	MSV000084900	G75636_1x_rerun_RD6_01_18856.mzXML	red raspberry
mzspec:MSV000084900:G95835_1x_BH3_01_32301	0.0	mzspec:MSV000084900:G95835_1x_BH3_01_32301:scan:638	1	0.82	7	MSV000084900	NoID	MSV000084900	G95835_1x_BH3_01_32301.mzXML	tomato
mzspec:MSV000084900:G95844_1x_BF4_01_32287	0.0	mzspec:MSV000084900:G95844_1x_BF4_01_32287:scan:636	1	0.8	8	MSV000084900	NoID	MSV000084900	G95844_1x_BF4_01_32287.mzXML	cherry tomato
mzspec:MSV000084900:RA4_RA4_01_49052	0.0	mzspec:MSV000084900:RA4_RA4_01_49052:scan:674	1	0.8	7	MSV000084900	NoID	MSV000084900	RA4_RA4_01_49052.mzXML	parsley
mzspec:MSV000084900:G95817_1x_RC4_01_32103	0.0	mzspec:MSV000084900:G95817_1x_RC4_01_32103:scan:645	1	0.8	7	MSV000084900	NoID	MSV000084900	G95817_1x_RC4_01_32103.mzXML	cherry tomato
mzspec:MSV000084900:72666_1x_BC5_01_17414	-0.0	mzspec:MSV000084900:72666_1x_BC5_01_17414:scan:659	1	0.8	7	MSV000084900	NoID	MSV000084900	72666_1x_BC5_01_17414.mzXML	apricot
mzspec:MSV000084900:G95860_1x_BG6_01_32296	-0.0	mzspec:MSV000084900:G95860_1x_BG6_01_32296:scan:646	1	0.8	7	MSV000084900	NoID	MSV000084900	G95860_1x_BG6_01_32296.mzXML	cherry tomato
mzspec:MSV000084900:G95834_1x_BD6_01_32275	0.0	mzspec:MSV000084900:G95834_1x_BD6_01_32275:scan:641	1	0.8	7	MSV000084900	NoID	MSV000084900	G95834_1x_BD6_01_32275.mzXML	tomato
mzspec:MSV000084900:73714_1x_BA9_01_17392	0.0	mzspec:MSV000084900:73714_1x_BA9_01_17392:scan:583	1	0.79	6	MSV000084900	NoID	MSV000084900	73714_1x_BA9_01_17392.mzXML	green grape
mzspec:MSV000084900:G95841_1x_RH8_01_32180	0.0	mzspec:MSV000084900:G95841_1x_RH8_01_32180:scan:644	1	0.78	5	MSV000084900	NoID	MSV000084900	G95841_1x_RH8_01_32180.mzXML	cherry tomato
mzspec:MSV000084900:G78871_5x_RA8_01_20127	0.0	mzspec:MSV000084900:G78871_5x_RA8_01_20127:scan:640	1	0.77	7	MSV000084900	NoID	MSV000084900	G78871_5x_RA8_01_20127.mzXML	herb/spice
mzspec:MSV000084900:G95824_1x_BE5_01_32281	0.0	mzspec:MSV000084900:G95824_1x_BE5_01_32281:scan:648	1	0.77	6	MSV000084900	NoID	MSV000084900	G95824_1x_BE5_01_32281.mzXML	cherry tomato
mzspec:MSV000084900:G79290_1x_RA7_01_20372	0.0	mzspec:MSV000084900:G79290_1x_RA7_01_20372:scan:602	1	0.77	6	MSV000084900	NoID	MSV000084900	G79290_1x_RA7_01_20372.mzXML	strawberry
mzspec:MSV000084900:G95833_1x_BF6_01_32289	0.0	mzspec:MSV000084900:G95833_1x_BF6_01_32289:scan:641	1	0.77	6	MSV000084900	NoID	MSV000084900	G95833_1x_BF6_01_32289.mzXML	tomato
mzspec:MSV000084900:G95809_1x_RH3_01_32174	-0.0	mzspec:MSV000084900:G95809_1x_RH3_01_32174:scan:635	1	0.77	5	MSV000084900	NoID	MSV000084900	G95809_1x_RH3_01_32174.mzXML	cherry tomato
mzspec:MSV000084900:G95840_1x_BG4_01_32294	0.0	mzspec:MSV000084900:G95840_1x_BG4_01_32294:scan:640	1	0.76	6	MSV000084900	NoID	MSV000084900	G95840_1x_BG4_01_32294.mzXML	tomato
mzspec:MSV000084900:G72722_rerun_BD5_01_19083	0.0	mzspec:MSV000084900:G72722_rerun_BD5_01_19083:scan:658	1	0.75	7	MSV000084900	NoID	MSV000084900	G72722_rerun_BD5_01_19083.mzXML	strawberry
mzspec:MSV000084900:G73458_2x_RH10_01_19429	0.0	mzspec:MSV000084900:G73458_2x_RH10_01_19429:scan:658	1	0.75	6	MSV000084900	NoID	MSV000084900	G73458_2x_RH10_01_19429.mzXML	apricot
mzspec:MSV000084900:G73705_5x_10ul_rerun_RH4_01_19601	-0.0	mzspec:MSV000084900:G73705_5x_10ul_rerun_RH4_01_19601:scan:656	1	0.74	7	MSV000084900	NoID	MSV000084900	G73705_5x_10ul_rerun_RH4_01_19601.mzXML	persian cucumber
mzspec:MSV000084900:RC5_RC5_01_49082	0.0	mzspec:MSV000084900:RC5_RC5_01_49082:scan:671	1	0.73	7	MSV000084900	NoID	MSV000084900	RC5_RC5_01_49082.mzXML	oregano
mzspec:MSV000084900:G73986_5x_10ul_RA2_01_20208	-0.0	mzspec:MSV000084900:G73986_5x_10ul_RA2_01_20208:scan:655	1	0.73	6	MSV000084900	NoID	MSV000084900	G73986_5x_10ul_RA2_01_20208.mzXML	salt
mzspec:MSV000084900:G95807_1x_BH6_01_32304	0.0	mzspec:MSV000084900:G95807_1x_BH6_01_32304:scan:633	1	0.73	6	MSV000084900	NoID	MSV000084900	G95807_1x_BH6_01_32304.mzXML	cherry tomato
mzspec:MSV000084900:G95854_1x_RC9_01_32108	-0.0	mzspec:MSV000084900:G95854_1x_RC9_01_32108:scan:631	1	0.73	6	MSV000084900	NoID	MSV000084900	G95854_1x_RC9_01_32108.mzXML	cherry tomato
mzspec:MSV000084900:G95839_1x_RB11_01_32097	0.0	mzspec:MSV000084900:G95839_1x_RB11_01_32097:scan:643	1	0.73	5	MSV000084900	NoID	MSV000084900	G95839_1x_RB11_01_32097.mzXML	tomato
mzspec:MSV000084900:G73998_1x_BH2_01_20239	0.0	mzspec:MSV000084900:G73998_1x_BH2_01_20239:scan:655	1	0.72	7	MSV000084900	NoID	MSV000084900	G73998_1x_BH2_01_20239.mzXML	salt
mzspec:MSV000084900:G95838_1x_RC7_01_32112	-0.0	mzspec:MSV000084900:G95838_1x_RC7_01_32112:scan:640	1	0.72	6	MSV000084900	NoID	MSV000084900	G95838_1x_RC7_01_32112.mzXML	tomato
mzspec:MSV000084900:18NAVY27_v1_sup_6_BH3_01_39787	0.0	mzspec:MSV000084900:18NAVY27_v1_sup_6_BH3_01_39787:scan:759	1	0.72	6	MSV000084900	NoID	MSV000084900	18NAVY27_v1_sup_6_BH3_01_39787.mzXML	fruit
mzspec:MSV000084900:G95832_1x_RH2_01_32173	0.0	mzspec:MSV000084900:G95832_1x_RH2_01_32173:scan:644	1	0.72	6	MSV000084900	NoID	MSV000084900	G95832_1x_RH2_01_32173.mzXML	tomato
mzspec:MSV000084900:G95818_1x_RH10_01_32182	0.0	mzspec:MSV000084900:G95818_1x_RH10_01_32182:scan:634	1	0.72	6	MSV000084900	NoID	MSV000084900	G95818_1x_RH10_01_32182.mzXML	cherry tomato
