Dataset	Frequency
MSV000079329	51
MSV000080180	1
MSV000080181	1
MSV000080182	1
MSV000080183	204
MSV000080627	13
MSV000080628	123
MSV000080630	101
MSV000080905	116
MSV000080912	7
MSV000080961	33
MSV000081068	12
MSV000081108	2
MSV000081151	91
MSV000081343	15
MSV000081351	268
MSV000081364	2
MSV000081482	57
MSV000081544	3
MSV000081853	7
MSV000081949	11
MSV000081952	123
MSV000082048	140
MSV000082049	171
MSV000082157	3
MSV000082261	87
MSV000082433	380
MSV000082480	40
MSV000082582	3
MSV000082608	8
MSV000082629	3
MSV000082647	56
MSV000082813	40
MSV000082972	40
MSV000082973	13
MSV000082999	9
MSV000083010	1
MSV000083073	3
MSV000083077	112
MSV000083083	3
MSV000083300	232
MSV000083475	40
MSV000083541	79
MSV000083559	529
MSV000083647	3
MSV000084092	1
MSV000084112	73
MSV000084312	7
MSV000084314	11
MSV000084900	1
MSV000086415	315
MSV000086830	28
MSV000087087	74
MSV000087135	1
MSV000087612	17
MSV000087685	27
MSV000088137	63
MSV000088640	16
MSV000088827	2
MSV000089313	8
