Dataset	Frequency
MSV000079329	4
MSV000079697	64
MSV000079706	4
MSV000079707	1
MSV000079709	4
MSV000079710	4
MSV000079712	17
MSV000079714	4
MSV000079717	4
MSV000079718	1
MSV000079813	1
MSV000079888	47
MSV000080016	11
MSV000080167	139
MSV000080299	21
MSV000080335	23
MSV000080627	145
MSV000080905	95
MSV000081065	20
MSV000081067	115
MSV000081077	1
MSV000081116	56
MSV000081120	2
MSV000081160	29
MSV000081343	125
MSV000081351	35
MSV000081463	97
MSV000081804	1
MSV000081952	7
MSV000082048	376
MSV000082049	105
MSV000082157	3
MSV000082261	4
MSV000082331	20
MSV000082380	1
MSV000082382	3
MSV000082433	62
MSV000082647	39
MSV000082776	1
MSV000082869	562
MSV000082952	1
MSV000082953	3
MSV000083077	28
MSV000083134	21
MSV000083272	11
MSV000083275	22
MSV000083300	1
MSV000083306	36
MSV000083320	8
MSV000083395	3
MSV000083475	25
MSV000083481	22
MSV000083483	12
MSV000083523	1
MSV000083535	3
MSV000083541	5
MSV000083559	76
MSV000083756	4
MSV000083835	81
MSV000084112	4
MSV000084314	49
MSV000084595	3
MSV000084674	1
MSV000085141	1
MSV000085256	32
MSV000085354	2
MSV000085555	1
MSV000085807	1
MSV000085882	11
MSV000085917	1
MSV000085944	3
MSV000086107	3
MSV000086251	1
MSV000086360	1
MSV000086882	27
MSV000087127	2
MSV000087148	1
MSV000087628	4
MSV000087629	4
MSV000087630	3
MSV000088332	2
MSV000088645	96
MSV000088661	11
MSV000088821	19
MSV000088843	71
MSV000089313	43
MSV000089558	12
MSV000089740	6
MSV000089834	4
