file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000083272:20170731_tt4-2	-0.01	mzspec:MSV000083272:20170731_tt4-2:scan:4794	1	0.78	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_tt4-2.mzML	MSV000083272/20170731_tt4-2.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmSPS2_line1	-0.01	mzspec:MSV000083272:20170731_PmSPS2_line1:scan:4812	1	0.77	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmSPS2_line1.mzML	MSV000083272/20170731_PmSPS2_line1.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_WTcol	-0.01	mzspec:MSV000083272:20170731_WTcol:scan:4812	1	0.76	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_WTcol.mzML	MSV000083272/20170731_WTcol.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmCHS_line1	-0.01	mzspec:MSV000083272:20170731_PmCHS_line1:scan:4836	1	0.76	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmCHS_line1.mzML	MSV000083272/20170731_PmCHS_line1.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmSPS1_line2	-0.01	mzspec:MSV000083272:20170731_PmSPS1_line2:scan:4836	1	0.75	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmSPS1_line2.mzML	MSV000083272/20170731_PmSPS1_line2.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmSPS2_line3	-0.01	mzspec:MSV000083272:20170731_PmSPS2_line3:scan:4818	1	0.75	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmSPS2_line3.mzML	MSV000083272/20170731_PmSPS2_line3.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmCHS_line2	-0.01	mzspec:MSV000083272:20170731_PmCHS_line2:scan:4806	1	0.75	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmCHS_line2.mzML	MSV000083272/20170731_PmCHS_line2.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmSPS1_line3	-0.01	mzspec:MSV000083272:20170731_PmSPS1_line3:scan:4809	1	0.75	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmSPS1_line3.mzML	MSV000083272/20170731_PmSPS1_line3.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmCHS_line3	-0.01	mzspec:MSV000083272:20170731_PmCHS_line3:scan:4818	1	0.75	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmCHS_line3.mzML	MSV000083272/20170731_PmCHS_line3.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmSPS2_line2	-0.01	mzspec:MSV000083272:20170731_PmSPS2_line2:scan:4818	1	0.75	6	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmSPS2_line2.mzML	MSV000083272/20170731_PmSPS2_line2.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000083272:20170731_PmSPS1_line1	-0.01	mzspec:MSV000083272:20170731_PmSPS1_line1:scan:4847	1	0.74	5	MSV000083272	NoID	MSV000083272/ccms_peak/20170731_PmSPS1_line1.mzML	MSV000083272/20170731_PmSPS1_line1.mzML	MSV000083272	Jungermannia	3202	No	No	No
mzspec:MSV000087728:VGF156_C07_pos	-0.02	mzspec:MSV000087728:VGF156_C07_pos:scan:2851	1	0.71	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF156_C07_pos.mzML	MSV000087728/VGF156_C07_pos.mzML	MSV000087728	Gardenia obtusifolia	1233749	Yes	No	No
