Dataset	Frequency
MSV000078646	1
MSV000079034	1
MSV000079069	119
MSV000079598	7
MSV000079697	237
MSV000079706	36
MSV000079707	35
MSV000079709	7
MSV000079710	36
MSV000079712	16
MSV000079714	22
MSV000079717	42
MSV000079718	28
MSV000079719	12
MSV000079720	4
MSV000079773	2
MSV000079813	4
MSV000079819	18
MSV000079888	5
MSV000080016	29
MSV000080188	42
MSV000080299	10
MSV000080335	7
MSV000080469	2
MSV000080559	19
MSV000080627	1
MSV000080961	1
MSV000081351	21
MSV000081463	1
MSV000081492	1
MSV000082048	4
MSV000082049	1
MSV000082083	7
MSV000082086	1
MSV000082157	1
MSV000082331	4
MSV000082433	51
MSV000082582	1
MSV000082608	6
MSV000082629	4
MSV000082647	2
MSV000082680	8
MSV000082869	3
MSV000082953	143
MSV000083077	36
MSV000083083	3
MSV000083264	1
MSV000083320	123
MSV000083521	2
MSV000083541	3
MSV000083559	6
MSV000083647	3
MSV000083772	5
MSV000083835	9
MSV000083889	8
MSV000084100	1
MSV000084158	5
MSV000084187	1
MSV000084314	33
MSV000084556	1
MSV000084595	1
MSV000084741	22
MSV000084755	8
MSV000085256	5
MSV000085389	1
MSV000085480	2
MSV000085693	8
MSV000085864	31
MSV000085891	1
MSV000086063	2
MSV000086064	2
MSV000086178	1
MSV000086209	1
MSV000086926	12
MSV000087006	18
MSV000087449	1
MSV000087747	17
MSV000087809	1
MSV000088519	1
MSV000088586	1
MSV000088821	10
MSV000088823	18
MSV000088842	2
MSV000089061	3
MSV000089474	1
MSV000089483	2
MSV000089558	1
