file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G000073460_170522180710	0.0	mzspec:MSV000084900:G000073460_170522180710:scan:3767	1	0.98	16	MSV000084900	NoID	MSV000084900	G000073460_170522180710.mzXML	plant
mzspec:MSV000084900:G000073462_170522183406	0.0	mzspec:MSV000084900:G000073462_170522183406:scan:3844	1	0.93	15	MSV000084900	NoID	MSV000084900	G000073462_170522183406.mzXML	complex
mzspec:MSV000084900:G000073461_170522182039	0.0	mzspec:MSV000084900:G000073461_170522182039:scan:3842	1	0.93	14	MSV000084900	NoID	MSV000084900	G000073461_170522182039.mzXML	complex
mzspec:MSV000084900:G86866_1x_RB10_01_23501	-0.0	mzspec:MSV000084900:G86866_1x_RB10_01_23501:scan:2278	1	0.79	14	MSV000084900	NoID	MSV000084900	G86866_1x_RB10_01_23501.mzXML	fruit
mzspec:MSV000084900:G87500_1x_rerun_RD2_01_26512	0.0	mzspec:MSV000084900:G87500_1x_rerun_RD2_01_26512:scan:2265	1	0.79	14	MSV000084900	NoID	MSV000084900	G87500_1x_rerun_RD2_01_26512.mzXML	brut, white
mzspec:MSV000084900:CW_6.S_P1.T2_BA6_01_13091	0.0	mzspec:MSV000084900:CW_6.S_P1.T2_BA6_01_13091:scan:2223	1	0.78	14	MSV000084900	NoID	MSV000084900	CW_6.S_P1.T2_BA6_01_13091.mzXML	apple_cider
mzspec:MSV000084900:G86709_1x_rerun_RH10_01_21867	0.0	mzspec:MSV000084900:G86709_1x_rerun_RH10_01_21867:scan:2306	1	0.78	14	MSV000084900	NoID	MSV000084900	G86709_1x_rerun_RH10_01_21867.mzXML	complex
mzspec:MSV000084900:74089_1x_rerun_BB7_01_21459	-0.0	mzspec:MSV000084900:74089_1x_rerun_BB7_01_21459:scan:2276	1	0.77	14	MSV000084900	NoID	MSV000084900	74089_1x_rerun_BB7_01_21459.mzXML	coffee
mzspec:MSV000084900:G83232_1x_RD5_01_21768	0.0	mzspec:MSV000084900:G83232_1x_RD5_01_21768:scan:2216	1	0.77	14	MSV000084900	NoID	MSV000084900	G83232_1x_RD5_01_21768.mzXML	complex
mzspec:MSV000084900:G87503_1x_BB2_01_26380	0.0	mzspec:MSV000084900:G87503_1x_BB2_01_26380:scan:2281	1	0.77	13	MSV000084900	NoID	MSV000084900	G87503_1x_BB2_01_26380.mzXML	ale
mzspec:MSV000084900:G83451_1x_RC9_01_21760	0.0	mzspec:MSV000084900:G83451_1x_RC9_01_21760:scan:2293	1	0.76	15	MSV000084900	NoID	MSV000084900	G83451_1x_RC9_01_21760.mzXML	complex
mzspec:MSV000084900:G83313_5x_rerun _RC10_01_21523	-0.0	mzspec:MSV000084900:G83313_5x_rerun _RC10_01_21523:scan:2317	1	0.76	15	MSV000084900	NoID	MSV000084900	G83313_5x_rerun _RC10_01_21523.mzXML	pork cheek
mzspec:MSV000084900:G83332_1x_RC3_01_21753	-0.0	mzspec:MSV000084900:G83332_1x_RC3_01_21753:scan:2212	1	0.76	14	MSV000084900	NoID	MSV000084900	G83332_1x_RC3_01_21753.mzXML	complex
