Dataset	Frequency
MSV000079034	5
MSV000079389	120
MSV000079485	58
MSV000079518	1
MSV000079520	1
MSV000079523	16
MSV000079558	2
MSV000079697	765
MSV000079706	98
MSV000079707	54
MSV000079709	84
MSV000079710	91
MSV000079712	55
MSV000079714	79
MSV000079717	86
MSV000079718	60
MSV000079719	33
MSV000079720	130
MSV000080015	2
MSV000080030	31
MSV000080031	2
MSV000080142	1
MSV000080177	2
MSV000080181	1
MSV000080442	33
MSV000080443	25
MSV000080444	9
MSV000080559	1
MSV000080562	6
MSV000080627	30
MSV000080629	4
MSV000080673	2
MSV000080905	66
MSV000081065	7
MSV000081171	367
MSV000081351	11
MSV000081357	3
MSV000081364	4
MSV000081379	76
MSV000081463	16
MSV000081513	3
MSV000081582	39
MSV000081682	1
MSV000081694	84
MSV000081731	3
MSV000081952	8
MSV000081981	1
MSV000082074	1
MSV000082083	10
MSV000082086	1
MSV000082262	2
MSV000082312	16
MSV000082331	22
MSV000082377	2
MSV000082432	20
MSV000082433	254
MSV000082490	248
MSV000082493	274
MSV000082582	2
MSV000082629	5
MSV000082633	11
MSV000082674	21
MSV000082869	49
MSV000082891	4
MSV000082924	78
MSV000082952	22
MSV000082953	164
MSV000082978	1
MSV000083010	1
MSV000083024	211
MSV000083065	1
MSV000083073	3
MSV000083077	8
MSV000083094	1
MSV000083098	2
MSV000083106	1
MSV000083134	2
MSV000083264	11
MSV000083268	1
MSV000083300	119
MSV000083302	1
MSV000083306	3
MSV000083320	432
MSV000083383	1
MSV000083462	43
MSV000083475	53
MSV000083521	12
MSV000083522	21
MSV000083541	38
MSV000083559	418
MSV000083584	1
MSV000083631	1
MSV000083632	2
MSV000083651	1
MSV000083660	1
MSV000083759	2
MSV000083772	45
MSV000083888	5
MSV000083889	23
MSV000084010	10
MSV000084101	1
MSV000084119	12
MSV000084152	1
MSV000084218	100
MSV000084219	112
MSV000084314	63
MSV000084322	57
MSV000084463	68
MSV000084590	5
MSV000084591	8
MSV000084610	9
MSV000084663	3
MSV000084734	1
MSV000084738	2
MSV000084890	1
MSV000084900	5
MSV000085025	4
MSV000085120	1
MSV000085129	5
MSV000085480	19
MSV000085555	4
MSV000085779	1
MSV000085843	3
MSV000085852	4
MSV000085891	9
MSV000085917	2
MSV000085944	215
MSV000086158	1
MSV000086208	4
MSV000086209	129
MSV000086221	4
MSV000086236	1
MSV000086246	1
MSV000086251	2
MSV000086415	277
MSV000086427	3
MSV000086483	1
MSV000086830	9
MSV000087005	10
MSV000087087	86
MSV000087322	1
MSV000087612	52
MSV000087646	1
MSV000087692	2
MSV000087702	4
MSV000087711	2
MSV000087728	62
MSV000087747	8
MSV000087809	3
MSV000087854	3
MSV000087935	1
MSV000087948	5
MSV000087951	5
MSV000087995	3
MSV000088008	4
MSV000088021	302
MSV000088040	3
MSV000088137	222
MSV000088164	53
MSV000088187	1
MSV000088332	2
MSV000088335	1
MSV000088640	85
MSV000088646	1
MSV000088697	2
MSV000088823	41
MSV000088842	197
MSV000089061	1
MSV000089459	2
MSV000089540	54
MSV000089638	11
MSV000089834	1
