Dataset	Frequency
MSV000079389	133
MSV000079485	26
MSV000079523	2
MSV000079697	765
MSV000079706	101
MSV000079707	54
MSV000079709	80
MSV000079710	91
MSV000079712	57
MSV000079714	79
MSV000079717	86
MSV000079718	60
MSV000079719	33
MSV000079720	130
MSV000080030	10
MSV000080299	6
MSV000080442	10
MSV000080443	7
MSV000080444	6
MSV000080627	31
MSV000080905	22
MSV000081171	46
MSV000081284	1
MSV000081379	31
MSV000081463	11
MSV000081508	2
MSV000081582	1
MSV000081694	102
MSV000082331	16
MSV000082382	1
MSV000082432	181
MSV000082433	210
MSV000082490	148
MSV000082493	48
MSV000082629	77
MSV000082674	63
MSV000082924	96
MSV000082953	277
MSV000083024	29
MSV000083300	78
MSV000083320	526
MSV000083462	13
MSV000083475	89
MSV000083541	36
MSV000083559	84
MSV000083759	10
MSV000084010	8
MSV000084218	11
MSV000084219	19
MSV000084314	60
MSV000084322	17
MSV000084463	6
MSV000085944	311
MSV000086158	3
MSV000086208	2
MSV000086209	22
MSV000086221	2
MSV000086246	1
MSV000087948	2
MSV000088137	5
MSV000088842	216
MSV000089061	1
