Dataset	Frequency
MSV000079485	35
MSV000079697	676
MSV000079706	90
MSV000079707	50
MSV000079709	81
MSV000079710	86
MSV000079712	40
MSV000079714	71
MSV000079717	80
MSV000079718	54
MSV000079719	21
MSV000079720	111
MSV000080627	35
MSV000080629	7
MSV000080905	32
MSV000081343	1
MSV000081463	11
MSV000082331	22
MSV000082433	244
MSV000082582	4
MSV000082629	58
MSV000082953	267
MSV000083300	44
MSV000083320	516
MSV000083475	54
MSV000083541	33
MSV000083559	442
MSV000084314	6
MSV000084753	1
MSV000085882	9
MSV000085944	247
MSV000086209	10
MSV000087087	22
MSV000087728	1
MSV000087948	5
MSV000088137	16
MSV000088640	4
MSV000088842	228
MSV000089313	1
