Dataset	Frequency
MSV000080181	1
MSV000080627	10
MSV000080628	5
MSV000080630	2
MSV000080905	21
MSV000080961	3
MSV000081116	1
MSV000081151	1
MSV000081160	58
MSV000081343	3
MSV000081351	241
MSV000081949	6
MSV000081952	31
MSV000082048	8
MSV000082049	2
MSV000082157	1
MSV000082261	2
MSV000082428	1
MSV000082433	51
MSV000082480	3
MSV000082608	2
MSV000082629	3
MSV000082647	89
MSV000082813	3
MSV000082972	3
MSV000082973	22
MSV000083077	54
MSV000083083	3
MSV000083300	43
MSV000083475	1
MSV000083482	19
MSV000083541	13
MSV000083559	428
MSV000083647	3
MSV000084112	2
MSV000084314	12
MSV000084556	2
MSV000085256	3
MSV000085944	8
MSV000086314	1
MSV000086330	1
MSV000086415	1
MSV000086830	20
MSV000086989	1
MSV000087087	1
MSV000087612	4
MSV000087948	3
MSV000088645	1
MSV000088827	1
MSV000088842	19
MSV000089313	2
