Dataset	Frequency
MSV000079697	132
MSV000079706	4
MSV000079707	23
MSV000079709	2
MSV000079710	19
MSV000079712	12
MSV000079714	7
MSV000079717	8
MSV000079718	37
MSV000079719	17
MSV000079720	4
MSV000080183	3
MSV000081463	1
MSV000081482	1
MSV000082432	1
MSV000082433	15
MSV000082490	1
MSV000082667	1
MSV000082674	8
MSV000082953	13
MSV000082973	17
MSV000083272	1
MSV000083300	2
MSV000083482	11
MSV000083521	1
MSV000083559	8
MSV000084062	15
MSV000084107	15
MSV000084512	1
MSV000084890	2
MSV000084900	2
MSV000086209	1
MSV000086644	1
MSV000086989	11
MSV000087087	17
MSV000087612	8
MSV000087685	2
MSV000087905	1
MSV000087948	1
MSV000088040	88
MSV000088087	28
MSV000088137	67
MSV000088546	12
MSV000088570	10
MSV000088594	3
MSV000088640	20
MSV000088645	12
MSV000088646	36
MSV000088821	1
MSV000089540	51
MSV000089558	46
MSV000090000	17
