Dataset	Frequency
MSV000078668	1
MSV000078891	8
MSV000079034	81
MSV000079069	66
MSV000079329	22
MSV000079389	54
MSV000079520	2
MSV000079523	2
MSV000079598	2
MSV000079697	554
MSV000079706	45
MSV000079707	42
MSV000079709	42
MSV000079710	61
MSV000079712	44
MSV000079714	73
MSV000079717	54
MSV000079718	51
MSV000079719	31
MSV000079720	117
MSV000079772	10
MSV000079773	8
MSV000079808	1
MSV000079813	24
MSV000079819	3
MSV000079888	13
MSV000080016	25
MSV000080030	2
MSV000080071	1
MSV000080116	1
MSV000080183	183
MSV000080188	48
MSV000080299	95
MSV000080442	3
MSV000080443	6
MSV000080444	4
MSV000080450	1
MSV000080469	3
MSV000080492	1
MSV000080540	1
MSV000080574	126
MSV000080627	35
MSV000080628	47
MSV000080629	110
MSV000080630	53
MSV000080673	1
MSV000080905	87
MSV000080976	34
MSV000081005	1
MSV000081067	41
MSV000081068	2
MSV000081151	83
MSV000081152	2
MSV000081160	34
MSV000081171	9
MSV000081284	3
MSV000081343	12
MSV000081347	4
MSV000081351	17
MSV000081354	4
MSV000081357	59
MSV000081463	149
MSV000081477	3
MSV000081482	74
MSV000081486	2
MSV000081492	2
MSV000081665	2
MSV000081666	1
MSV000081670	2
MSV000081673	4
MSV000081675	5
MSV000081676	2
MSV000081681	5
MSV000081682	3
MSV000081683	2
MSV000081694	31
MSV000081748	12
MSV000081752	9
MSV000081753	1
MSV000081853	3
MSV000081936	6
MSV000081950	1
MSV000081952	8
MSV000081981	1
MSV000081999	1
MSV000082005	1
MSV000082048	78
MSV000082049	390
MSV000082068	1
MSV000082074	45
MSV000082157	166
MSV000082261	1
MSV000082262	56
MSV000082324	1
MSV000082331	19
MSV000082391	6
MSV000082428	24
MSV000082432	7
MSV000082433	237
MSV000082480	2
MSV000082490	89
MSV000082493	10
MSV000082582	63
MSV000082608	360
MSV000082612	38
MSV000082614	4
MSV000082616	25
MSV000082618	12
MSV000082629	83
MSV000082647	2
MSV000082650	88
MSV000082662	1
MSV000082674	5
MSV000082813	2
MSV000082869	5
MSV000082891	43
MSV000082924	31
MSV000082953	276
MSV000082972	2
MSV000082973	28
MSV000083010	45
MSV000083014	6
MSV000083024	141
MSV000083040	1
MSV000083071	2
MSV000083073	102
MSV000083077	18
MSV000083083	97
MSV000083094	1
MSV000083300	175
MSV000083302	44
MSV000083306	42
MSV000083320	528
MSV000083383	1
MSV000083395	2
MSV000083396	4
MSV000083411	1
MSV000083446	1
MSV000083462	309
MSV000083472	1
MSV000083475	195
MSV000083541	59
MSV000083559	283
MSV000083647	109
MSV000083689	2
MSV000083729	1
MSV000083756	27
MSV000083759	10
MSV000083760	2
MSV000083777	2
MSV000083791	1
MSV000083835	19
MSV000084010	18
MSV000084101	7
MSV000084112	1
MSV000084218	77
MSV000084219	65
MSV000084314	90
MSV000084322	11
MSV000084325	2
MSV000084355	1
MSV000084463	1
MSV000084475	10
MSV000084556	1
MSV000084576	1
MSV000084595	3
MSV000084652	4
MSV000084734	10
MSV000084753	64
MSV000084783	41
MSV000084890	7
MSV000084900	64
MSV000084904	1
MSV000085018	1
MSV000085071	43
MSV000085120	35
MSV000085129	12
MSV000085389	1
MSV000085446	49
MSV000085467	64
MSV000085480	1
MSV000085555	2
MSV000085693	10
MSV000085779	4
MSV000085858	1
MSV000085918	2
MSV000085944	281
MSV000086015	3
MSV000086131	14
MSV000086158	4
MSV000086178	62
MSV000086208	1
MSV000086221	1
MSV000086230	4
MSV000086246	7
MSV000086302	2
MSV000086312	3
MSV000086381	3
MSV000086415	41
MSV000086427	19
MSV000086550	6
MSV000086639	18
MSV000086666	2
MSV000086676	31
MSV000086830	83
MSV000086884	1
MSV000087006	1
MSV000087087	23
MSV000087127	12
MSV000087135	1
MSV000087322	1
MSV000087588	1
MSV000087646	13
MSV000087685	86
MSV000087692	2
MSV000087702	3
MSV000087711	8
MSV000087728	906
MSV000087747	2
MSV000087904	2
MSV000087948	1
MSV000087951	1
MSV000088137	2
MSV000088187	3
MSV000088242	45
MSV000088324	1
MSV000088332	7
MSV000088337	1
MSV000088420	3
MSV000088519	1
MSV000088606	3
MSV000088640	1
MSV000088661	1
MSV000088690	4
MSV000088691	4
MSV000088697	1
MSV000088823	16
MSV000088842	197
MSV000089061	2
MSV000089210	1
MSV000089518	4
MSV000089552	33
MSV000089558	11
MSV000090000	3
